id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LANF-124	keep-first-pass	古典社会评论	惟贪肆是恣，不知礼法为何物。	吕坤语	024.有种就去革命.txt	23	23	本书在相关章节使用或引录“惟贪肆是恣，不知礼法为何物。”，保留其可独立检索的古典社会评论性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-125	keep-first-pass	中文成语	丑态毕露	传统成语	025.司法现形记.txt	5	5	本书在相关章节使用或引录“丑态毕露”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-126	keep-first-pass	中文成语	望尘莫及	传统成语	025.司法现形记.txt	5	5	本书在相关章节使用或引录“望尘莫及”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-127	keep-first-pass	中文熟语	有所不为	中文熟语	025.司法现形记.txt	5	5	本书在相关章节使用或引录“有所不为”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-128	keep-first-pass	中文成语	一视同仁	传统成语	025.司法现形记.txt	9	9	本书在相关章节使用或引录“一视同仁”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-129	keep-first-pass	中文成语	昭然若揭	传统成语	025.司法现形记.txt	9	9	本书在相关章节使用或引录“昭然若揭”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-130	keep-first-pass	古典名句	出淤泥而不染	周敦颐《爱莲说》	025.司法现形记.txt	17	17	本书在相关章节使用或引录“出淤泥而不染”，保留其可独立检索的古典名句性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-131	keep-first-pass	中文熟语	极尽侮蔑之能事	中文熟语	026.李光耀又告诽谤赞.txt	3	3	本书在相关章节使用或引录“极尽侮蔑之能事”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-132	keep-first-pass	中文成语	水落石出	传统成语	026.李光耀又告诽谤赞.txt	9	9	本书在相关章节使用或引录“水落石出”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-133	keep-first-pass	中文成语	故态复萌	传统成语	026.李光耀又告诽谤赞.txt	19	19	本书在相关章节使用或引录“故态复萌”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-134	keep-first-pass	中文熟语	灰头土脸	中文熟语	026.李光耀又告诽谤赞.txt	23	23	本书在相关章节使用或引录“灰头土脸”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-135	keep-first-pass	古典法理成句	大司寇之职，掌建邦之三典，以佐王刑邦国、诘四方。	《周礼·秋官司寇》	027.用重典的相对条件.txt	5	5	本书在相关章节使用或引录“大司寇之职，掌建邦之三典，以佐王刑邦国、诘四方。”，保留其可独立检索的古典法理成句性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-136	keep-first-pass	古典法理成句	一曰：刑新国，用轻典；二曰：刑平国，用中典；三曰：刑乱国，用重典。	《周礼·秋官司寇》	027.用重典的相对条件.txt	5	5	本书在相关章节使用或引录“一曰：刑新国，用轻典；二曰：刑平国，用中典；三曰：刑乱国，用重典。”，保留其可独立检索的古典法理成句性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-137	keep-first-pass	中文法理熟语	治乱世，用重典	传统法理熟语	027.用重典的相对条件.txt	5	5	本书在相关章节使用或引录“治乱世，用重典”，保留其可独立检索的中文法理熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-138	keep-first-pass	古典史论成句	例愈纷而弊愈无穷	《明史·刑法志》	027.用重典的相对条件.txt	7	7	本书在相关章节使用或引录“例愈纷而弊愈无穷”，保留其可独立检索的古典史论成句性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-139	keep-first-pass	古典法理成句	夫律设大法，礼顺人情，齐民以刑，不若以礼。	《明史·刑法志》	027.用重典的相对条件.txt	9	9	本书在相关章节使用或引录“夫律设大法，礼顺人情，齐民以刑，不若以礼。”，保留其可独立检索的古典法理成句性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-140	keep-first-pass	古典法理成句	刑乱国之典，非百世通行之道也！	《明史·刑法志》	027.用重典的相对条件.txt	9	9	本书在相关章节使用或引录“刑乱国之典，非百世通行之道也！”，保留其可独立检索的古典法理成句性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-141	keep-first-pass	中文成语	昙花一现	传统成语	027.用重典的相对条件.txt	11	11	本书在相关章节使用或引录“昙花一现”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-142	keep-first-pass	中文熟语	背黑锅	中文熟语	029.黑牛案案里案外.txt	7	7	本书在相关章节使用或引录“背黑锅”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-143	keep-first-pass	中文俗语	黄狗偷食，黑狗当灾	中文俗语	029.黑牛案案里案外.txt	7	7	本书在相关章节使用或引录“黄狗偷食，黑狗当灾”，保留其可独立检索的中文俗语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-144	keep-first-pass	中文熟语	人在江湖	中文熟语	029.黑牛案案里案外.txt	7	7	本书在相关章节使用或引录“人在江湖”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-145	keep-first-pass	中文成语	敷衍塞责	传统成语	029.黑牛案案里案外.txt	17	17	本书在相关章节使用或引录“敷衍塞责”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-146	keep-first-pass	中文成语	假戏真做	传统成语	029.黑牛案案里案外.txt	17	17	本书在相关章节使用或引录“假戏真做”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-147	keep-first-pass	中文成语	见怪不怪	传统成语	029.黑牛案案里案外.txt	17	17	本书在相关章节使用或引录“见怪不怪”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-148	keep-first-pass	中文成语	身不由己	传统成语	029.黑牛案案里案外.txt	21	21	本书在相关章节使用或引录“身不由己”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-149	keep-first-pass	李敖式格言	天下之罪皆归之	本章概括语	029.黑牛案案里案外.txt	21	21	本书在相关章节使用或引录“天下之罪皆归之”，保留其可独立检索的李敖式格言性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-150	keep-first-pass	中文成语	一针见血	传统成语	029.黑牛案案里案外.txt	21	21	本书在相关章节使用或引录“一针见血”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-151	keep-first-pass	中文成语	雅俗共赏	传统成语	030.《求是报》社致新闻局长邵玉铭函.txt	21	21	本书在相关章节使用或引录“雅俗共赏”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-152	keep-first-pass	现代法理格言	宁肯让犯人逃掉。不然的话，犯人抓到了，可是法律却逃掉了！	梁启超语	031.国民党如何跑了犯人也跑了法律.txt	5	5	本书在相关章节使用或引录“宁肯让犯人逃掉。不然的话，犯人抓到了，可是法律却逃掉了！”，保留其可独立检索的现代法理格言性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-153	keep-first-pass	中文典故	锯箭法	《厚黑学》相关典故	031.国民党如何跑了犯人也跑了法律.txt	7	7	本书在相关章节使用或引录“锯箭法”，保留其可独立检索的中文典故性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-154	keep-first-pass	中文成语	曲学阿世	传统成语	031.国民党如何跑了犯人也跑了法律.txt	7	7	本书在相关章节使用或引录“曲学阿世”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-155	keep-first-pass	古典诗句	上穷碧落下黄泉	白居易《长恨歌》	031.国民党如何跑了犯人也跑了法律.txt	7	7	本书在相关章节使用或引录“上穷碧落下黄泉”，保留其可独立检索的古典诗句性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-156	keep-first-pass	中文成语	等而下之	传统成语	031.国民党如何跑了犯人也跑了法律.txt	11	11	本书在相关章节使用或引录“等而下之”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-157	keep-first-pass	中文成语	情非得已	传统成语	031.国民党如何跑了犯人也跑了法律.txt	11	11	本书在相关章节使用或引录“情非得已”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-158	keep-first-pass	中文成语	按兵不动	传统成语	032.只起诉了一半，“恰似你的温柔！”.txt	3	3	本书在相关章节使用或引录“按兵不动”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-159	keep-first-pass	中文成语	不出所料	传统成语	032.只起诉了一半，“恰似你的温柔！”.txt	3	3	本书在相关章节使用或引录“不出所料”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-160	keep-first-pass	中文成语	大吃一惊	传统成语	032.只起诉了一半，“恰似你的温柔！”.txt	3	3	本书在相关章节使用或引录“大吃一惊”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-161	keep-first-pass	中文法律熟语	案重初供	传统证据法熟语	032.只起诉了一半，“恰似你的温柔！”.txt	13	13	本书在相关章节使用或引录“案重初供”，保留其可独立检索的中文法律熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-162	keep-first-pass	中文熟语	黑吃黑	中文熟语	032.只起诉了一半，“恰似你的温柔！”.txt	21	21	本书在相关章节使用或引录“黑吃黑”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
LANF-163	keep-first-pass	中文成语	谎话连篇	传统成语	032.只起诉了一半，“恰似你的温柔！”.txt	23	23	本书在相关章节使用或引录“谎话连篇”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖弄法集》为法律个案、司法攻防、机关函件与现代党政人物议题密集文本；现代党政口号、政策判断、司法诉求、机关法条、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法理格言、文学引文和少量李敖式题句。
