id	book	chapter	source_file	line_start	line_end	quote_text	category	source_or_origin	summary	notes	quote_found_at_declared_range	source_excerpt
LAHSY-061	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	31	31	凡可以表示他的思想主张的变迁沿革的，都摘要摘录。	传记方法论	胡适《章实斋先生年谱》旧例	胡适说明传记摘录材料的标准，在于表现思想主张的变迁。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　六、思想：胡适在20多年前写《章实斋先生年谱》时，曾有一个旧例，就是“不但要记载他的一生事迹，还要写出他的学问思想的历史”。“凡可以表示他的思想主张的变迁沿革的，都摘要摘录。”他在本书里也同样用了这种体例。如他归纳丁文江在民国2至4年的旅行纪录（页18-21），摘录他在《努力周报》上的文字（页36-39），专章叙述由他引起的“玄学与科学”的论战（页42-53），记他对于所谓中国精神文明的态度（页54-55），对于宗教的态度（页55-59），和在《独立评论》中的游记与时评（页82-107）。
LAHSY-062	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	41	41	传记文学写得好，必须能够没有忌讳；忌讳太多、顾虑太多，就没有法子写可靠的生动的传记了。	传记文学论句	胡适《传记文学》演讲	胡适强调传记写作需要少忌讳、少顾虑，才能可靠生动。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　十一、纪实：胡适于1953年在台北师范大学演讲《传记文学》时曾说：“传记文学写得好，必须能够没有忌讳；忌讳太多、顾虑太多，就没有法子写可靠的生动的传记了。”“中国的传记文学，因为有了忌讳，就有许多话不敢说、许多材料不敢用，不敢赤裸裸地写一个人，写一个伟大人物，写一个值得做传记的人物。”（《胡适言论集》甲编）所以胡适在这本传记中，没有忌讳地写丁文江的历史，如写他有时“眼里露出白珠多、黑珠少，样子怪可嫌的”（页82），写他受孙传芳的委任做淞沪总办时的情形（页59-69），都是没有顾忌的写法。
LAHSY-063	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	41	41	中国的传记文学，因为有了忌讳，就有许多话不敢说、许多材料不敢用，不敢赤裸裸地写一个人，写一个伟大人物，写一个值得做传记的人物。	传记文学论句	胡适《传记文学》演讲	胡适指出传记文学受忌讳限制，难以真实写人。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　十一、纪实：胡适于1953年在台北师范大学演讲《传记文学》时曾说：“传记文学写得好，必须能够没有忌讳；忌讳太多、顾虑太多，就没有法子写可靠的生动的传记了。”“中国的传记文学，因为有了忌讳，就有许多话不敢说、许多材料不敢用，不敢赤裸裸地写一个人，写一个伟大人物，写一个值得做传记的人物。”（《胡适言论集》甲编）所以胡适在这本传记中，没有忌讳地写丁文江的历史，如写他有时“眼里露出白珠多、黑珠少，样子怪可嫌的”（页82），写他受孙传芳的委任做淞沪总办时的情形（页59-69），都是没有顾忌的写法。
LAHSY-064	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	43	43	向来的传记，往往只说本人的好处，不说他的坏处；我……不但说他的长处，还常常指出他的短处。……我不敢说我的评判都不错，但这种批评的方法，也许能开一个创例。	传记方法论	胡适《章实斋先生年谱》自序	胡适说明传记批评应同时写长处与短处。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　十二、批评：胡适在《章实斋先生年谱》自序中写道：“向来的传记，往往只说本人的好处，不说他的坏处；我……不但说他的长处，还常常指出他的短处。……我不敢说我的评判都不错，但这种批评的方法，也许能开一个创例。”在本书中，他用同样的态度攻击丁文江“为全种万世牺牲个体一时”的宗教（页55-59，页97-100），批评他“经济平等”的理想（页98-100）。
LAHSY-065	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	45	45	性情的偏向，很难遏止	治学自述	胡适《庐山游记》	胡适自称考据癖是性情偏向，很难遏止。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　十三、考证：胡适是有“考据癖”的人，他在《庐山游记》一书中说考据是他“性情的偏向，很难遏止”。在本书中我们可以看到他用丁文江的诗句来考证丁文涛记载年代的错误（页4），用丁文江的文章来考证《增校清朝进士题名碑录》的错误（页13），用长达十三行的“附记”来考证一个年代的错误（页27），这许多“绣花针的细密功夫”都是胡适考据热的表现。
LAHSY-066	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	47	47	丁在君是我们这个新时代的徐霞客	人物评语	胡适评丁文江语	胡适以徐霞客比丁文江，突出其探奇远游与调查精神。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　十四、比较：胡适在第9章中曾用比较的手法来写丁文江。如他说：“丁在君是我们这个新时代的徐霞客”（页23），“他要看徐霞客所不曾看见，他要记徐霞客所不曾记载”（页24），“徐霞客在三百年前，为探奇而远游，为求知而远游，其精神确是中国近世史上最难得、最可佩的。”“在君在三百年后，独自在云南川南探奇历险，做地理地质的调查旅行，他的心目中当然常有徐霞客‘万里遐征’的伟大榜样鼓舞着他。”（页26-27）。
LAHSY-067	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	47	47	他要看徐霞客所不曾看见，他要记徐霞客所不曾记载	人物评语	胡适评丁文江语	胡适说明丁文江在调查旅行中有继承又有超越徐霞客的志向。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　十四、比较：胡适在第9章中曾用比较的手法来写丁文江。如他说：“丁在君是我们这个新时代的徐霞客”（页23），“他要看徐霞客所不曾看见，他要记徐霞客所不曾记载”（页24），“徐霞客在三百年前，为探奇而远游，为求知而远游，其精神确是中国近世史上最难得、最可佩的。”“在君在三百年后，独自在云南川南探奇历险，做地理地质的调查旅行，他的心目中当然常有徐霞客‘万里遐征’的伟大榜样鼓舞着他。”（页26-27）。
LAHSY-068	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	49	49	五岁就传，寓目成诵	古典评语	崔东壁《考信附录》相关语	胡适借崔东壁材料旁证丁文江幼年聪敏并非孤例。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　十五、旁证：胡适有时用旁证来说明丁文江的往事。如他用崔东壁《考信附录》里面的话来证实丁文江“五岁就传，寓目成诵”不是奇事（页2-3），用王荆公《伤仲永》里面的故事来说明“风气锢塞”的“滨江偏邑”有埋没人才的危险（页3-4，页15）。
LAHSY-069	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	63	63	有时于长篇之中，仅取一两段；有时一段之中，仅取重要的或精彩的几句。……删存的句子，又须上下贯串，自成片段。这一番功夫，很费了一点苦心。	摘录方法论	胡适《章实斋先生年谱》自序	胡适谈摘录史料时的删存与贯串功夫。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　第一是引录史料与原文颇多出入：胡适曾自述引录史料的不容易，他说：“有时于长篇之中，仅取一两段；有时一段之中，仅取重要的或精彩的几句。……删存的句子，又须上下贯串，自成片段。这一番功夫，很费了一点苦心。”（《章实斋先生年谱》自序）但是胡适好像年纪大了，眼力有时难免不受用，因此抄写史料与原文每多出入。例如我把本书引录《独立评论》的部分与《独立评论》原文互校的结果，只校了前七页（占全书的十八分之一）就发现了38处的出入（内改动原文11处，增字13处，漏字9处，漏句5处），单单前面7页就有这么多的出入，后面的114页可能还值得仔细校勘，这些失检之处，对一个以精于严谨治学的“考据大师”说来，未免是一种讽刺。
LAHSY-070	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	69	69	准备着明天就会死，工作着仿佛永远活着的。	人生箴言	丁文江转述西方格言	胡适记录丁文江常说的工作与死亡格言。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　傅孟真曾引在君的两句名言：“准备着明天就会死，工作着仿佛永远活着的。”这两句话，我只听在君用英文说：Be ready to die tomorrow；but work as if you live forever.好像是他从什么书里记下来的。他曾问我这两句话应该怎样翻译，我试了几次，最后译成白话的韵文，他好像颇满意。我的译文是这样的：
LAHSY-071	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	71	75	明天就死又何妨；\n只拼命做工，\n就像你永远不会死一样。	格言译诗	胡适译西方格言	胡适把丁文江所引格言译为白话韵文。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　明天就死又何妨；\n\n　　只拼命做工，\n\n　　就像你永远不会死一样。
LAHSY-072	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	79	81	Study as if you were to live forever，\nLive as if you were to die tomorrow.	西方格言原文	Isidore相关格言英译	李敖指出丁文江所引格言的较正确英译原文。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　Study as if you were to live forever，\n\n　　Live as if you were to die tomorrow.
LAHSY-073	胡适研究	评介《丁文江的传记》	007.评介《丁文江的传记》.txt	89	89	究竟是一个受史学训练深于文学训练的人	人物评语	胡适《四十自述》自序	胡适自称史学训练深于文学训练，李敖用以评其传记风格。	校对轮保守收入：本书夹杂大量苏俄、党派、国家治理、时事论战和现代人物评议，本轮只取句子本体可独立成立的诗文、治学格言、文学论句、传记方法、古典成语、宗教文句和爱情诗句。	yes	　　胡适在《四十自述》自序中说他自己“究竟是一个受史学训练深于文学训练的人”。他写丁文江的传记，总是离不开他那“谨严的历史叙述的老路”，他绝对不会像肖伯纳的老朋友哈里斯（Frank Harris）写《肖伯纳的传记》（Bernard Shaw）一样的手法，来写一部文学味道较浓一点的传记。18世纪的英国诗人华兹华斯（William Wordsworth）虽努力提倡写诗要“民众化”，但他自己写出来的却始终是高深的学者的诗。胡适本人似乎也难逃这种历史的先例。他鼓吹一辈子传记文学，但他所写的传记里，似乎只有《四十自述》的《序幕》——《我的母亲的订婚》一篇，算是比较有点文学味道的。（丁文江曾写信称赞他说：“这一篇在你的文存里边应该考第一！”）（页75-76）除了这篇以外，剩下的恐怕都是些“历史癖太深”的作品了。
