id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LASFH-124	keep-proofread	中文成语	天衣无缝	传统成语	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	181	181	本书在相关章节使用或引录“天衣无缝”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-125	keep-proofread	中文成语	顺水人情	传统成语	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	183	183	本书在相关章节使用或引录“顺水人情”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-126	keep-proofread	中文成语	习以为常	传统成语	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	205	205	本书在相关章节使用或引录“习以为常”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-127	keep-proofread	中文成语	咬文嚼字	传统成语	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	269	269	本书在相关章节使用或引录“咬文嚼字”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-128	keep-proofread	中文成语	见义勇为	传统成语	017.法官谷凤岐、陈世淙、蔡清游的自扰扰人.txt	279	279	本书在相关章节使用或引录“见义勇为”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-129	keep-proofread	中文成语	一望而知	传统成语	018.法官施俊尧的荒谬判决.txt	167	167	本书在相关章节使用或引录“一望而知”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-130	keep-proofread	中文俗语	牛头不对马嘴	中文熟语	018.法官施俊尧的荒谬判决.txt	189	189	本书在相关章节使用或引录“牛头不对马嘴”，保留其可独立检索的中文俗语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-131	keep-proofread	典故短语	锯箭法	传统讽刺典故	018.法官施俊尧的荒谬判决.txt	217	217	本书在相关章节使用或引录“锯箭法”，保留其可独立检索的典故短语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-132	keep-proofread	中文成语	息息相关	传统成语	018.法官施俊尧的荒谬判决.txt	221	221	本书在相关章节使用或引录“息息相关”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-133	keep-proofread	中文成语	毫不相干	传统成语	020.法官陈国梁、刘景星、张连财的枉法裁判.txt	27	27	本书在相关章节使用或引录“毫不相干”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-134	keep-proofread	中文成语	青史留名	传统成语	020.法官陈国梁、刘景星、张连财的枉法裁判.txt	101	101	本书在相关章节使用或引录“青史留名”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-135	keep-proofread	中文成语	只字不提	传统成语	024.法官施俊尧的枉法审理.txt	51	51	本书在相关章节使用或引录“只字不提”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-136	keep-proofread	中文熟语	胡扯八扯	中文熟语	024.法官施俊尧的枉法审理.txt	55	55	本书在相关章节使用或引录“胡扯八扯”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-137	keep-proofread	中文成语	不知所云	传统成语	024.法官施俊尧的枉法审理.txt	61	61	本书在相关章节使用或引录“不知所云”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-138	keep-proofread	中文成语	记忆犹新	传统成语	025.法官陈国梁、刘景星、张连财的又一枉法裁判.txt	31	31	本书在相关章节使用或引录“记忆犹新”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-139	keep-proofread	中文成语	听而不闻	传统成语	025.法官陈国梁、刘景星、张连财的又一枉法裁判.txt	41	41	本书在相关章节使用或引录“听而不闻”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-140	keep-proofread	中文成语	头头是道	传统成语	026.法官房阿生、蔡光治、黄赛月的枉法裁判.txt	5	5	本书在相关章节使用或引录“头头是道”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-141	keep-proofread	中文成语	不折不扣	传统成语	027.质问施启扬和法官李炫德、黄清江、王锦村、庄秋桃.txt	51	51	本书在相关章节使用或引录“不折不扣”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-142	keep-proofread	中文熟语	倒打一耙	中文熟语	027.质问施启扬和法官李炫德、黄清江、王锦村、庄秋桃.txt	85	85	本书在相关章节使用或引录“倒打一耙”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-143	keep-proofread	中文成语	恩将仇报	传统成语	027.质问施启扬和法官李炫德、黄清江、王锦村、庄秋桃.txt	85	85	本书在相关章节使用或引录“恩将仇报”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-144	keep-proofread	中文俗语	占了便宜还卖乖	中文俗谚	027.质问施启扬和法官李炫德、黄清江、王锦村、庄秋桃.txt	89	89	本书在相关章节使用或引录“占了便宜还卖乖”，保留其可独立检索的中文俗语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
LASFH-145	keep-proofread	中文成语	弃暗投明	传统成语	027.质问施启扬和法官李炫德、黄清江、王锦村、庄秋桃.txt	91	91	本书在相关章节使用或引录“弃暗投明”，保留其可独立检索的中文成语性质。	校对轮保守收录：《你不知道的司法黑暗》为司法个案、法院攻防和党政人物语境密集文本；现代政治口号、司法诉求、法条判例解释、人物攻防、机关结论和意识形态判断不收；仅保留句子本身可独立检索的成语、俗语、古典成句、诗文句、文学典故和少量短法律格言。
