file	line	score	tags	quotes	text
006.反对党为了反对而反对是对的.txt	35	5	poem|quote|political_context		李敖大哥大，我继续讲第一个题目——如夫人、如院长、国民党。我刚才讲过，张俊雄现在名义上是行政院长，事实上跟他小老婆一样是个如院长。为什么是如院长？因为他的权力被陈水扁不按照宪法的程序和规定，给剥夺掉了。我举个例子，大家看陈水扁搞成立两岸跨党派小组，请问这个小组是非法的组织，是违背宪法的。我们再看陈水扁主张，他说经发会，经济发展咨询委员会这个也是违反宪法的，因为它是体制外的组织。今天陈水扁又号召，看到没有？他说：强烈暗示，国安联盟障碍是连战。应该是组织国安联盟，可是国安联盟也是体制外的组织。一个政府对一个行政的最高首长是行政院长，这些东西跟根本理都不要理你，为什么？我是按照行政院长的职务来做事情的。可是你总统拼命捞过界，搞这些伪组织，体制外的组织。
006.反对党为了反对而反对是对的.txt	57	5	poem|quote|political_context		李敖大哥大，我继续讲——如夫人、如院长、如国民党。我讲过，国民党党员洪秀柱反李登辉反了十天，或者更多的一点点时间，也不过最近的事情。如果她被我们肯定，变成反李大将的时候，请问那反了李登辉辛辛苦苦苦前后反了十年的人，因为我们置他于何地？什么人反了十年？李庆华。他跟我李敖联合起来告李登辉的时候，我们可以碰到什么？碰到台湾桃园地方法院检察署的检察官宋国业，我们可以看到当时告李登辉的关于涉嫌内乱的部分，然后控内乱案，检方签结。什么意思？李登辉没事。看到没有？推开了！然后当我们告李登辉涉嫌泄密的时候，李敖跟李庆华告他涉嫌泄密的时候，现在轮到了检察官宋国业手里。注意89年11月28号，有传票给我。看到没有？后来又找我去，我去都不去，我写封信给他。你不要搞错啊检察官！我是告发人，你要去找被告，你找我干什么？你不要搞错。宋国业，请问到今天为止有没有传李登辉？有没有敢办李登辉？这就我所说的检察系统受陈定南指挥，陈定南如果压下来之后，检查系统敢动吗？不敢动。
006.反对党为了反对而反对是对的.txt	85	5	poem		赵小姐：李大师您好，晚安，但是我想请教你，我今天看到《联合报》的报导，我很肯定陈文茜小姐的智慧跟聪明跟你的看法是一样。可是今天《联合报》的报导说陈文茜因为她人气太高，所以李庆安的票就被她好像吸走了不少。我相当担心，因为李先生也是一个很好的立法委员，怎么办？我想请教你，谢谢您。
006.反对党为了反对而反对是对的.txt	113	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
007.假如陈幸妤是慰安婦.txt	31	5	poem|quote|political_context		现在问题来了，今天下午你们看，早晨我跟王清峰、跟施寄青，还有施明德，我们举办一个记者招待会。然后今天晚报登很清楚：游说慰安妇？王清峰点名无任所大使高李丽珍。王清峰指高李丽珍鼓动阿嬷接受日本的民间赔偿。施寄青说，出卖国格！李敖说，岂有此理！可是高李丽珍说，主要他们只是转发日方的意思。她说：绝非鼓动和游说，她说，向日本领国家赔偿和民间补偿不冲突。这话对不对？完全不对。因为日本人就是用民间补偿的方法，躲掉了国家赔偿。然后向联合国报备，你看我的屁股擦干净了，问题解决了。请让我进入安全理事会，所以他用民间的手法来代替国家赔偿，这就是日本人的动作。
007.假如陈幸妤是慰安婦.txt	37	5	poem|quote|political_context		今天有一些台湾人从金美龄开始，整天歌颂日本人，歌颂日本人画的漫画《台湾论》。整天把心里面的秘密，第一次讲绝不讲给台湾人的，去讲给日本人听，由日本人出书的，像李登辉。还有台湾某一个党，注意，你们去查在《自由时报》，这种报上写篇文章，说：台湾人在日本人统治之下，男人为日本人当兵是光荣！女人做慰安妇，给日本人上床，不影响台湾女人的贞操。可以这样贱骨头吗？台湾人，不论中华民国也好，你台湾独立也好，独立也有国格嘛！也有尊严嘛！台湾人的尊严就是这样子吗？男人给日本人当兵，我们是光荣。给日本人操，我们觉得也是光荣。台湾人的尊严是弄到这个程度了。我告诉你们，日本的妓女接客不接三种国家的，第一个不接台湾去的，不接韩国去的，不接中国去的。日本的妓女接客都不接这三种人。为什么？也不接菲律宾的男人，当然也不接。什么原因呢？你们这些国家被我们打败过，我们女人卖B，都不卖给你。看到没有？日本的妓女，卖B都不卖给你们这些台湾男人，知道吗？台湾的面子哪里放？台湾女人给日本人搞，认为是光荣。台湾男人要搞日本女人搞不到。请问这是台湾人的尊严吗？没有中华民国，没有中国问题，谈到这些都是台湾的问题。台湾要独立，独立好了！可是独立有尊严吗？为什么不想一想？广告过后听我继续讲。
007.假如陈幸妤是慰安婦.txt	47	5	poem|quote|political_context		今天问题来了，阿扁政府上台以后，干什么？由高李丽珍他们出面要追这笔钱，就是说日本人家也要给我们钱，日本人现在我们从民间的那里可以拿到这笔钱。我们还给外交部，给慰安妇。所以现在慰安妇就收到怪电话，有慰安妇就跟人家接触到了。说又有钱领，你们要不要？慰安妇弄得糊里糊涂的，老太太在那里，100万拿到了以后，忽然又有钱来，请问是不是又构成诱惑？当然构成诱惑，人之常情。这钱哪来的呢？还是那笔钱。当时我们挡住了，不让日本人发。现在阿扁的政府居然出面，勾结日本人要发这笔钱。所以我们看得很清楚，高李丽珍说的很清楚，她说什么？她说：日本的人士只是要她回来转达给阿嬷知道还有这笔钱可以领。今天的《联合晚报》，是不是？高李丽珍指出，她特别讲的，就是国民基金人士，如果领取国民基金的民间补偿，就日本国民基金。是否和日本政府的补偿冲突？她说道歉冲突吗？不冲突。就是拿了这个钱以后将来可以向日本要补偿，可是我告诉你，拿了这个钱以后永远要不到补偿了，为什么？日本人在联合国过了关了，合约也签下来了，我不欠你的了，要不到补偿了。
007.假如陈幸妤是慰安婦.txt	59	5	poem|quote|political_context		可是如何扭转这个局面？所以王清峰律师不写文章出来吗？她说：应向日本讨回公道。公道怎么讨回？现在麻烦了，看到没有，秘密文件出现了，召集人高李丽珍敬邀开会通知，什么？关切慰安妇阿嬷圆桌会议，在10月11号上午开会。开会以后，出席的人要求2000年东京大审支援慰安妇台湾行动联盟的委员与盟员团体，邀请王清峰律师、赖浩敏律师。赖浩敏律师什么人？就是万国法律的事务所那个人。就整天登报来要阿嬷拿日本人钱的这种人，然后要求外交部亚太司代表。注意！如果你是民间团体，怎么能要求政府单位的？因为它是高李丽珍，她是大使，所以她可以要求。要求内政部代表，干什么？讨论日本政府法律责任与赔偿问题。要讨论吗？联合国通过的决议了，联合国人权委员会下了结论了，日本人你是有问题的，日本人你是蹂躏人权的，日本人你是蹂躏女权的，都有结论了，你们要讨论，讨论什么呢？
007.假如陈幸妤是慰安婦.txt	101	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
008.假如陈幸妤是观世音.txt	35	5	poem|quote|political_context		李敖大哥大，刚才我看了一下2100，李涛请来了冯沪祥，我觉得这是李涛的度量和进步，我要赞美一下李涛。为什么可以请来冯沪祥赞美？因为冯沪祥一直被打压、被排斥。冯沪祥是个努力工作的国会议员，他的努力跟他所得到的赞美是不相称的，我认为对他是不公道的。我举个例子给大家看，前天和昨天的《中时晚报》上面有冯沪祥跟平路的一个笔仗。平路说：儿童不宜，真的不宜。冯沪祥说：儿童不宜助选吗？就是因为平路听了冯沪祥的小孩子的一段广告词，他认为儿童不要介入。冯沪祥说儿童介入，就谈到爱国，说儿童可以介入。如果他们家庭很和谐，他愿意介入。然后今天平路就写篇文章《问问李敖先生吧！》叫我来裁判。并且举例说总统大选的过程里面，李敖坚持他家里人不能曝光，谁曝光就告谁。结果记者们也很尊重李敖，就不肯曝光到家里的情况！这个答案我告诉平路，我的朋友平路；也告诉冯沪祥，我的朋友冯沪祥。你叫我怎么来裁判，我可以告诉你，看你家庭的情况而定，小孩子愿意介入，可以让他介入，他自愿的嘛！他可以介入。
008.假如陈幸妤是观世音.txt	37	5	poem|quote|political_context		如果强迫当然是不好的。我给你举个例子，过去我的小老弟郑南榕，就是现在交通部长叶菊兰的先生。郑南榕那时候痛恨国民党政府，他的小女儿郑竹梅念小学。他跟他小女儿说：学校升旗的时候，你不要立正；唱歌的时候你不要唱。我跟郑南榕说：错了！团体那么多，大家唱国歌在立正，你叫一个小女生，你的小女儿去抵抗这些团体，你给小女儿多大的压力啊？不可以这样做！懂我意思吗？所以我认为这种事情听其自然。我举个例子，去年总统开票的时候，我那时在阳明山，我的小儿子就看了开票，一看，怎么他爸爸票那么少！陈水扁那么多、连战那么多、宋楚瑜那么多，他爸爸票那么少。他生气起来了，就写个宋、写个扁、写个连、写个许，然后写个李，然后把别人票都打零分；然后给我票就写了一个2字，后面00000000，好像有两亿票了，为什么这样子？小孩子的反应嘛！对不对？所以我的意思听其自然。这件事情平路跟冯沪祥之争，听其自然。我认为冯沪祥没有被公平对待，我不是指平路对他，而是指2100。今天我看到李涛有这个度量，请冯沪祥。我也要赞美李涛，不要以为我会骂李涛，我也许会骂李涛，可是我不会骂李艳秋的丈夫。
008.假如陈幸妤是观世音.txt	103	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
009.台独是孬种.txt	71	5	poem|quote|political_context		其实谢启大对我也相当顶礼，今年我66岁，谢启大还送来了：李大师敖先生六祑晋六华诞。写得：敖人硕硕，李子甜甜。然后新党召集人，谢启大敬贺！看来表示我跟谢启大没有什么不愉快！可是我必须说，我得罪了谢启大！什么原因得罪谢启大？就是说你李敖为了真理不讲究朋友，所以你得罪了谢启大。这点我成立，就我批评谢启大处理问题的不好。我也批评了谢启大不可以这次抢新党的召集人，什么原因？这次应该召集人给台湾人赖士葆。我眼里最优秀的立法委员应该给赖士葆。可是现在还要抢，所以我批评了谢启大。一批评闯了大祸，谢启大翻过脸来就开始怎么样？开始污蔑我，说我李敖送给新党的这批东西，第三次义卖看到没有？当时这篇文章登在《联合晚报》：如众所周知，在理念上，新党和我或有不合，但在四大主题上面，我们却是求同存异的。四大主题是：反黑金、反台独、两岸和平解决、关怀弱势团体。然后我再说：我曾举办过两次义卖，一次是义助东吴大学已成植物人的校长章孝慈；一次是义助慰安妇，义卖内容是我收藏的纪念品。对不对？第三次是为了新党跟弱势团体。
009.台独是孬种.txt	107	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
010.意淫大陆，手淫台湾.txt	77	5	poem		我今天带了几张漫画给大家看，可以看到我李敖收罗的资料之广，可是有趣的这一面，就完全是意淫的照片，意淫的漫画。大家看看，第一张，医生从耳朵地方来检查这病人，结果投射出去的什么？原来是一个男女性交的一个画面，就是他的脑子里面想的，问男何所思？我们念《木兰词》，问女何所思？这个叫问男何所思，想的就是这个事情。意淫想的是这种交合的状态。再看贫道何所思，这一个打坐的印度的这个人，可是想到什么？他想的是坐的一个凯迪拉克，然后跟一个美女在一起兜风！这是意淫，看到没有？想象中的，我们再看硬体软体大结合，一个人坐在这里，然后把电视机放他肚皮上面，然后看着美女，裸体的美女。所以我说这硬体软体大结合，干什么？意淫。我们再看禁止空气污染，他在这里忽然想到了裸体女人，然后又想到裸体女人，可是看到有人在抗议，就叫禁止空气污染，然后他就不想了。他觉得这个意淫可能涉及了空气污染。我们再看又是标题真不如幻，反会错乱。我的标题，你看到没有？这看女人，然后意淫把她裸体化；又看看女人，又把它意淫，把他裸体化；然后又看到裸体女人，怎么办呢？第三张你看，我们再大特写看一下，看到裸体女人，所以他意识错乱。然后这裸体女人走过以后，他的意识错乱，慢慢的觉醒了。然后这女的，最后走了以后，又来个穿着衣服了，他又想到裸体女人了。表示这意识会错乱，原因就是真不如幻，反会错乱，因为真的女人不如她幻想的女人。我们再看，我把他标题叫各取所需，看到没有？大人、小孩，男的小孩、女的小孩，然后就大人看到女大人就想到一个裸体女人；这小男生看到这个小女生，就想到裸体的小女生，就这样意淫的一种。我们再看各取所需，也就是一对青年男女走过来，这两个男的，这个就想到了一男一女，他就变成这个男的。那么这个就想到了同性恋，说就想到了他跟这个男的在一起，我们看到各取所需。那么再看做鬼也风流，这是我标题的，看到没有？这就是两个人在沙漠里面，最后爬都走不动了，爬在那里，然后这位老兄爬的姿势还是一个性交的姿势，做爱的姿势，我举这些都是意淫的图片。
010.意淫大陆，手淫台湾.txt	115	5	proverb|western|political_context		李敖：谢谢你，这是一个很简单的问题，就是现在的世界是个共同体互相影响的，你不能够脱离这个世界。像台湾的做法对中国大陆是锁国政策，我跟你老死不相往来，事实上是做不到的。同样的跟这世界也不能老死不相往来。可是要相往来的话，大家就要搅在一起。所以APEC也好、WTO也好，都是共同体，互相影响的。所以台湾必须面对竞争，现在台湾很显然的他不愿意面对。什么原因？因为当年所设计的加入WTO那些条件，现在台湾都没有了，台湾已经没落了。所以我们真的加入WTO以后，对我们短时间没有利益，长时间台湾已经垮掉了。所以大家看到我的答复以后，就知道我的用心。我常常学林肯总统，美国林肯总统有个特色，就是每一次开国务会议的时候，不许谈正经问题，大家先讲笑话。所以我李敖常常讲笑话，并且会拿出一个漫画来给大家看。现在我手边一个漫画给大家看，看这漫画没有，好像是新婚男女在一起，在床上面，然后拿到一本书，这本书是《一千零一个这种姿势》。然后男的讲一句话，他说可能我们哪个地方搞错了，为什么？用了这种怪姿势，也不晓得怎么办，可能这个书念错了。今天我们在台湾所遭遇的问题，就是我们不晓得有1001种方法，我们现在整个搞乱掉了，就台湾的一个苦恼。最后一通台北的姚先生。
010.意淫大陆，手淫台湾.txt	121	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
011.陈总统的死巷与死相.txt	81	5	poem|quoted|political_context	废巷不还路，议员抨阿扁	新党的优秀的市议员林美伦，当然这不可能，你这怎么可以！就台北市的市民选了你，忘记了。你那竞选证退票了，忘记了，可是林美伦没忘记，写信给检察院检举怎么回事，然后监察院就回信问陈水扁怎么回事。陈水扁就答复了监察院，答复了监察院，陈水扁答复监察院，讲了一点两点三点四点，所以有关林美伦君等陈述的一个案子，本府是依据国安局等的申请，并会同各有关单位勘察，并以市区道路条例规定及维护总统及其家属的安全考量，同意设置，实无不当之处，敬请大院就是监察院明察。看到没有，所以我们看得很清楚，这是我我李敖的话：在上面陈水扁的复文里面，我们清楚的看到了陈水扁已经明白表示依市区道路条例规定及维护总统及其家属安全的考量，同意设置，实无不当之处，讲的这个话，把他在竞选时候对人民的承诺早就忘的一干二净，并且无耻地只看到总统及其家属的安全考量，眼中全无台北市民了！这就是我们讲的话，看到没有？看得很清楚，所以这时候在1997年10月3号《联合晚报》登出来“废巷不还路，议员抨阿扁”这消息就谈到了，林美伦他们就表示说，你这阿扁太无耻了，作为竞选政见，你说你要回来，竞选完毕当选市长以后，你就不肯向李登辉要回这三条巷道来了。然后这个结论，所以林美伦说从这个事件可以看出市府不是不敢打老虎，任老虎违规占用道路也不敢处理软脚虾，她认为市府不敢打老虎，等于就是在欺负老百姓，她将不会善罢甘休，必要追究市府的责任。可是后来林美伦就没有继续在政坛里面了，换句话说，新党这么优秀的人就没有再执行议员的职务了。
011.陈总统的死巷与死相.txt	117	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
012.李敖论今古政坛迹象.txt	57	5	poem|quote|political_context		所以现在我们就看到了阿扁批：在野党逼他接受一国两制，出卖台湾。这就是昨天的报纸，我告诉各位，这叫阿扁捏造新的历史。我讲过，以后国使馆的这些外行人在研究阿扁跟李登辉历史的时候说，说根据那天的《自由时报》阿扁说在野党逼他接受一国两制，出卖台湾。有没有这个事？没有！台湾没有任何的在野党敢讲一国两制。怎么会来逼阿扁呢？台湾讲一国两制的，公开讲的，只有我李敖。其他那些人只是投票出来之后，大家知道台湾有800万人赞成一国两制。《联合报》他们统计的有800万人，可是他们不是公开这样子像我李敖这样讲的。现在冯沪祥跟上来了，他要讲一国两制了。可是记得在去年总统大选的时候，公然讲一国两制的就是我。
012.李敖论今古政坛迹象.txt	137	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
013.有种就别学猪叫.txt	19	5	poem|quote|political_context		所以我看到马正海的这个车队、这个宣传车，我才有这个感想。知道那个时代的人怎么经过的、怎么样的走过从前。这里面最有趣的就是把国歌，把它只有声音，只有这个调子了，而没有文字了。首先说我反对这个国歌，反对这个国歌，也反对以前的所谓有文字的国歌。什么原因呢？因为那是中国国民党的中央军官学校，也就是黄埔军官学校的孙中山写的训词。把那个训词移过来给中华民国来用作国歌不好，这第一个。第二个，这个国歌虽然当时是公开征求的，大家来给做谱，这个国歌实在是很难听，也很难唱，死气沉沉，高低音的落差又大，这个国歌实在不是个好的国歌。
013.有种就别学猪叫.txt	23	5	poem|quote|political_context		为什么不实行台独呢？干干脆脆实行台独啊，1926年的这个词汇，我们如果不能接受，那么1912年的中华民国国号会接受吗？问题又来了，国旗怎么办？国旗不更早吗？按照孙中山所捏造的历史，就是国旗是他当年的所谓陆浩东所设计的，那不更早吗？所以可是我们看到，我们看到什么，我们看到一个画面，大家看这陈水扁的就写真的时候，我们可以看看，大家看看这个画面，大家看看多么有趣啊！这是陈水扁做台北市市长的时候他一个画面，大家看，升旗了，李登辉认同青天白日旗。这边是连战，再过来许水德，再过来我们看到吴伯雄，然后军头黄昆辉，看到没有？阿扁，注意阿扁，像个贼一样藏在后面。干什么呢？他手不伸出来，为什么呢？他不需要对国旗敬礼，他表示抗议。
013.有种就别学猪叫.txt	29	5	poem|quote|political_context		今天看到报纸又来了，昨天政战学校校庆，总统看到没有？又跑去祝贺去了，看到没有，政战学校。我们再看，对国民党的军头，政战学校的老校长王昇、许历农，这些老的政战人员跟他握手，然后呢出席政战学校50年校庆。请问同样又来了，在政战学校里面我们看嘛，阿扁当年曾批政战学校是黑机关，不止谈到黑机关，我给大家念一段，当时阿扁做立法委员的时候，前后有20多次来骂这个政战学校。他里面谈到了，他说政战学校是没有组织法的黑机关，他说政战学校有帮助学生逃避兵役的嫌疑，他说政战人员是从军中从事政治作战的，是铲除异己的这些人。说的对不对啊？说的通通都对，我们完全赞成，可是今天阿扁把他说的这些话全部忘光了。为什么呢？一样，因为你当了所谓中华民国总统，你认同了这个国歌的声调、认同了中华民国的国号、认同了青天白日旗，包括左上角的那块国民党的党旗，也认同了国民党的这种军中特务所构成的政战学校的制度。阿扁要不要脸呢？我想起来真的是不要脸！真的是无耻！为什么呢？他这样子认同中国猪，这样子学中国的猪，猪叫，我觉得真是无耻极了。广告过后，继续谈。
013.有种就别学猪叫.txt	99	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
014.李登辉卸任竟需要22人服侍？.txt	33	5	poem|quote|political_context		李敖大哥大。鞭尸两蒋，追查李登辉。刚才我讲过，这一次为了删李登辉退职总统的预算，把跟着他的22个人删掉了九个人，比美国的下台总统还多，九个人还多，引起了建国党、民进党、台联他们的不快。他们说为什么不追查蒋介石、蒋经国这两个死人的坟所花费我们人民的税捐？他们说每年要花的这么多钱，几百万。现在被我李敖查出来不是几百万，4000万。所以我李敖赞成把慈湖大溪地蒋介石跟他儿子的坟，把它弄平。你们蒋家人自己解决，我们不要花政府的钱来保护这两个坟，也不需要每年每个部门开一连宪兵来保护他，这些开支没有必要。所以我赞成把他们另外迁走。就像苏联把他的独裁者斯大林的坟，从莫斯科的红场迁走一样，我赞成把他迁走。
014.李登辉卸任竟需要22人服侍？.txt	37	5	poem|quote|political_context		请问，这些钱是黑钱。蒋介石、蒋经国这两个坟，鬼坟，这明的钱，就是经过预算的。李登辉从国家安全局拿到的这些钱，是暗的钱，是黑钱，我们是不是更应该来查？还有一点要追查的，我讲过，蒋介石死了以后，蒋经国动用政府预算给他爸爸盖坟，来守这个陵，这是怪蒋经国。可是蒋经国死了以后，什么人负责，又给蒋经国盖坟，派宪兵来守灵，花了我们人民这么多钱，直到今天？李登辉负责。所以我们要鞭尸两蒋，追查李登辉，是我这一个节目的一个主要的意思。我难得会支持一次建国党，也难得机会支持一次台联，我这次支持他们，我赞成来处理两蒋的坟。可是我也同时要赞成，要同样一个条件来追究李登辉的失职，跟李登辉到今天还花我们这么多人民的税捐。在公开的预算里面花这么多的税捐，然后在暗盘的国安局的30亿里面又拿了这么多红利，我觉得我们都要追查。
014.李登辉卸任竟需要22人服侍？.txt	93	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
015.马英九开罚单.txt	103	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
016.陈水扁拉拢调查局.txt	101	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
017.国安局私吞30亿.txt	25	5	poem|quote|political_context		大家记不记得当年台湾的行政长官公署，二二八大家说他是祸首的，事实上是冤枉了他，就是陈仪。陈仪临死以前写了首诗给他的外甥，他里面最后两句是说：廿载服官无息日（二十年我做官没有休息的日子），一朝罢去便饥荒（一天我这官丢了，我就要挨饿）。什么原因呢？我没有钱。所以我们可以看到了，这些立法委员从冯沪祥到张光锦他们，他们真的没有钱。说冯沪祥搞钱，绝没有这个事情。我可以告诉你们，冯沪祥清廉是有名的。他的太太，漂亮的空中小姐跟我讲，在飞机上认识了冯沪祥，后来嫁给了冯沪祥，发现他的所有存款都不到100万，一个穷小子。所以我们看起来今天他们血口喷人，说涉及冯沪祥，涉及什么其他立法委员，现在冯沪祥要求你们讲出名字来是谁？讲不出来。他们是含沙射影！事实上我可以告诉各位，清者自清，浊者自浊。冯沪祥他们绝对在清廉上面没问题。
017.国安局私吞30亿.txt	97	5	poem|quote|political_context		又谈到刚才我补充刚才的死生问题。什么原因？他说你怎么说杨贵妃没死呢？我说你看看《长恨歌》有一段，它说：宛转蛾眉马前死，死的是峨眉，峨眉什么人啊？峨眉是宫女，死的人是替身啊。真的杨贵妃调包了。怎么证明调包了？后来唐明皇从四川回来以后，他不想杨贵妃吗？然后才发现问题，然后有个道士来了，说我可以找到杨贵妃，是不是？然后楼阁玲珑五云起，其中绰约多仙子。中有一人字太真，对不对？雪肤花貌参差是，什么原因？就是仙子群里面有一个人不是仙子，他是杨贵妃。什么原因？杨贵妃到了那个境界去了，然后这个道士就看了杨贵妃，向唐明皇要了一个口信。就是说我见杨贵妃的时候，你要告诉我一个故事，就只有你们两人的故事，我要跟她谈，她也可以告诉我，证明我真的见到他了！他跟杨贵妃也这样说，说杨贵妃就告诉他：七月七日长生殿，夜半无人私语时。在天愿作比翼鸟，在地愿为连理枝。天长地久有时尽，此恨绵绵无绝期。告诉你7月7日那天晚上，我跟唐明皇我们夜半无人私语的时候，没有别人看到，也没有针孔摄影机，也没听到我们话。讲什么呢？我们在天愿作比翼鸟，在地愿为连理枝。这是我们两人的私下的许诺！这许诺怎么发生的？我告诉你发生的，所以把这故事回去，你告诉唐明皇。证明什么？证明我能够讲出来，当年你们在7月7号的夜半无人的那种情况，证明我真的见到了杨贵妃。证明什么？证明杨贵妃没有死！我讲这个故事给冉茂芹听，冉茂芹说你李敖书念得那么好、那么熟啊！我说就念这么熟，就是你从《长恨歌》里面来看，可以做一个荒谬的解释，就杨贵妃根本没有死，死的是假的，死的替身。所以我说你这幅画，画得这么好，同时你还可以画一幅画，就是杨贵妃，贵妃没死或者贵妃重生、贵妃在世，同样的跟这幅画摆在一起，变成个姐妹画，我觉得也是非常有趣的一个解读，一个有趣的佳话。我请大家在台湾的这种政治气氛这样子污染的时候，清爽一点。在明天后天或者下个星期，任何一天，20号以前，到台北市国父纪念馆去看看大画家冉茂芹的画展。今天讲到这里。
017.国安局私吞30亿.txt	99	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
018.马英九市长失败的扫黄行动.txt	65	5	poem|quote|political_context		这种人就是我所说的，为什么教育部这么侮辱你们？而你因为被他侮辱，所以才构成这个局面。这在台湾是很严重的一个事情，为什么呢？师道临遗，这大学校长一点地位都没有了。在宋朝的时候，太学生就太学祭酒，就太学的校长，可以跟天子跟皇帝，你坐这边，我坐这边，面对面的。所谓分庭抗礼的，那样尊重知识分子，尊重这种太学校长、太学的祭酒。今天大学校长就相当于宋朝的太学祭酒，可以被教育部的这些高干们行文给学校，然后侮辱这个学校。而这些校长们居然没有知识分子的风骨，像刘炯朗这种货色，居然接受处分。请问你们这是什么知识分子？在这里我一定给大家看一个资料。你看《联合报》说：预算执行进度不足，两个国立大学校长被记大过。看到没有？
018.马英九市长失败的扫黄行动.txt	107	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
019.半个璩小姐跟一个璩小姐.txt	51	5	proverb|literary_people|political_context		我在台湾我最佩服一个人的英文，他就是真正替梁实秋编《远东英汉字典》的一位教授。他这位教授编《远东英汉字典》的时候，大家看英文，一个英文字，一个叫做Lie，大家看到没有？还有一个英文字也是一个同样一个字Lie。我们看第一个Lie字，看到没有？它是撒谎。第二个Lie字，同样一个字，它就是躺下来的意思。我认为一个女人对付男人，就是两个Lie字：一个就是我对你撒谎，第二个我躺下来跟你上床。一个厉害女人就会两点：一个会撒谎，一个会上床。无往不利啊，有什么了不起啊？所以我认为璩美凤应该勇于面对这些问题，不要再闪躲。如果我她，开玩笑了，我要现在恢复做节目，干什么？要求主播新闻。比较国际标准，加拿大似的，一边播新闻一边脱。你们这些丑恶的社会、你们这些色情的眼睛，不想看我吗？让你们看个够。不但是用录影带让你们看，继续看，让你们看个够。这样的好不好呢？所以我认为今天我们可以看到很清楚的一点，就是璩美凤处理的问题，处理的不够好。而大家对他的批评，从二胡，胡因梦、胡忠信以来，对他的批评都是不正确的。
019.半个璩小姐跟一个璩小姐.txt	91	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
020.陈文茜的情人是谁？.txt	63	5	poem|quote|political_context		什么叫狗仔队啊？看看李敖干什么事情！就是我为了支援萧太太，这么一个辛辛苦苦的一个好的女士，被萧孟能欺负，被他的姘头欺负，我李敖就要支援她。当萧太太提出来说是要捉奸的时候，我会用这么细腻的手段来捉他，照片照出来。当然我讲过法院裁判是另外一个事情，我们会达到这个效果。台湾的狗仔队在我李敖面前差远了，我可以告诉你为什么我厉害，大家怕我。就是我们头脑非常细密，而这个观点怎么出来的？是由于斯大林干掉托洛斯基的方向出来的。第一我在你家附近租房子来监视你；第二我绝不主动跟你联络，等你来跟我交朋友，取得你对我的信任，取得你不怀疑。
020.陈文茜的情人是谁？.txt	99	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
021.国民党败选疲态毕露.txt	111	5	poem		李敖影音E书QQ群（578505007）：wjm_tcy（不自由的自由）与Jeff Ao联合制作！
022.中学生不可以谈手淫吗？.txt	19	5	quote|literary_people		我告诉大家，有这么多情况，什么意思？就是表示我们人类，不管是中国人、外国人，从古到今对性的观念有很多都是错误的。有一次有人问到胡适博士，就问他说：你有没有过手淫的经验？胡适博士答复的是反过来答。他说：每一位男人，每一个男人，恐怕都有这种经验吧！就是反过来说，我李敖有这个经验！并且我告诉各位，我在《李敖回忆录》里面谈到我有这个经验，并且在《李敖快意恩仇录》里面也可以看到。尤其在《李敖回忆录》里面看到一张照片，大家看这张照片，就是一对双胞胎，当年登在PLAY BOY上面，一对狠长得很秀气的双胞胎。可以大特写一下，没关系，没有毛，大特写一下，没关系，新闻局管不了的。这对女孩子，我在牢里面去就带了一本play boy进去，就有这么一对姐妹。坦白告诉你，我在牢里面那么多年，它对我很大的帮助。什么帮助？就使我知道女人什么样子，使我没有忘掉女人的裸体什么样子。所以大家知道，它对我很有帮助，这对姐妹我还带了一张进去，就这两张，就是这对姐妹，大特写，没关系。
