source_file	line	risk	text
017.君子之爱与细人之爱.txt	27	risk	邓维桢按：读了这篇文章，有几点感想，李敖没有说的，写下来作为补充。第一，康宁祥在台湾是重要人物。他的思想、行为会影响许多人。批评他，是为了防止坏思想、坏行为的传染。批评段宏俊，在他成为公众人物之前，教育意义不大，或者说新闻价值不大。第二，许多人支持康宁祥竞选连任，不能说不爱康宁祥，但是这是小人之爱；君子之爱，是要他更有表现、更上层楼。如果那么在意、重视国民党提供的政治地位，他怎能更上层楼呢？第三，单靠一篇或几篇文章是很难改变一个人的行为的。我们写文章批评康宁祥，并不期望改变他，主要的，是警告有康宁祥倾向的人。如果不提名道姓讨论问题，许多人会认为是“理论”。一个句子这样写：“我们的国家不但需要科学家，也需要音乐家。”比不上这样写生动：“我们的国家不但需要爱因斯坦，也需要贝多芬。”写作的时候，提名道姓，把专有名词当做普通名词用，（李敖甚至把名词当做动词用！）会使得一篇文章更亲切、更生动！第四，个人利益常常和公众利益冲突。碰到这样的问题，如果是陌生人的，一般人还能冷静思考，如果是自己的，或好朋友的，大多数的人都避开，不去思考。李筱峰便是大多数人的其中之一。独立思考最重要的，就是训练自己思考问题的时候，不要被情绪左右。李敖看起来情绪，但是他绝不比许多自认理性、冷静的人缺少“理性”和“冷静”——他需要强词夺理的时候，他就强词夺理，但是内心中他并不糊涂，把自己也欺骗了。他骂国民党，可能有些地方强词夺理，但是骂党外，他是非常诚实的。
018.射鬼箭.txt	7		我发现你们对我愈来愈像辽朝人，辽朝人出师前，要在前进方向上置一死囚，然后大家乱箭把他射杀，以期求福、以祓不祥，这种行为，叫“射鬼箭”。换句话说，这被射的人，其实正是给他们决定前进方向的牺牲品。你们有一点还不如辽朝人的是：你们还没太学会如何把牺牲品定位，所以我在贵刊的位置，就“瞻之在前，忽焉在后”了，孔夫子的学生这样看过孔夫子，你们不怪我在夫子自道吧？
019.几个主题的讨论.txt	9	risk	你信中说维桢的话，都是很公道的话。你说：“……其他党外人士，还有所谓自由派学者，几乎完全遗忘了这一位《大学杂志》《政治家》的创办者。特别是康宁祥、江春男等有分量的党外人物以及他们所办的杂志，应该带头给而从未给丝毫的鼓励与肯定（由此可见，《深耕》的气度实在大于《八十年代》）。甚至张德铭、黄煌雄、尤清也似乎没有能力赏识他。只有一个人——已远离家乡、目前大家最忌讳的许信良——懂得欣赏他。”你这些话，都是对的（尤清因为导群的慧眼，对维桢也能识其大者，是一例外）。我觉得在党外人士中，维桢最能提出不人云亦云的独特见解，这是最难得的。党外人士的平均大脑，并不高明，我常笑国民党是“党八股”，党外人士是“党外八股”，一八股就犯了千篇一律的毛病。因此，党外要进步，要保持神智的清明，必须接受思想家的棒喝，整天靠政客带路，是绝对不行的。党外人士的错误常常是拥护一个人，而不是拥护一个人所代表的东西，结果往往一个人已变质，却仍旧惯性的继续拥护，当然就上当了。为今之道，必须警觉一个人是否与他代表的东西一致，如果通不过这种检验，大家就应该勇于抉择，不要因循纵容。在历史上，带领群众的领袖人物，在群众投票选他以后，他背叛群众，群众却迟迟不愿承认，这种事例太多了。我希望党外人士不要这样蠢。党外人士该学会对政治人物保持一点警觉与疑虑。政治是最毁人的陷阱，政治人物是最容易变质与发臭的，大家要督促他们，随时校正他们的方向。并且，如果他们执迷不悟，大家就该声讨他们、放弃他们、不再选他们，完成必要的新陈代谢。这话说起来有点无情，但群众对政治人物，就该如此。
019.几个主题的讨论.txt	11		至于你要我写稿的事，我自然义不容辞。但我有一点性格使然的小前提，先跟你说一下：
019.几个主题的讨论.txt	19	risk	以上二、三两点，似乎否定了你的退稿权，想来未免蛮横，但非如此，不足以不重蹈以前的覆辙。如果你以《李敖租界》的自解心理，以《李敖特区》给我，你也许会跟林正杰一样的苦中作乐。浅人们也许会怪你对我放弃了editorship，其实不然。这一情况，只有对党外前途有通盘关切者，才能不以为异，才知道于理可通。想想看，当你真的认识了李敖，李敖所说的就是你想说的，李敖所写的就是你想写的，李敖只是代编者立言而已，编者岂能退自己的稿哉？
019.几个主题的讨论.txt	23		以上三小前提你如同意，即请示每月两次最宽限的截稿时间。此后有急事，可电刘会云。
019.几个主题的讨论.txt	31	risk	我完全接受您的“三小前提”。我愿意这样做，倒不完全是为了杂志的销路问题——不是想“利”用您。如就《民主人》本身来说，我有两种选择，对我都不是难事：一个就是像现在一样很安全地继续办下去；一个就是不办，休息一阵子。但是我仍然欢迎您、仍然“贪图”接受您的“慷慨”，主要的是认同及钦佩您追求真理、争取民主的苦心与努力。记得《前进》开创《李敖租界》时，我暗自嘲笑林正杰等人的不够担当，同时也为李敖抱屈。我认为，既然登出李敖的文章，杂志的负责人应该“没有话可说”，不应登了又表示“这里出现的文字，一切文责皆由李敖个人承担，本刊概不负责”。林正杰是比较有担当的“党外新生代”——快要成为“历史名词”，但是《前进》一出刊，就露出这一脚，实在有点教人泄气！不过，进一步想，以这种方式登您“犯忌”——犯国民党的忌，犯党外的忌——的文章，既有意登出，又把责任推给您，也许这是一种“政治艺术”或“默契”吧！由此可见，您的文章所带来的压力，是诡异而多方面的。
019.几个主题的讨论.txt	33	risk	所以，为了显示李敖独具的风格及压力，我乐意开辟《李敖特区》，施惠于读者，同时给自己添增一些“利”“害”。与李敖在一起，是需要勇气与决心的。要说明这一点，我打个比方。追随反对派“康宁祥”的人，有安全感，可憧憬未来美好的个人前程——不管是否能够实现。与“反对派”李敖在一起，则时时刻刻感受到同志的尊严和责任，并须分担追求民主政治的风险——“今天没事”就算幸运了，最自私的盼望只是“明天也没事”。
019.几个主题的讨论.txt	35	risk	去年《政治家》登《围剿陶百川的一个教训》，遭受了一些不严重的批评，我“没有话可说”，因为我已在杂志上明确表示了我的立场：尊重异议，珍惜异议。接着，您的另一篇苦心孤诣之作：《党外与混蛋》，我无法接受，主要是不容易接受您对陶百川先生的继续追剿。关于这一点，我和刘福增——《我是为人民和大局着想的》——看法相同。
019.几个主题的讨论.txt	43	risk	同理，国民党也不要怕——不要恨——被李敖“丑化”、被党外“丑化”。受到了丑化，得到的是安全。记得有一天，我在街上碰到一位李敖的“忠实读者”，我自我解嘲地先说：“李敖也批评过我。”他笑嘻嘻地接着说：“这样才比较安全。”当时我没有进一步问清楚他的意思。不过，我现在的体悟是：被正确地“丑化”了，“被害者”便比较不容易自欺欺人，对别人、对自己，都比较安全；被曲解地“丑化”了，实际上受不到任何伤害。
019.几个主题的讨论.txt	47		从与您“断交”到“复交”，就我个人来说，这是很自然的、一年的心路历程。从这看出，任何的改变——包括一个人想法的改变——都不容易是迅速而断然的。顺乎自然的改变，才是比较稳定、可靠的改变。同时，我们应该——也可以期待一个人的成长与改变。作为批评家，我们要有以上的认识和胸襟。
019.几个主题的讨论.txt	67		反过来说，也一样。《自由中国》杂志事件，发行人雷震被捕，三位作者（殷海光、夏道平、宋文明）就公开表示，他们不规避他们所负的言论责任，正因为他们相信同荣辱共祸福，所以他们才有这种坦荡的表示，不忍见雷震独负其责。
019.几个主题的讨论.txt	71		太子监国，集诸儒讲《孝经》，令杨愔传旨谓国子助教许散愁曰：“先生在世，何以自资？”对曰：“散愁自少以来，不登娈童之床，不入季女之室，服膺简策，不知老之将至。平生素怀，若斯而已。”太子曰：“颜子缩屋称贞，柳下妪而不乱，未若此翁白首不娶者也。”乃赉绢百疋。
019.几个主题的讨论.txt	75		就因为今天大家的水准都是低级的，所以，偶有水准或水准以上一级的人出来，大家就狗眼看人低，非常不习惯。例如有话直说、说真话、不做乡愿等等，本该是做人的基本水准，如今有这种人出来，却被低水准的人当成异数、当成偏激分子，这就是大错特错，并且是非常滑稽的事了！他们不怪自己是伪善、是乡愿、是水准以下的人儿，反倒怪别人是偏激分子，这不是又错又滑稽吗？于凡（于良骐）访问邓维桢，有这样的问答：
019.几个主题的讨论.txt	79		□我赞同李敖的观点。李敖讨厌伪君子，讨厌乡愿，讨厌两面人，认为这些人混淆了社会是非、善恶、真伪的标准。我的看法是，像徐复观和陶百川这种人，论学问、论道德都很平凡，但是他们都得到不相称的声望。如果他们是可敬仰的人，我只有说，我们这个社会是既贫乏又悲哀的！
019.几个主题的讨论.txt	85		所以，当于凡问维桢“你是不是认为李敖是偏激分子？”的时候，维桢说：
019.几个主题的讨论.txt	87		我看不出李敖有任何偏激之处，李敖主编《文星》杂志的时候，我读了他许多文章，当时，我一点也不欣赏，我认为他聪明、用功，但是心思刻薄而邪恶。一直到最近，我才了解他。说他偏激，说他刻薄，只不过显示我们糊涂和伪善而已。
019.几个主题的讨论.txt	89		正因为维桢用了水准以上的标准来看李敖，所以才发现李敖没有“任何偏激之处”，而把李敖看成偏激分子的，反倒有了问题、有了“糊涂和伪善”的问题。 李敖只不过是有话直说、说真话、不做乡愿而已，这只是做人的基本水准而已，这样做了，哪值得大惊小怪？——李敖好端端的一个人，哪配做偏激分子？
019.几个主题的讨论.txt	93	risk	维桢最近谈到“政治塞子”，说国民党高兴有些成绩不彰的党外人士尸居其位，“以塞住其他党外野心分子的出路”。他的塞子论，引起我想到：今天所谓的稳健分子、所谓的理性分子、所谓的可透过协商共识方法与国民党为善的分子，说破了，他们也是“道德塞子”“真理塞子”“是非塞子”。就因为有了他们这些“乱朱”的紫色，所以我们对真正的红色才认识不清，我们才陷在道德水准、真理水准、是非水准之下，我们才错把蝙蝠当成朋友、把放水者当成同志，而对真正的战士，反倒相逢如不相识。
019.几个主题的讨论.txt	97	risk	最近关于“君子之爱”与“细人之爱”的讨论，就是测量水准的一个范例。他们也许可以说劝老费辞职重选、劝老康不再参选有困难，但却不能说“君子之爱”不对。因为“君子之爱”，毕竟是水准以上的。他们岂可因跟不上我们的水准而怪我们？该怪的，是不争气的他们，和他们水准以下的“细人之爱”而已。他们竟不知道他们是站在水准以下的基点在说浑话！这种沉沦，是很可悲的。我盼《民主人》能在这方面多提供一点当头棒喝，你的责任重大，你的努力与成就，也是我们最关心的。
020.惭愧是不够的！.txt	7		关于我在《全是天方夜谭！》中驳斥王晓波的事，看了王晓波的答复，我真不知道他还要辩个什么。他既然更进一步要弥缝，我就只好再一次来拆穿、再一次说他几句。
020.惭愧是不够的！.txt	11		关于王晓波说在我“一旦入狱”，“在《大学》杂志‘智者’与‘权者’沟通的时候，在‘权者’面前，替李敖讲话最多的就是鼓应！”一事，我曾加以驳斥，因为根本就没有这回事。我说：
020.惭愧是不够的！.txt	13		这些话是不正确的。我可以正确告诉你，在我1970到1976年的漫长失掉自由生涯中，在这岛上，没有任何一位知识分子，曾经为我公开肯讲或敢讲过任何话，更不要说是“在‘权者’面前”讲话了！既然从没发生过讲话的事，当然“替李敖讲话最多的就是鼓应”之说，也就全是天方夜谭了！
020.惭愧是不够的！.txt	15		王晓波看了这些话，承认说：“老实说，这段话是我有意说的。”并且承认：“当时没有人替李敖公开讲话，是对的。”但在这种承认以后，他竟又节外生枝，说：
020.惭愧是不够的！.txt	19		就算所谓“不公开的场合”为我讲话之说，也算讲话，试问王晓波的证据是什么？原来证据竟是《大学》杂志的知识分子——
020.惭愧是不够的！.txt	21	risk	在他们最鼎盛的时候，曾在中央党部的中委会会议厅和“权者”分庭抗礼，主要的编辑人员都见过当年行政院副院长即当今蒋经国总统，陈鼓应也是其中之一，难道蒋经国先生还不能称之为“权者”吗？陈鼓应第一篇有关政治的文字，就是和刘福增、张绍文联名给蒋先生的一封公开信，信中的内容就是谈言论自由和安全问题。李敖如何知道陈鼓应没有在“权者”面前替他讲话呢？我相信陈鼓应当时在“权者”面前为李敖讲话，并无要李敖“蒙此殊宠”之心，并且，陈鼓应也从来没有公开说过他曾在“权者”面前为李敖讲过话，或刻意公开张扬自己“义助”过这个、“义助”过那个，不相信可以去检查陈鼓应发表过的所有文字。陈鼓应同情政治的被迫害者，为他们随缘尽力，也只是秉着知识分子的良心行事而已。
020.惭愧是不够的！.txt	25		看到了吧！小金，所谓陈鼓应“于不公开的场合”替我讲话之说，原来是陈鼓应跟蒋经国“分庭抗礼”时候说的，（“分庭抗礼”这四个字，小金你信不信？这算不算又是天方夜谭？）说这话时，王晓波因为没有参加分庭之抗，他没听到，但是事后，“陈鼓应也从来没有公开说过他曾在‘权者’面前为李敖讲过话”，那王晓波怎么知道的？从王晓波的行文里，我们左看右看，也看不出他举出了证据，他举了一段陈鼓应他们给蒋经国的信的事，此信我在《大学杂志》第三十七期查到，信中没提到我，当然所谓替我讲话之说是天方夜谭；并且写信时间是“民国六十年（1971）元旦”，那时我尚未“一旦入狱”，可见又与王晓波所说我“一旦入狱”陈鼓应即讲话之说不合，又是天方夜谭。接下去就是王晓波的“我相信陈鼓应当时在‘权者’面前为李敖讲话”了。唉，小金，王晓波没有证据，只有“相信”，“相信”总不是证据吧？他怪我不相信替我讲话我就犯了“推断”“想当然耳”的毛病，但他的“相信”不是“推断”吗？不是“想当然耳”吗？我先不必答复王晓波我如何知道陈鼓应没替我讲话的事，我先要问王晓波：所谓替我讲话之说，既是你“有意说的”，你就有义务举证！法律上也好、大丈夫也罢，这叫“举证责任”，你王晓波既然代我找出个向蒋经国“分庭抗礼”的大英雄出来做我的恩人，我就有权利请你举证，免得我知恩不报，变成了典型的殷门弟子！王晓波爱我者深，总不好让我纳闷吧？
020.惭愧是不够的！.txt	29	risk	至于王晓波所谓“陈鼓应也从来没有公开说过他曾在‘权者’面前为李敖讲过话’或刻意公开张扬自己‘义助’过这个、‘义助’过那个，不相信可以去检查陈鼓应发表过的所有文字”。声言陈鼓应有这种为善不欲人知的美德，也是我这认识陈鼓应远在王晓波认识之前的人所叹为观止的。我想到鲍勃·霍伯的一句玩笑，他说：“里根总统是诚实的人，因为有人替他说谎话。”王晓波在如此把陈鼓应天花乱坠前，为什么不想想：在你眼前，为你所引证的张化民之言，是语出何书？那本书，不是叫《民主广场》吗？那本书，不是“作者陈鼓应”“发行者陈鼓应”“出版者陈鼓应”吗？那本书，除了两篇文章是陈鼓应的以外（只占十七页），其他二十三篇，哪篇不是“刻意公开张扬自己”的杰作？唉，小金，这就是王晓波的不“刻意公开张扬自己”！白纸黑字都如此了、累牍连篇都如此了、专书一册都如此了，还说不刻意、不公开、不张扬，那么所谓刻意、所谓公开、所谓张扬，又是什么呢？
020.惭愧是不够的！.txt	31		至于王晓波提到陈鼓应“在不公开的情形下，他也帮助过一些人”，并举出张化民为例，这又能证明什么？帮张化民，谁没帮过？张化民上次坐牢，被捕时口袋里的钱，就是李敖“义助”的；他这次坐牢，我去年隐居前一日，还托史非非转了一万元到绿岛“义助”他。我能说我对姓张的帮助，就反证了我在“权者”面前对姓李的帮助了吗？这有什么必然的关联呢？把不相干的硬扯在一起，又能证明什么呢？
020.惭愧是不够的！.txt	33		至于王晓波说“在文星论战还帮李敖讲过话的张化民”，更是胡扯了。恰恰相反，在“文星论战”时代，张化民站在胡秋原的一方，不但没帮我讲过任何话，反倒为胡秋原编了一本《诽谤胡秋原案论集》的书！是一本专门骂我的书！另外他还写文章骂我。直到论战过后，他才看穿胡秋原，转而认为李敖才是朋友！
020.惭愧是不够的！.txt	39		至于王晓波说：
020.惭愧是不够的！.txt	41	risk	当时为什么没有人敢替他讲话？这恐怕不是“中坜事件”以后才懂事的青年能体会的。那时的政治自由的气氛和今天是不能相比的。甚至据说，政治犯的辩护律师有因“为有利于叛徒之宣传”而坐牢的。像柏杨、李敖这么有名的作家被捕，报纸上连一条新闻都没有。
020.惭愧是不够的！.txt	45	risk	王晓波在这里，移花接木的把两种“当时”，故意扯在一起：一个“当时”是李敖的“当时”，一个“当时”是陈鼓应的“当时”。前者是《文星》时期，后者是《大学杂志》时期。雷震出事时我正在做预备军官，还轮不到我来讲话，那时候殷海光已经及时讲了；我在雷震出事后两年进入《文星》，那时“政治自由的气氛”，正如王晓波所说和今天是不能相比的”。当时我的“阴谋”是以“思想挂帅”取代“政治挂帅”，表面上迂回过实际政治，骨子里却挖他们的根，但是最后还是和实际政治撞在一起，《文星》被封。《文星》虽然被封，但在我四年的努力里，究竟还打下了可观的基础，这就是后来《大学杂志》起直到今天的突破的基础。所以，《大学杂志》的“当时”的“政治自由的气氛”，已经因雷震、李敖等多年的前仆后继而变得有所不同了，前后两种“当时”，是不能一概而论的。王晓波说“李敖在私下，至少帮过雷、彭和柏杨”，但说我没为他们公开讲话，这又是倒填事实了：《文星》在“枝条始欲茂”的时候，就“柯叶自摧折”了，我李敖“老孙没棒弄了”，哪来地盘替人讲话？正因为我自己被压在“五行山下”，所以我只能在被安坑监狱赶出门外的情况下探望雷震、只能在做旧电器买卖维生的情况下照顾彭明敏、只能在被跟踪监视的情况下关切柏杨……我从来不敢天方夜谭说我为他们向谁分庭抗礼过、也从来不敢天方夜谭说我为他们在“权者”面前讲话过。我既从来没如此吹牛过，王晓波自然也不必以此相绳。今天的问题出在你们在吹牛——你王晓波签发天方夜谭于先，你陈鼓应背书“全是事实”于后，因此才惹出我们向你们请教，请你们交出事实，你们交不出事实，反倒说我们如何如何，这是“转移论点”，这种辩论术，不是殷海光教的！
020.惭愧是不够的！.txt	49		王晓波为了“转移论点”，又扯出一段话，他说：
020.惭愧是不够的！.txt	51	risk	李敖应该还记得，当时台大《新希望》被迫解散，他在《文星》想讲话，但终于讲不出来，只在事后若干年后，把制好的锌版给我看，告诉我这件事。虽然如此，我还是心存感念的。我从来没有说过这是李敖“以明哲保身为智、以见利忘义为智、以逢迎国民党为智、以对统治者察言观色希旨承风为智”。但是，陈鼓应就是“以逢迎国民党为智”的人吗？果真如此，又如何会落得今日下场。
020.惭愧是不够的！.txt	53		王晓波所说《新希望》和我的事，又是与事实出入得离了谱的，我有全部档案，驳正如下：
020.惭愧是不够的！.txt	77	risk	到了5月20日，台北市政府发出“市长高玉树”的通知（1965.5.20府新字第22399号），落井下石，说该杂志“迄未申请登记，希于文到之日起停止发行，否则予以扣押”。到了6月5日，《香港周报》在海外以“短评”方式为《新希望》讲话，内容“抗议台大训导当局摧残自觉运动”。
020.惭愧是不够的！.txt	81	risk	那时已是《文星》盛世的尾声，国民党对《文星》的压力，日渐加深，但我做一天和尚撞一天钟，照旧“阴谋”无懈。有一天，王晓波找到我，要我为《新希望》事件写文章。我说我现在忙得要死，有更多的主力战要我去战，批评一个大学，虽然我前年这样做过，可是现在实在无须我来做了。你们自己又不是不会写文章，为什么不自己写呢？你们是当事人，会比我写得更悲愤、更亲切，你们去写，写好了，我给你们发表、给你们护航，你们不要怕。去年辅仁大学的黑暗，我的方式就是由当事人孙智燊、孟祥柯写来，我给发表、给护航的，我希望援例办理。王晓波听了我的话，同意了，但他表示他是台大学生，如果在《文星》发表了抗议文章，恐怕会遭到校方报复。我说我前年发表攻击台大的文章的时候，我当时也是台大学生（研究生）啊！我们总要去牺牲啊！
020.惭愧是不够的！.txt	85		《文星》被封后，我稍得空闲，我决定还是由我写写台大的黑暗，于是我写了一篇《台湾大学的新“十诫”及其他》，投给《人间世》，但遭刘济民退稿（见《李敖全集》第四册第534至535页），于是我对台大的攻击，遭到中辍，但我仍不死心。1967年7月，我隐名和汤炎光、屠申虹办《文风》，决定写台大钳制言论自由的事，那时不但要写《新希望》和王晓波的事件，并且要写先于或后于《新希望》和王晓波的事件。因为在1965年5月17日的“大学新闻”事件中、在6月10日的“大学论坛”事件中、在6月16日的“大学新闻”事件中，台大学生陈武治、周勋男、张系国、袁家元、胡基峻、何鸿鹏等都遭到王晓波所未遭到的处分与牺牲，我当然不能埋没他们。不料《文风》在情治机关的压力下，发行人汤炎光办了一期，就不肯了，我的写作，也就全无用武之地了。我为了这次写作，做好许多锌版，就是王晓波后来看到的，也就是他听说“在事后若干年后，把制好的锌版给我看”那回事，根本王晓波全记错了，那是《文风》时代，不是《文星》时代，《文星》时代的锌版，不在印刷厂是看不到的。
020.惭愧是不够的！.txt	89	risk	至于王晓波提到陈鼓应没有“逢迎国民党”的事，也是令人惊异的怪说，我早就说过陈鼓应逢迎国民党中常委张其昀，为张其昀办机关刊物《中国一周》的事，只是逢迎垮了，回头重新做殷门弟子而已。王晓波为陈鼓应辩护，他也许有权提出错误的见解，但他无权提出错误的事实，以上我指出的，一一都证明了王晓波根本在事实上就站不住，因此他的“用心良苦”，也就全部泡了汤。知识分子立言不可不重事实，有如此者！
020.惭愧是不够的！.txt	93		在上面事实的驳正以外，我再就王晓波的一些话，说一点我的感想。王晓波说：
020.惭愧是不够的！.txt	95	risk	1973年，陈鼓应和我，还有几个台大学生被警总约谈，由阎振兴校长保释出来。后传出陈鼓应在警总跪地求饶之说，故有青年以鄙夷的口气问我此事是否确实。在警总，我和陈鼓应是隔离审讯的，彼此情况根本不知道。故我只得反问那位青年：“你喜欢跟人下跪吗？如果你不喜欢，陈鼓应会喜欢吗？如果陈鼓应果真跪地求饶，那一定有他不能承受的心理和生理的压力，我们是应该同情被压迫者，还是应该同情压迫人的人？”
020.惭愧是不够的！.txt	97		又说：
020.惭愧是不够的！.txt	99	risk	在他（李敖）第一次入狱时，我没能为他仗义执言，也没能去看他，和写信给他，这是我应感到惭愧的。至于他被捕后，我以一个研究生的力量做了些什么，有些他已间接知道，至于他不知道的，我也绝不会说。我只知道“施人慎勿念，受施慎勿忘”。在我当穷学生的时候，有手疾，他曾助我一千元（或二千元，记不清楚了）治手。在我和陈鼓应被台大解聘时，他自己身陷狱中，还屡次关切着陈鼓应和我的生活情形，这份关切之情，我是永远不会忘记的。那时候，在台大虽杨国枢教授等对我们有真挚的关切，但也有所谓的自由主义的教授，不但不肯为我们公开或私下讲话，反倒在我们面前说风凉话——“听说陈鼓应和王晓波和警总很合作，所以我们都不便讲话了。”我也忍不住反唇相讥：“我们和警总很合作都落得如此下场，你们没解聘的又和警总合作到如何地步呢？”我从小看多了世态炎凉，一向被损害被羞辱，这种风凉话又算得了什么？但相对这些风凉话，李敖由狱中传出的关切之情，又如何能不令我点滴在心头。
020.惭愧是不够的！.txt	101		又说：
020.惭愧是不够的！.txt	105	risk	看了王晓波这些话，我很高兴王晓波能随时不忘“同情”的心怀和“惭愧”的觉悟，但是，我忍不住要问：当王晓波的老师殷海光衰病侵寻之时，胡秋原落井下石，逼殷海光离开台大，王晓波可曾为了“同情”殷海光，谴责胡秋原？可曾反省一下：他今天同胡秋原打得火热，是不是该对殷海光“惭愧”的？我又忍不住要问：当王晓波的好友李敖被官方追杀之时，陈鼓应落井下石，连骂李敖二十年，甚至在《春蚕吐丝》中删改王晓波记录的李敖对殷海光的“义助”，王晓波可曾为了“同情”李敖，谴责陈鼓应？可曾反省一下：他今天同陈鼓应打得火热，是不是该对李敖“惭愧”的？王晓波说“在他（李敖）第一次入狱时，我没能为他公开仗义执言，也没能去看他，和写信给他，这是我应感到惭愧的”，并保证“如果李敖再度因言论而受政治迫害，你们《纵横》还继续办，还能给我讲话的机会，届时我一定为李敖公开讲话”。看了过去王晓波所作所为，唉，小金，你说我还敢消受他的好意吗？为什么男子汉王晓波要再等我第三次坐牢，才表现他的“公开讲话”？为什么男子汉王晓波要直到那时候，才为我“公开仗义执言”？为什么男子汉王晓波自己不入狱？为什么男子汉王晓波自己不办杂志？为什么男子汉王晓波老是向别人请求给我讲话的机会”？王晓波如自己不能站到第一线去冒枪林弹雨，他实在该对第一线的师友，有所像样的支援，而不该“惭愧”了事，更不该同那些迫害师友的人们打得火热，迷失自己真正的方向。
021.致正杰.txt	5	risk	今早看报，本来要找个新闻给你们写《李敖租界》的，不料没找到别人的新闻，却找到你们的新闻。新闻上说你们要被国民党告诽谤，发行人林正杰首当其冲，我想我该先写这封信。
022.多革了的一点命.txt	15	risk	虽然在一般人的眼里，先生是“严前总统”，但是在我眼里，先生是一介平民，和我一样。不同的只是先生为国民党中常委，我是党外人士。先生在国民党统治作业中，有一定的角色和影响，因此，我愿就《前进》周刊因批评先生一文而遭整本查扣的事件，向先生说几句话。
022.多革了的一点命.txt	19	risk	在这封信中，我并不想谈论贵党这种行径是以菜刀杀鸡或是以牛刀杀鸡，因为不论菜刀牛刀，这种法律范围内的讨论，对贵党说来，都是太“蛋头”了；跟贵党斤斤于法律范围内的讨论，对于双方，其实都是“侮辱”与浪费。以1956年3月22日先生的一件德政为例，先生在那天，以台湾省主席的身份，公布了《台湾省管理妓女办法》，在“总则”第3条中，明文规定各县市“应自本办法颁布实施起于二年〔内？〕全部取缔完竣”，这是以二年为期，截止日期是1956年3月22日。但是，事实上，从这套办法公布到今天，已经二十七年了。二十七年来，先生已经从省主席而行政院长而副总统而总统而前总统了，可是娼妓还是娼妓，所谓二年“全部取缔完竣”，二十七年下来，还是“大业鸿开”，我若就法律范围内和先生讨论，当然就会“侮辱”与浪费了，先生也会怪我太“蛋头”了。
022.多革了的一点命.txt	27		或许先生说，所以发生覆巢之下没有完卵的原因，是因为书刊装订成一册了，难免一文出错、整本遭殃。先生如有这种想法，我特别请你注意“在装订厂查扣”这一情况。“在装订厂”的书，是有机会在未成册前抽下“内容不妥、混淆视听”的文章的，贵党跑去查扣，在书刊尚未成册以前，本不能执行（因为尚未成“书”，不合乎命令中“书”的条件）；纵使查扣，也应只限于当事“文”，不能累及无辜。因一两篇文章而把整本书给做掉，这是标准的恶政！
022.多革了的一点命.txt	29	risk	家淦先生，我必须提醒你，这种恶政，即使在专制王朝时代，也是看不到的。以中国文字狱最流行的清朝早期为例，乾隆时代开四库全书馆，虽然一波又一波的展开禁书运动，也像贵党一样，有专册的禁书目录的颁行。（中国有史以来禁书多到成了专册目录的，唯清初皇帝与贵党耳！）但是今天我们细看那些目录，发现它们虽然“全毁书目”在二千四百五十种以上，但是“抽毁书目”，却在四百种以上。所谓“抽毁”，就是只把书中有“内容不妥、混淆视听”的部分，查禁了事，绝不因为一两篇文章就把整本书给做掉。试从四库全书总纂官之一陆锡熊的《进销毁违碍书籍札子》里，我们就可看到“即措辞太觉荒唐，原不妨量予删节，似不必概行全毁”的话；也可看到“遇有违碍，亦只须酌量抽毁，似毋庸因此概废其书”的话。家淦先生，看了这些专制帝王都不肯一棒打杀的记录，你们国民党在乱棒挥舞、不分青红皂白之时，又做何感想？中国国民党开口闭口说领导革命，推翻满清，把满清说得一无是处，但是，即使在文网最密、文字狱最严的专制时代，他们的恶政里，也依稀透下几分活路与光明。唉，家淦先生，国民党整天革命革命，是不是革得太多了一点？是不是连专制王朝的一些不该革掉的“残膏剩馥”，也都给革掉了？
023.“体外射精”的一些成绩.txt	7		这期《关怀》有“台北老张”的投书，说：
023.“体外射精”的一些成绩.txt	11	risk	“老张”这段话，有的属实，有的欠实。欠实的部分是：他说李敖的文章“党外杂志都有”，说得稍过了。我在党外杂志开专栏，只是《前进》的《李敖租界》和《民主人》的《李敖特区》而已，并非“都有”。刊出方式都是别人先发表了，我再收入次期的《千秋评论》，但虽收入《千秋评论》，也不过只占《千秋评论》的一部分，只占几分之几而已，其他部分，全是其他的新作，是brand-new，不是二手货。但是，读者既然不喜欢《千秋评论》收入刚发表过的文字，读者既然爱我者深、逼我者紧、禁止我黄鱼两吃者如此之甚，我也不好不尊重民意。所以，我决定，《千秋评论》不再收入刚发表过的文字了，此后每月编号内的《千秋评论》将保持百分之百不掺水的原作，每月我在党外杂志的“剩余价值”，一律以《千秋评论号外》另行成书了。这样做，一来可使坏心肠的读者没话说，二来可使狠心肠的你们领我完整的人情，三来可使好心肠的我本人累死，举三反一，我看也不错！
023.“体外射精”的一些成绩.txt	13		于是，《千秋评论号外》就这样编成了。其中最早一篇是4月28日写的，最后一篇是7月28日写的。它们正好是我三个月来“体外射精”的“孽种”。古话说：“天作孽，犹可违；自作孽，不可活。”因为孽缘之作，你们两位是祸首，此书编集完后，特请你们两位各写序一篇，以示情趣。我敢说，这些文章，没有你们的督促，纵使要写，也不可能这么快就写出来，可见至少你们催生之功，功不可没。你们的序，一切可据实道来，不必捧我，要捧我自己会捧，你们只要骂我就好了。
