source_file	line	flag	text
011.政治规格的讨论.txt	35	risk	　　你说我指出的“台湾人的政治规格”你不同意，你说这不是“台湾人的政治规格”，而是“中国人的政治规格”。你说：“崇尚‘现实’，排斥‘理想’，这是中国文化的特色，不是台湾独有。”如果就“大同”来说，你说得没错；但就“小异”来说，我仍相信“台湾人的政治规格”有它的地区特色。我点破这是“土地教化使之然也”的结果，我说“台湾地区的‘土地教化’，是很可怜的，它先后被日本人、被国民党轮着干，干了八十年下来，这个地区的人民，走狗派也好、反对派也罢，都沦为怪胎了。”台湾在先天上，是一个岛，一个大陆边上的小岛。不管怎么放大，“岛国的褊狭之见”（insular prejudice）总有它的比例。这种“土地”，配上外来的“教化”，自然会产生它的地区特色。在大陆上，大家不喜欢宁波人、不喜欢上海人、不喜欢黄陂人……并不是这些地方没有好人，而是一般说来，由于“土地教化使之然”，这些地方多出坏东西。在“大同”上，坏东西固然为人类、为中国人有志一同，但在“小异”上，它们的地区特色，却又不得不使我们引以为异。我讨论“台湾人的政治规格”，立论所在，就在这里。古往今来，我看过太多的反对派人士，可是从没像今天这样规格混乱的。正因为规格混乱，所以怪得完全不合反对派的规格：反对派写文章，会“自动献媚”；反对派在议会，会“自动护航”；反对派表决时，会“自动上厕所”；反对派在孙运璿生病时，会“自动慰问”；反对派在劝进蒋经国连任时，会“自动签名”；反对派在投蒋经国票时，会“自动亮票”；反对派在被放出来时，会“自动感谢政府德政”、会“自动拜访李副总统”！……这些规格不对，维桢你看，岂不一一都呈现出地区特色？当然台湾人有他的特立独行之辈，一如宁波人、上海人、黄陂人也可能有好人，但是一般说来，台湾人玩政治，总是在“大同”之外又有“小异”，而此种“小异”，又为古往今来所罕见。方素敏在竞选之时，公然说台湾民主前途比林义雄重要，但是当选以后、林义雄出狱以后，她公然感谢政府宽大了、公然在立法院口头质询放水了。或说方素敏是家庭主妇，容或无知，不足深责，但林义雄呢？林义雄应该有知啊！林义雄出狱后，“自动拜访李副总统”，算是一种什么规格呢？自己被国民党下狱、被国民党刑求、被国民党灭门、被国民党羞辱、被国民党这个、被国民党那个，但是，在出狱以后，却对演双簧的“二珰头”跑去感谢，这又算是什么呢？林义雄出狱后，一反他过去的特立独行形象，这种规格，是很令人失望的。现在说他为他妈妈墓地奔走，但是，我真不明白，当林宅血案发生时，他在妈妈棺材上写字的决绝又意在何处？（母死不葬的抗议，又岂容忘之？）至少到目前为止，林义雄的一切表现都不再是他过去的自己，而是一个令国民党“龙心大悦”的自己，国民党这票生意，可真做得恩威并济名利全收呢！它抓你、关你、修理你、杀你妈、杀你女儿、杀你又一个女儿，最后关你多年还可得到宽大的形象、还可得到你的感谢、还可得到你出狱后的洗手不干，老老实实，凡此种种发展，岂不正是国民党的原案吗？岂不正是国民党的大获全胜吗？岂不正正鼓励了国民党、使国民党庆幸抓人关人杀人的得计吗？试问若没有林义雄、方素敏这样全力配合，国民党能这样又占便宜又卖乖吗？但是，林义雄、方素敏为何这样配合？他们的血仇何在？是非何在？大义何在？这些不可思议，求诸古往今来，都不可得，而只在这一台湾岛上赫然出现，维桢你说说看，这不是“台湾人的政治规格”又是什么？你说政治中为了“上台”难免有恭顺之处，但是林义雄尚复何“台”可“上”，他又恭顺个什么？家里都付出了三条人命了，还在恭顺、恭顺、恭顺，对他眼中的“叛乱团体”一再恭顺，古往今来，苟有志气、有血性、有见识、有骨头的志士仁人，又岂可这样吗？但是，林义雄这样，又岂是林义雄个人的责任？他这样规格混乱，居然台湾人会原谅他、会不劝告他、会不督促他、会不责备他、不忍责备他，这种无知、这种不知爱人以德而只知爱人以姑息，却又正正是整个地区特色使然，这十足证明了这个地区政治规格的普遍混乱。正因为规格普遍混乱，所以林义雄、方素敏行之，不以为辱；众人和之，不以为异，以致嫦娥含泪于天上、老K含笑于地上、林家妈妈女儿含冤于九泉！对这些现象，我看了又看，实在看不过去，因此决定要揭发“台湾人的政治规格”，以为大家的炯戒！
011.政治规格的讨论.txt	37	risk	　　14号清早4点，我在寒气袭人的日月潭，凭栏极目，看山色湖光。我心里想：台湾的山水，无过于此、不过如此，有风景、也有杀风景。天大亮后，在玄奘寺看到国民党污染下的艺术与建筑，风景一一被杀，更为之扫兴。出来在石柱上看到一联（道安述联，谢冠生书），倒使我聊有所得。联曰：
012.胡茵梦的“天性”问题.txt	3		　　——给《联合报》等报的更正信
012.胡茵梦的“天性”问题.txt	9	risk	　　二、静庐房子一百一十万，由萧孟能和我各出五十五万，萧孟能出的一半由王剑芬名义取得土地权状，我出的一半由胡茵梦名义取得建物权状。我告诉萧孟能说：“孟能随你选：我给你五十五万，你把土地给我；或你还我五十五万，我把房子给你。”但萧孟能不选，反倒告我侵占，地院判我无罪，高院判我坐牢，等我坐牢出来，最高法院推翻了侵占的判决，判我胜诉，认为我有权追索五十五万。最高法院的判决，证明了我坐的是冤狱。
012.胡茵梦的“天性”问题.txt	11		　　三、当萧孟能告我的时候，胡茵梦出庭，依《刑事诉讼法》第185条，她本可拒绝证言，但她作秀心切，要大义灭亲，用不实之言，把亲灭到牢里。胡茵梦当庭说：“说谎不是我的天性。”但是比对她三年来的发言记录，却有自相矛盾：
012.胡茵梦的“天性”问题.txt	13		　　（一）、1980年6月26日，她致王剑芬第二十号存证信，明说李敖要送房子给她，“本人予以当面拒绝”，但李敖“希望本人之名义能借予登记，本人乃予以首肯”。
012.胡茵梦的“天性”问题.txt	15		　　（二）、1980年9月9日，她在地院刑庭笔录中，推事问她：“天母静庐的房子你有无出资？”她说：“我没有出一毛钱。”推事问她：“李敖用你名义过户你有无同意？”她说：“有。”她并表示她一向对钱财之事没兴趣，她不接受房子赠与，给人印象，备极清高。
012.胡茵梦的“天性”问题.txt	17		　　（三）、但在1984年3月23日，王剑芬在高院民庭笔录中，却明说付了“现款”给胡茵梦；8月10日，胡茵梦又出庭作证，却自己推翻前信前证，说房子“一开始我说不要”，后来要了。推事问她：“为何另一案件表示不愿接受赠与？”她却答以：“但李一再说送给我为财产，事实上已登记在我名上，我不置可否而且认为有权处分此财产。”
012.胡茵梦的“天性”问题.txt	19		　　比对之下，三年前的清高证词，跟三年后的不再清高证词，完全矛盾。“说谎”既不是胡茵梦的“天性”，这种现象真不知如何解释。
012.胡茵梦的“天性”问题.txt	21		　　四、我从来尊重胡茵梦是清高的人，故我从来没有把这种仅值百八万的小房子说送给她，静庐与胡茵梦的关系，自始就是信托关系并得到她的同意。如今她为了脱侵占背信之罪，竟如贵报所登，她昨天上午开庭时表示房子是李敖送给她的，她当然有权处置云云，这与事实自然不符，也跟她自己三年前的存证信和证词不符。我很惋惜胡茵梦为什么要一再违反自己的“天性”做事，于人无益，于己有损，我真为她惋惜。
012.胡茵梦的“天性”问题.txt	27	risk	　　〔附记〕上面的信，《联合报》等报并没依法刊出，这当然是国民党斗臭李敖的一贯政策，不足为异也。
013.雪中送炭与雪中送肉.txt	9	risk	　　12月8日由穗直拨电话给李怡，得悉选情，他说：“李敖批康的破坏力，得到国际见证，遗憾他捧的人许国泰、孟绝子并未上榜。”我说：“台湾的选民如果真有觉悟，今天台湾的政治不应该如此。”李答说：“这就是李敖所称的混蛋选民嘛！”
013.雪中送炭与雪中送肉.txt	13	risk	　　今天是1984年元旦，上午给刘美人电话，试图找到你，可惜没人接。特给老孟电话贺年，杏如嫂接电话，其声娇美悦耳。老孟谈笑自若，语带磁性，一副“这次不算，好汉重来”的气概，大悦。再给晓波贺年。妻携女儿回娘家去团圆，我一人伏案读书，边写此信，看到《千秋评论号外》二《咬熊、斗牛与政治》。在“性格与民主”一段，敖哥说：“邱垂亮所说我有专制独裁的性格，我想他不乏找到证人，至少我弟弟就是一个……我弟弟以外，被我以兄弟相待的小朋友，也会受到我专制独裁之苦，虽然这样，从我弟弟以下，大家对我都紧随不去，可见我虽专制独裁，但有迷人的绝对条件。”我看完大笑不已。除了平景受过你的压迫之外，我亲眼看到的有小六、小七。我对她们二位，尤其小七格外同情。不过我曾对晓波说，敖之虽专制独裁，但他讲理、有原则。他喜欢说笑话、恶作剧、玩世、装疯诈傻，所以不是恐怖统治，不是国民党与老共。可见你不是真正专、真正独。天下没有专独而又迷人的。一切专独都是该打倒、下台、铲除的。
013.雪中送炭与雪中送肉.txt	15		　　你出告别文坛十书，我里外全管，从监督印刷到管日用账，做饭（有时六小姐来帮忙，小七一次也没做过事）买菜。你对我金钱之支配，从无一言相责，钱用完，立刻就给，大把给钱，从未查我账，完全信任我。至于我个人工资，你出高价，我用完你就自动说：“我知道你小子没钱了，你花得凶哦！我给你这钱，你自己记下。”我每次记下，到我那年离台（我从未说过出国。殷师说出什么国？你的国在哪里？我亦从殷师处学到最先公开写一九××年的人），共欠你八千多新台币，那时的数目，等于大学教授两个月工资还多。那时小八上补习班，准备再考大学，你照顾他一切开支食宿学费，他钱并没少花。我记得我们住在一起时，衣服包给洗衣店洗，小八穿着那时还很少人穿的化学纤维特多龙衬衣，神气极了。你有什么，他就有。为专心功课，他不用做工，他小子唯一比我强的是：早上吃稀饭时，他炒的蛋加葱，又嫩又滑又香，我比不上。你见人做一件好事，赞不绝口，这也是你的长处。小八、小七常挨你骂，可是有一件小事做得好，你立刻脸色春风，笑嘻嘻赞美不已。常常我们三人吃饭，你就赞小八炒的蛋好。奇怪，对于别人给你的好处和坏处，你都谨记在心，恩怨分明。你常常对我说，彦增在你穷时，借钱给你。又梁实秋送你一瓶上好的金门大曲，虽然这酒后来被我偷吃了三分之二。尚勤由美送小文回来，你一高兴拿出这瓶酒，还没倒，说：哎啊！这酒被平景喝光了。哈哈，你看这小和尚真是酒鬼。这酒鬼今天却完全戒了酒。祝1984年吉祥好运。
013.雪中送炭与雪中送肉.txt	23		　　去年“岁云暮矣”，你写信给我；今年“岁云暮矣”，我回信给你，虽然回得迟了一点，但是二十年的老朋友，个把年不写信，其实何足道哉！对你其实还算是优待的，二十年不写信的，还比比皆是呢！
013.雪中送炭与雪中送肉.txt	25	risk	　　看了你信中回味我们交往的往事，自觉我这个人，其实也并不是怎么难交的人，虽然有人可能有此难交的误会。作为朋友的李敖，优点不胜枚举，缺点可以枚举。优点中最大的一个是我喜欢雪中送炭，（虽然也涉嫌把人推到雪中再送炭予之的恶行，我常常教人毁家纾难、教人冒险犯难，此非推人到雪中而何？）并且不介意别人送不送炭给我，对女人尤其如此。女人要送，雪中送肉可也，送什么炭！胡茵梦兜我结婚时对我说：她要在国民党再抓我时，公开撕毁她的党证以为抗议。（雪中送炭！）此种“民国豪放女”作风，自可姑妄听之。不料曾几何时，“民国豪放女”一变雪中送炭者扮相，改演“大义灭亲”者矣！由此可见，一个人说要送炭给你时，不可轻信，要真正送了才算。王晓波去年对洪金立说：“在他（李敖）第一次入狱时，我没能为他公开仗义执言，也没能去看他，和写信给他，这是我应感到惭愧的。”并保证“如果李敖再度因言论而受政治迫害，你们《纵横》还继续办，还能给我讲话的机会，届时我一定为李敖公开讲话”。看了过去王晓波所作所为，我还敢消受他的雪中送炭吗？同理可证，“民国豪放女”的雪中送炭固不可信，“殷门豪放男”“世新豪放男”“夏潮豪放男”的雪中送炭，也同样不可信也！
013.雪中送炭与雪中送肉.txt	27		　　你信中说你“完全戒了酒”，我从来不信。这次刘小姐路过日本，“小报告”打回来，果然证实你又复大醉。我是能够戒烟戒酒的人，并早已戒了近二十年，所以我轻视不能戒烟戒酒的人，我怪这种人没有意志力，并且不智、道性不足——要靠几口黄汤、一片烟雾来维持自己稳定的人，当然其智可知矣，其道性亦可知矣！这几天看到庄因在《中国时报》副刊上发表仿丰子恺漫画，还是他二三十年前的老套，一个人怎么可以这样没有进步？古代士别三日，就要刮目相待，庄因这种没进步的老朋友，士别三十年，有目也休刮也。你在戒酒上面，实在没有进步，令人失望之至。
014.是李敖就没完的！.txt	15		　　并特别提醒部属说：
015.驳国民党议员的四点胡说.txt	1	risk	驳国民党议员的四点胡说
015.驳国民党议员的四点胡说.txt	5	risk	　　贵报昨天刊出陈水扁说李敖控告《秋海棠》杂志发行人郁慕明、社长赵宁，法院审理时认为他们并未涉及编务，因此获判无罪；而陈水扁却因是《蓬莱岛》杂志社长，虽也未涉及编务，却判有罪，与《秋海棠》案比较，待遇上显有差别。接着刊出郁慕明四点谈话，都涉及本人，兹分别答复如下，请惠予平衡报导，以符新闻处理原则：
015.驳国民党议员的四点胡说.txt	7		　　第一、郁慕明说：“《秋海棠》所刊登的文章，并不是议论李敖为主，事实上涉及李敖部分，只占文章的一小部分。”——查诽谤不诽谤人，依法都是以文章内容而定，从没有以被诽谤者地位为主为从而定，也没有以诽谤篇幅为部分为全体而定，这是常识，也是法律常识。诽谤就是诽谤，并不因你把人说得小把字写得少就不诽谤。
015.驳国民党议员的四点胡说.txt	9	risk	　　第二、郁慕明说：“他未收到李敖的要求更正函，而陈水扁已收到冯沪祥的更正函。”——查要求更正是《出版法》上规定，告诽谤是《刑法》上规定，依法告诽谤罪，根本与要求更正与否毫不相干。
015.驳国民党议员的四点胡说.txt	11		　　第三、郁慕明说：“《秋海棠》只刊登该篇文章一次，而《蓬莱岛》则连续刊登相关文章。”——查诽谤罪不因文章只刊一次就免责，只刊一次比起连续刊登来，只是量刑轻重问题，不是罪行有无问题。
015.驳国民党议员的四点胡说.txt	13	risk	　　第四、郁慕明说：“《秋海棠》刊登该篇文章期间，他帮高忠信助选，未涉及编务；在这段期间内，他指定有法定代理人；社长兼总编辑赵宁在该段期间亦出国，未负责编务，因此李敖‘告错对象’。”——查依内政部台内版字第320047号代电和第405865号函，明定“如其发行人授权处理杂志社一切有关业务，仍应由发行人负法律上之完全责任”，“对外仍应以发行人为该社之负责人”。可见发行人责任并没有因助选就中止或免责的规定。查依《出版法》，发行人就是发行人，只要在登记有案过程中，一天二十四小时，统统都是发行人，法律上绝没什么可以暂停的规定，法律上既没有“发行人责任中止说”，而法院却有“待遇上显有差别”的判决，这当然是可疑的。郁慕明说“他指定有法定代理人”，但依法并无因指定即可脱罪的规定，更无发行人可代理的规定。郁慕明说李敖“告错对象”，其实我告得完全正确。
015.驳国民党议员的四点胡说.txt	33	risk	　　他说，不久前，李敖控告《秋海棠》杂志社发行人郁慕明、社长赵宁涉嫌毁谤；法院审理时认为赵宁及郁慕明并未“涉及编务”，处于“责任中止”状态，因此获判无罪。
015.驳国民党议员的四点胡说.txt	35		　　陈水扁说，他也是挂名《蓬莱岛》杂志社社长，从未参与编务及支领薪水，却不因此而被判无罪，与《秋海棠》案比较，待遇上显然有差别。
016.二十年后的一次通信.txt	7		　　这些年来你的情况我大概都知道。你发表的文章，只要我有机会读到的，我都拜读了。觉得你“顽劣”依旧，实在可“爱”！（不是同性恋的“爱”，是大人对“小顽童”的“爱”。）1973年暑期我曾回台奔父丧，想去监狱探望你，可惜找不到门路。想当年你和我一同去新店监狱看钟毓田，似乎容易得多，你“罪恶滔天”，比起钟毓田的“拳击”连长当然要严重亿倍，他们不让假洋鬼子随便探望亦可理解。因此失去一个见面机会，以后何日能再相见，实不可预卜。因为多年不见，你对我这无名小卒的近况自然不清楚，所以在你发表的文章里，有些有关我的记述实在有损我的“形象”，例如你老说我一星期只洗一次澡，那是在军中，我这位既没有“改造好的知识分子”（“养尊处优”不惯洗冷水澡），又没有“全盘西化的男人”（羞于在大庭广众之下一丝不挂），在没有澡堂与热水的条件之下，只好一切从简。其实我在有条件的情形之下一天曾洗六次澡（都是为了谋生糊口，在外劳碌出汗之后洗的澡，不像你那么好福气，一天性交六次之后洗六次澡）。我现在已满头白发，你还开口闭口叫“小潘”，以后应该改称“老潘”以示“尊敬”。你那本刊有我相片的《千秋评论》请寄一本给我。这封信开始时字写得太大，因此写到后来有纸短意长（非“情”长也）之感，就此打住，希望这封X级的信不会被扣。
016.二十年后的一次通信.txt	19	risk	　　在《千秋评论》发表《一个预备军官的日记》，我们二十年前的“记得当时年纪小”，油然纸上；二十年后看你来信妄想告老，真是目无故人！我自难承认，仍将开口闭口“小潘”到底，以示“顽劣”。你用“顽劣”两字说我，用字至为准确，昨天《自立晚报》透过党外新投机分子林正杰之口，骂我是党外的“恶势力”（说我吓得党外公职人员不敢取消党外两字，因为怕我批斗），其实如不用“恶势力”而用“顽劣分子”，会更有趣味。这么多年来，我的确十足证明给所有的人看，我是一个“顽劣分子”，一个被国民党永远无法扑杀的“獠”。对李敖，国民党除了杀李敖关李敖，无法解决问题，可是杀了关了，制造出来的问题会比解决的更多，江南案子的不得解决，愈解决问题愈多，就是一例。
016.二十年后的一次通信.txt	21	risk	　　我是在这岛上最早判定并且宣称“江南案的真凶是国民党”的勇者和先知（柏杨他们只知趁机作“江南秀”，但绝口不敢说谁杀了他，连猜也不敢猜），国民党查禁了我每一篇文字，最近的一篇是“千秋”三十九期上《国民党怎样指使黑社会暗杀别人？》出书后第二天就查禁，不过过去查禁还酌列篇名，这次则罪状含糊，与其说是为了赶办公文，倒不如说是有难言之隐。昨天见报，国民党中央社终于承认它自己情报局人员涉及杀江南；今天见报，它的国防部已经证实此事，但加上尾巴说：“初步了解此案属个人行为”“只是涉案人之间的个人行为”，并说是中下级官员干的事，这种话，仍旧是欲盖弥彰的伏笔，鬼才相信它。马科斯杀阿基诺，最后以参谋总长顶罪，只不知国民党此番是以何种阶级的官员顶罪耳！——我的“情报”是：竹联邦陈启礼他们跟国民党情报局长汪希苓（绝非中下级官员）会面，是在名导演白景瑞家。白景瑞告诉我，他当时只是介绍大家认识，事后有否进一步接触，他概不知情。国民党在江南身上下毒手，最后惹出这么大麻烦，他们对李敖的杀与关，能不慎乎哉！我在《哀江南》（“千秋”三十八期）中说：“老友江南伏尸去矣，他因我而死、他先我而死、他代我而死。”其意在此。
016.二十年后的一次通信.txt	23		　　看了你的信，“开始时字写得太大”，临末改小就此打住”，使我想起康熙皇帝在灵隐寺的故事。康熙皇帝到灵隐寺，风雅大发，命备笔墨，欲题灵隐寺三字，不料一下笔，就暴“雨”骤来——把“靈”字上面的“雨”字写得太大了，下不了台。幸亏有某侍从提醒他，干脆写成“云林”两字，以光篇幅，于是“云林”字出而围解矣，现在灵隐寺又叫云林寺，就是这么来的。你小潘二十年不动笔，一动笔就“云林”派，该打该打！你说“就此打住”，此打倒真该是彼打呢！
016.二十年后的一次通信.txt	25	risk	　　台北这两天真冷，兹抄你们的行话，报告如下：隆冬期间，往往在大陆东岸及中、北太平洋上，由于海水和大气热量交换的关系，形成一个“阻塞”现象。此一“阻塞”现象称之为“阻塞高压”，它犹如一道无形的“墙”，阻止了南下的大陆冷高压（寒流）经过台湾顺利东移，造成了冷空气在台湾上空长时间的驻留。其实国民党在台湾、在中国，它的真正罪孽就是在此，它“阻塞”了别人前进，造成了冷空气在上空长时间驻留。国民党的最可恶之处，不在它自己的作恶，而在它“阻塞”别人为善，它总是裹胁广大中国人民为它殉葬，自己去死还不够，还要拉别人一起死，这是最不可原谅的事，广大中国人民为它误尽青春，又不能免于偕亡，这真是中国的悲剧。你现在远托异国，总算有免于偕亡之苦，但是，你看，你已经“满头白发”了！（你电话中，说看我书背照片，满头黑发，问我是否染发，此乃真正人身攻击。其实我满头黑发，没一根白的，全是原装货。就凭此原装货，才有跟国民党纠缠个没完的本钱，专此奉闻，以炫老友小潘也！）哈哈！
017.谁露了奶头？.txt	7		　　在贵局迭次“扫黄”行动中，揭橥的标准是“三点不露”，就是刊出的图片上，不得露出女人的两个奶头和阴部，凡露奶头和阴部者，皆在取缔之列、法办之列，虽然如此，藐视贵局规定而大露特露者，贵党主持之报纸固优为之。即以1984年2月21日到22日短短两日间为例，2月21日，《中国时报》刊出裸女图，同一天《新生报》刊出裸女图，同一天《大华晚报》刊出裸女图，奶头和阴部无一不露；2月22日，《联合报》又刊出裸女图，奶头和阴部又无一不露。……凡此密集安露，贵局及有关单位皆睁一只眼闭一只眼，而唯小民是抓，此何等视野乎？又何等视觉乎？
017.谁露了奶头？.txt	9		　　也许局长先生说，上面所举大露特露的例子，虽然其露属实，但它们都是画家画的，是艺术品，艺术品上纵有奶头、纵有阴部，亦聊可免议。先生如持此论，我绝无间言，自举双手赞成，维护先生的开明观点。
017.谁露了奶头？.txt	11		　　不过，现在问题来了。1月9日的贵党第一党报《中央日报》上，刊出了“《小偷与上帝》上银幕，男女主角成了宠儿，爱云芬芝又有热情演出”的特写，特写中说：
017.谁露了奶头？.txt	15		　　意大利青年导演佛朗哥狄斯托，在去年执导《小偷与上帝》，他把耶稣与小偷，为何同时并列钉在十字架上的传说，搬至银幕。……
017.谁露了奶头？.txt	17		　　男主角鹰哥摩圣诺原在意大利发展，二十五岁时前往美国，在好莱坞不甚得意，演过几部影片也未见好评，去年应佛朗哥邀请，与爱云芬芝联合主演《小偷与上帝》，成为意大利影坛的宠儿。
017.谁露了奶头？.txt	19		　　爱云芬芝在此期间的“声誉”不甚理想，与她有关的影片多被列为“限制级”，这部《小偷与上帝》也不例外地被剪了好几刀，她在片中饰小偷卡拉普的女友，花俏大胆又热情，这是她即将告别意大利影坛的代表作之一。
017.谁露了奶头？.txt	21		　　这一特写，清楚告诉了我们，这部《小偷与上帝》的电影，是“限制级”的，片中的女主角“花俏大胆又热情”，贵党第一党报为了证实这一点，乃不惜露两点以晓吾人，于是，一张标题“爱云芬芝与鹰哥摩圣诺在《小偷与上帝》中的造型”的裸女图片，赫然出现。图片上该无耻不要脸之淫女，着蝉透之衫、露峰起之奶，左右奶头，无不“花俏大胆又热情”的与吾人相见，局长先生，这回可不是画家的艺术品，这回是活生生的照片，这又怎么说呢？
018.寄赠阅户.txt	11	risk	　　我这一启事，当然意在不忘十三年前那些支持我、因我损失部分预约款的老读者，我显然在用这一“终身赠送”，来偿还我对他们的一段“义债”。我所以请他们寄下新地址，一方面是由于十三年变化太多了，旧地址已难适用；他方面是十三年中，我已变为政治犯，我怕有的读者对我直接寄书给他有所顾忌，因此决定：除非他自愿“归队”，还是不要贸然寄书才好。就这样的，一些老读者一一出现了。我很高兴的一路照他们的新地址，把我每一本新书寄出去。几年下来，有的老读者来信，盛赞李某人如此够朋友、讲信用、代警总擦屁股、偿宿债；有的老读者说他当年只花两百元，今天却加几十倍以上送书奉还，至感幸运；有的老读者说我送得太多了、太久了，他不好意思再收了。……
018.寄赠阅户.txt	17		　　二、有些小毛头读者抱怨，说1966年他们还小，小得无法参加当时的预约，如今失掉被“终身赠送”的机会，太不公平。抱怨得也蛮有道理。解决的方法是：请小毛头的双亲大人合资买李敖的书转送小毛头，为了由于他们的耽误，竟使小毛头同李敖相见恨晚。
018.寄赠阅户.txt	19	risk	　　以上所说赠书的事，不幸最近有点故障。故障发生在国民党这一阵子展开在邮局的疯狂没收行动。过去邮检扣书虽然严重，但还多在查禁命令到达后才动手，今天不然。今天的邮局，却是在书付邮后，一律把书一网成擒，等待查禁命令。接二连三之下，邮局往往不胜其烦，就干脆把书一律秘密“毁尸灭迹”了事。所以最近书付邮后，收件人总是收不到，造成白白的损失和不少误会。至于挂号付邮的书，也是一律悍然扣留，挂号也没有用，反正收不到就是收不到。更妙的是，有的收件人不但收不到书，反倒收到国民党的党八股宣传品——原来是邮局偷抄下收件人的地址，顺便李代桃僵的来番“掉包”，给好读“反动”书刊的收件人，来一次“机会教育”——天下之妙事，真无过于此了！因为从邮局寄书陷于瘫痪，所以凡我受赠的老读者，今后只好麻烦你们得便自己去取书了（取书联络电话是7092564、7092565，取书时请证明你曾是 《李敖告别文坛十书》的预约者）。本来是该每月把书送到府上的，可惜实在无此人力，只好偏劳读者自己了！
019.驳国民党议员老婆的一片胡说.txt	1	risk	驳国民党议员老婆的一片胡说
019.驳国民党议员老婆的一片胡说.txt	7		　　顷见《秋海棠》第二十七期（1985年2月出版），谈到“东海大学哲学系主任冯沪祥自诉控告《蓬莱岛》杂志诽谤案”，第9页上说：
019.驳国民党议员老婆的一片胡说.txt	13	risk	　　这里所说“李敖告《秋海棠》诽谤他‘唯利是图’，《秋海棠》在庭上已举出事证，经法院宣判无罪”云云，全是一片胡说。因为在法庭上，你们“举出”的，根本不是“事证”，而是闪躲与推卸。试看去年6月15日郁慕明的初供笔录：
019.驳国民党议员老婆的一片胡说.txt	95		　　问：郁慕明以前为何说要由发行人看？
019.驳国民党议员老婆的一片胡说.txt	111	risk	　　看到了吧？整个“经法院宣判无罪”的“事证”基础，全在郁慕明把责任推在老婆身上的成功，而非在于诽谤李敖“唯利是图”有任何“事证”。两相核对之下，足见你们所谓的“已举出事证”，就全是一片胡说了 ！
019.驳国民党议员老婆的一片胡说.txt	113		　　总之，《秋海棠》诽谤我的案子，因为诽谤内容明确，你们无法在这方面有一字之“事证”。既无一字之“事证”，却硬说有“事证”得判无罪，这种作风，你们好意思吗？
020.维护人权与维护正义.txt	9		　　今天《中国时报》刊出吴敦的《我狙杀叛逆刘宜良（江南）经过》，与董桂森的密件对照读起来，最能显示不谋而合的真相。吴敦的回忆是去年12月2日写的，董桂森的回忆是去年11月23日写的，两人各在不同的地点，没有联络可能，但是写出的真相，却如出一辙。例如吴说是“为国除害”、董说是“替国家做了点事”；吴说情报局的人“要安排我与小董受训”、董说“过几天到山上去受训，正式成为我们一员”；吴说情报局的人“保证回来不会有情治单位的人再找我们”、董说“上级一再保证没事要我们回来”“在台湾的事一切都摆平了放心”……，都是显例。
020.维护人权与维护正义.txt	11		　　根据两人的亲笔回忆，当时到刘宜良家，是蓄意谋杀，至为显明。至于吴敦在3月20日庭上所说，“自白是根据在美国编的录音带所写的，那是编的故事，回来后跟情报局这么讲，在调查局也这么讲，真实情形并非如此，我只是要教训他，我与江南无冤无仇怎么可能杀他”等话，自然不足采信。
021.十日新谈.txt	9	risk	　　这次天元版，在插图上，多了八幅，但在作者肖像上，好像是有意的阴错阳差，他们竟把我二十岁的生日照片印了上去，真荒谬！大概是他们看到蒋宋美龄的照片都是三十年前的，心想党外人士也何妨你年轻我比你还年轻，于是就“蒋宋规，李敖随”了！真荒谬！（以上是5月14日写的。）（他们另印一册《我给我画帽子》，用了我二十岁的照片，尚有可说，因为书中有我那时候写的文字。）
021.十日新谈.txt	13	risk	　　维桢给了我四封信，我都没回。他在《民主天地》（4月15日）上说：
022.我有我的方式.txt	3		　　会云：
022.我有我的方式.txt	5	risk	　　《千秋评论》《万岁评论》现在已呈期期查禁状态，最新的命令上且杠上开花，加上“依据戒严法第11条第8款之规定，本部为扣押该出版物，对于建筑物、车辆、船舶及认为情形可疑之住宅，得施行检查”字样，以为入宅搜索的伏笔。回想当年我家被一再搜索的往事，一切也就见怪不怪。总之老K日暮途穷，只好倒行逆施，怪招连连，疯狂查禁。最新的怪招是除在书报摊派便衣站岗监视外，又与书报摊个别谈判，说只要书送来，你们便缴到警察局就是，反正你们不是要赚钱吗？你们该赚的钱，我们照付就是，不但照付，并且加倍照付。这样一来，不肖的书报摊便立刻被收买成检举人，书一送到，便缴库查扣矣！——这是最新的情况变化，此后好戏还连台呢！
022.我有我的方式.txt	7	risk	　　4号中午与人接洽卖房子，餐厅中忽然有人叫我，一看是苏大炮他们。他们正与雷渝齐聊天。雷渝齐日前被关中告诽谤，被判坐牢一年，褫夺公权两年，赔钱三百万，显然在逼他上梁山、做党外。雷渝齐问我是否可代他们写抗议的宣言，我谢绝了。我说我是独行侠，我要用我的方式反对老K、报复老K、收拾老K，我不同任何人合作了。我说你看今天我正接洽卖房子，卖房子是来支持“千秋”“万岁”，跟老K长期抗战。老K想用经济封锁方法消灭党外刊物，可是别人全赔光了、死了，我李敖也不会死——我有长期抗战的准备。国民党想掐死我，他妈的门都没有！
022.我有我的方式.txt	9		　　你常说我是survival，此之谓也！一本字典说survival是living or lasting longer than others，解释得真好，我是比别人后死的家伙。我能混这么多年还不倒，当然不是盖的。
