source_file	line	text
009.“试吟紫芝曲，应与夏黄同”.txt	21	蒹葭随露白，鸿雁入云空。
009.“试吟紫芝曲，应与夏黄同”.txt	25	试吟紫芝曲，应与夏黄同。
009.“试吟紫芝曲，应与夏黄同”.txt	27	诗下注明是赠友人字样，但没说赠给谁。赵先生问我被赠者是谁，我说《太炎文录续编》卷七中“手写民国五年出都以后所作诗三十八首”有这诗，标题《寄亦韩仲荪》。后来我特地把《太炎文录续编》卷七中这一页影印出来，送给了赵先生。
009.“试吟紫芝曲，应与夏黄同”.txt	29	过了几个月，陈又亮从大陆来，带出一本《章太炎自写诗稿》（1981年齐鲁书社印）送我，内容标题《民国五年出都以后所作诗》，也收有这首，我也影印出来，送给了赵先生。
009.“试吟紫芝曲，应与夏黄同”.txt	31	我很喜欢章太炎这首诗，诗中最后引商山四皓夏黄公“紫芝曲”的典故，尤可看出此老伤心人别有怀抱。赵先生所有的这幅字，我也很喜欢，但是我没有四万元的余财买它下来，所以也就“看看也好”了。
009.“试吟紫芝曲，应与夏黄同”.txt	33	章太炎的把兄弟章士钊，1924年写《伯兄太炎先生五十有六寿序》，说章太炎“虽好作政论，东南朴学，实为主盟”。章太炎晚年虽痛感于国民党之无道，而有“紫芝曲”的夏黄公心境，但在“主盟”学术之余，“好作政论”，并不后人。陈旭麓写《章太炎》，有这样两段：
010.“吾梦不堪碎”.txt	1	“吾梦不堪碎”
010.“吾梦不堪碎”.txt	3	爱尔兰诗人叶芝（W. B. Yeats）老去写诗说：“我已梦得疲惫不堪。”（“I am worn out with dreams.”）他对梦的写作、他对梦的珍惜，在一首题为He wishes for the Cloths of Heaven（《他想要天上的呢绒》）中，表露得极为细腻。这首诗的原文是：
010.“吾梦不堪碎”.txt	41	我的朋友居浩然先生看了以后表示：“我觉得英诗的meter似乎有赖于古诗的平仄来传神，若是只有脚韵，则难免成为一句（包括半句子句及短句）一行的分列式散文了。”因此他用古诗体裁翻译如下：
010.“吾梦不堪碎”.txt	57	吾梦不堪碎
010.“吾梦不堪碎”.txt	59	从诗的味道言，我觉得居浩然先生的翻译，最为传神。我相信，有些英文诗的确可以以古诗体裁来这样处理，这样处理才是最高明的翻译。
011.“或沦无底，或达仙乡”.txt	1	“或沦无底，或达仙乡”
011.“或沦无底，或达仙乡”.txt	3	英国诗人丁尼生（Alfred Tennyson）写《尤利西斯》（Ulysses）诗，中有警句，《天演论》（Evolution and Ethics）引用之，严复迻译如下：
011.“或沦无底，或达仙乡”.txt	7	或沦无底，或达仙乡。
011.“或沦无底，或达仙乡”.txt	15	丁尼生这诗写的是古希腊英雄的成长与遭际，这种成长与遭际，在天演角度中，都要在“风波茫茫”中面对挑战，“或沦无底，或达仙乡”。
012.记莲.txt	5	“茎叶”叫荷，所以有“荷叶”一词。
012.记莲.txt	7	“华”（花）叫荷，所以有“荷华”“荷花”二词。
012.记莲.txt	13	李白《采莲曲》：
012.记莲.txt	17	杨万里《过临平莲荡诗》：
012.记莲.txt	25	莲在中国古典中的象征意味是“洁白不染”。孟浩然《题大禹寺义公禅房》中有“看取莲花净，应方不染心”的诗句。《法华经》《涌出品》也说：“不染世间法，如莲花在水。”都是“洁白不染”的意思。周敦颐最爱莲，有《爱莲说》，直称“莲，花之君子者也”。
012.记莲.txt	29	中国女人的脚，也跟莲字有关。《南史·齐东昏侯纪》：“凿金为莲华以帖地，令潘妃行其上，曰：‘此步步生莲华也。’”这就是后来“三寸金莲”的出处。“莲步”当译为lady-like steps。
013.中国文学史中的异源合流.txt	3	中国文学从古代起，就分为两大干流：一是民间的；一是文人的。这两者来源不同。例如上古的民间文学是“风”，文人文学则是“雅”和“颂”；又如中古的民间文学是汉魏六朝唐的乐府；文人文学则是汉魏六朝唐的诗赋；再如近古的民间文学是宋词元曲，文人文学则是呆板的诗文。……这两大干流、分野都很明白。
013.中国文学史中的异源合流.txt	7	以上的现象，叫做文学史的“异源合流”。这种异源合流，有时生佳儿，有时产劣种。前者如唐诗的昌荣，后者如元曲的败坏。研究文学的人，若不能看到这种变化，便算未曾了解其中的现象。
014.中国文学史中的小品文突出.txt	3	文学在中国古代，是跟道家、方士、阴阳、纵横家的思想相近的东西，文学寄生在思想文学中，思想文字也孕育出文学。《庄子》中的许多表达，既是思想文字，也是文学。
014.中国文学史中的小品文突出.txt	5	由于中国文句结构、流传工具等的限制，中国的文学遗产，最具特色的不是长诗，不是小说（尤其是长篇小说），而是片段的小品文。中国的文句结构、流传工具、意识形态，无法表达长诗和小说，也无法驾驭长诗和小说，所以大篇巨制的文学作品，在中国文学史上总是很缺乏，总显不出成绩。于是，中国文学的天下，便成了小品文的天下。
015.论中西戏剧.txt	3	习惯了“西皮倒板”式京戏的中国人，实在不容易感受到西方戏剧进步的痕迹。中国戏剧从唐朝的梨园乐，到宋朝的杂剧、鼓子词，到金朝的杂剧、搊弹词、连厢词，到元朝的北曲，到明朝的南曲，直到清朝的京戏、地方戏。声色的范围与深度，相当有限；进步的速度，也备极缓慢。因而在世界戏剧史上，中国戏剧的地位如何，也就一看便知。
015.论中西戏剧.txt	7	人家的戏剧从有宗教仪式的原始戏剧开始，再自希腊而罗马，古典而中世，莎士比亚而易卜生，直到“戏剧醒觉”后的问题剧，以及近代欧美戏剧的动向等，全部范围，皆非京戏、秦腔、昆曲、高弋、汉剧、粤剧、川剧、越剧、山西梆子、河南梆子、皮黄剧、歌仔戏等等所能望其项背，一比之下，真叫人冷汗直冒。
016.我与序.txt	3	有人生平喜欢给人写序，胡适之流是也；有人生平不喜欢给人写序，李敖之流是也。
016.我与序.txt	51	换句话说，刘凤翰除了抄书以外，多少也做了点工作，那就是将违碍文字删掉或改动，例如上述一段文字的删节及将北京改为北平之类。舍此则一抄到底。在王威原著的前言中，提到他自己是研究近代史的，1953年暑假期间，曾对圆明园做了将近一个月的实地调查，以后又到苏州、杭州两地，对该处的园林做了些比较系统的研究。在文献方面，中外书籍搜罗殆遍，包括近代英、法、日本学者论述圆明园的文章。刘凤翰若是真做了搜集材料的工作，这些英法日文的论著应该能自己搜罗到的。就是王威列举的中文典籍例如《钦定日下旧闻考》《顺天府志》《养吉斋丛录》《湘绮楼日记》《圆明园词序》也不难找到。王威经过三年的研究，才完成《圆明园》的初稿，又经过一年的补充整理，到1957年始成书出版，前后共计历时四载。在刘凤翰则得来全不费工夫，写信给香港友人代买一册寄到“中央研究院”就行了。
017.“中国思想与修辞”（Rhetoric in Chinese Thought）这门课.txt	3	表达自己思想的极致是“雅”和“达”（“雅”是表达得巧妙；“达”是表达得清楚）；表达别人思想的极致是“信”“雅”“达”（“信”是表达得正确）。严复主张对外人思想翻译要“信”“雅”“达”，其实对国人思想也应如此、对中国古人思想也应如此。孔子讲“辞达”、孟子讲“知言”、《易经》讲“修辞”，关键都在表达思想，和了解别人思想的表达。
018.语出何典，何能不检点.txt	3	今年大专联考，国文作文题是《忧劳所以兴国，逸豫适足亡身》，出了大纰漏，暴露了出题的和支持这样出题的大老爷们的知识程度，证明了他们虽然花太多时间去提倡复兴中华文化，但却花太少时间去看古书。
018.语出何典，何能不检点.txt	11	所谓“忧劳所以兴国，逸豫适足亡身”，并不是什么“人性的光辉”“一本书的启示”等口语题目，而是典型的“用典”题目。既然用了典，就必须对典的解说无误，这样才叫“主旨明确，切合时宜”。可惜的是，这二三十年来，大老爷们的知识程度太要命了，他们一再犯乱解释“典”的毛病。为了说明这种毛病，我试举最有名的一个范本——“毋忘在莒”为例。
018.语出何典，何能不检点.txt	13	“毋忘在莒”一典出自古书《管子》，出自鲍叔牙向齐桓公、管仲、宁戚的祝福和劝告，原文是：“鲍叔牙奉杯而起曰：‘使公毋忘出入莒时也，使管子毋忘束缚在鲁也，使宁戚毋忘饭牛车下也。’桓公避席再拜曰：‘寡人与二大夫能毋忘夫子之言，国之社稷必不危矣！’”大同小异的文字，也见于古书《新序》，《新序》原文是：“鲍叔奉酒而起曰：‘祝吾君无忘其出而在莒也，使管仲无忘其束缚而从鲁也，使宁子无忘其饭牛于车下也。’桓公避席再拜曰：‘寡人与二大夫皆无忘夫子之言，齐之社稷必不废矣！’此言常思困隘之时，必不骄矣！”上面这种典故，在古人行文时，只要提到，一定就特指齐桓公的事，例如施补华《泽雅堂全集》里《别弟文》中，就有“管仲告齐桓曰：‘愿君勿忘在莒，臣亦念堂阜之囚’”的话，稍懂古书的人，没人敢“瞎猜”，说是指别的。
018.语出何典，何能不检点.txt	17	我们可以让步这个、我们可以让步那个，但我们对歪曲知识来配合自己的无知，还推广这种无知，以无知侮辱人，实在看不过去、实在无法让步。这次大专联考的作文题，就是大老爷们以无知侮辱人的最新拷贝，完全错在他们。他们闹了笑话，不知认错，反倒责怪小毛头“对国文不加重视”，责怪批评者“不必为出典而起争执”，这太不成话了！我们绝不沉默！
019.校书别记.txt	85	一九、上文。《澳门记略》仍用记代纪为宜，其他如《湖北襄郧属教史记略》亦同。
019.校书别记.txt	181	四四、上文。《胡适文存》有亚东版、远东版之分，页码迥异，引证宜注出版本。
019.校书别记.txt	251	六四、上文。黄遵宪《台湾行》诗中有“分茅”字样，是否可为旁证？
019.校书别记.txt	255	六六、《台湾养鸭与匪乱》内“具呈前来（原书误作‘事’词称）”一语，（ ）中加注似宜再斟酌，盖原文非不可通。
019.校书别记.txt	361	八九、《校勘裨海纪游的旨趣和方法》中引胡适文，有标点出入，乃据原文改正。
019.校书别记.txt	369	九三、《吴廷华生平及其来台年代与有关台湾的诗》有别字。
019.校书别记.txt	381	九五、《台湾“僧”“寺”入诗》中“以上所引，唐代……”一句，因上引有苏轼诗，“唐代”宜改为“唐宋”。
019.校书别记.txt	383	九六、《关于若干台湾方志的新认识》引用共产党方面出版品，不宜注民国年代，宜改公元。
019.校书别记.txt	411	一〇六、《台湾诗人对大陆的怀念》有两处意思不顺。看上下语气，疑有误字或脱行。
019.校书别记.txt	413	一〇七、《诗人笔下的台湾沦陷》，引黄公度诗，该诗为三句转韵体及一韵体，宜自韵尾处断句，故拟补引一句。
019.校书别记.txt	415	一〇八、《从〈栎社诗集〉见台湾诗人之民族精神》改一标点。
019.校书别记.txt	417	一〇九、《“台湾文化”一名词的商榷》仅标点出入。
019.校书别记.txt	451	一二二、上文。第1234页录《一七黄公度诗》下注卷九第17页，反列于卷十之后，似次序欠妥。
019.校书别记.txt	501	一四二、上文。胡适《荷泽大师神会传》漏一“师”字。
019.校书别记.txt	503	一四三、上文。引仁井田陞著作之引用敦煌文献者，除《唐令拾遗》外，宜加录《唐宋法律文书の研究》（1937）、《支那身份法史》（1942）、《中国法制史》（1952）、《中国法制史研究》（1959）。
019.校书别记.txt	533	一五八、上文。“荔枝”项下似可加注杜牧《过华清宫》诗：“一骑红尘妃子笑，无人知是荔枝来。”曹蕃《荔枝谱序》：“闽中果实推荔枝为第一，即巴蜀所产，能挟一骑红尘博妃子笑者亦未得。”
019.校书别记.txt	617	一九一、《吴渔山〈哭司教罗先生〉诗笺释》第1687页，经用放大镜细看真迹影印，第1683页“遣粤”应为“遗粤”，第1684页“如眠尔”应为“如眠乐”。未知先生意见如何？
019.校书别记.txt	669	二一三、上文。第1825页引胡适之言，疑有误字。
019.校书别记.txt	781	二六一、《关于玄奘的事迹和头骨》第2138页。引朱偰《金陵古迹图考》转引甘熙《白下琐言》中文字。经查朱偰原书第260页作“……金陵梵刹志谓藏玄奘爪发处。或曰，宋天禧寺僧可政往陕西紫阁寺得唐三藏顶骨，归瘗于此，未知孰是也。（《白下琐言》卷四）”，而尊文作“玄奘之爪发及遗骨埋葬处，而确否不明”。不知何以有此种大出入？
019.校书别记.txt	783	二六二、《咏天主堂诗》引诗“夫趁哥斯得返无？”，尊文释作“‘哥斯得’似系葡船译音”。按断句似应止于“哥斯”，下“得返无”为一段，如此做反问语气方佳。
019.校书别记.txt	787	二六四、《谈教会楹联》中引杜负翁《负翁联语》，当是《负翁联话》之误。
019.校书别记.txt	789	二六五、上文。提到《圣教楹联类选》，谓“近年光启出版社又加以删节出版”，宜改为“四十七年光启出版社又加以删节出版，改题《圣教楹联类选简编》”。
019.校书别记.txt	791	二六六、《从中西文化的比较看中国文化的前途》第2165页至2166页所谓“两大哲人”之说……先生为史家，宜做史笔！
019.校书别记.txt	795	二六八、上文。“民国五年，胡适先生到北京大学任教。”五年当是六年之误。
020.介绍一套你该一看的奇书.txt	15	我在《〈中国名著精华全集〉序》里说：“把难以分类的古书，纳入现代分类，是这套《中国名著精华全集》的一个特色。”我又说：“由于过去的通病是儒家挂帅下的四部分类，古书所遭遇的摧残，是相当严重的，这种挂帅和分类不打破，中国的古书情况必将永远陷在不均衡的畸形里、陷在比例不对的悬殊里。所以，用现代的观点处理古书，必须首先把儒家挂帅四部分类的错误予以矫正，把所有古书重新估定，该拉平的拉平、该扶起的扶起、该缩小的缩小、该放大的放大、该恢复的补足、该重视的给它地位，这样重新估定之下，整个中国文化遗产，才能均衡的、成比例的重新呈现在我们眼前，我们再用现代方法去‘新瓶装旧酒’，古书才不止是古书，才有现代的意义。在现代意义的光照下：许多古书，古人所贵者，如今看来已是断烂朝报；又许多古书，古人所贱者，如今看来却余味无穷。如今我们处理古书，并不是止于把它们进一步分类（如刘国钧《中国图书分类法》或杜定友《杜氏图书分类法》），或就古人之所重者重印一阵就算完事，而该大力发掘并认定真正值得现代学术‘獭祭’的典籍，否则的话，只是引今泥古而已，离玩物丧志也就不很远了，‘学术’云乎哉！”
020.介绍一套你该一看的奇书.txt	17	正因为我是以这种认识和怀抱来分类、来选择的，所以，这套奇书中，我“尽量表扬被压扁的异类思想，特别注重中国古书中的多样性、独创性与个性。因此，作者群中，入狱的、杀头的比例也颇大，这是一个必要的义举。——点燃旧日的火种，加添今后的光焰，这本就是我多年的一个心愿”。所以，在这套奇书中，中国人可以看到先于《论语》的《老子》、看到“其说颇乖僻”的王廷相《王氏家藏集》、看到反对迷信的吕才《阴阳书》、看到反对暴政的邓牧《伯牙琴》、看到“凡为帝王者，皆贼也”的唐甄《潜书》、看到死后被掘坟鞭尸的吕留良《吕晚村先生文集》……这些发扬志士仁人幽光潜德的别有用心，凡是细心而识货的中国人，都不难“神而明之，存乎其人”，自然无须我再加点化了。
020.介绍一套你该一看的奇书.txt	21	我在《〈中国名著精华全集〉序》里说：“以中国‘文章’的大家而论，中国人评判‘文章’，缺乏一种像样的标准。行家论‘唐宋八大家’，说韩愈文章‘如崇山大海’、柳宗元文章‘如幽岩怪壑’、欧阳修文章‘如秋山平远’、苏轼文章‘如长江大河’、王安石文章‘如断岸千尺’、曾巩文章‘如波泽春涨’……说得玄之又玄，除了使我们知道水到处流山一大堆以外，实在摸不清文章好在哪里，好的标准是什么。”我又说：“作为新时代的中国人，我们评判文章，实在该用一种新的标准，我们必须放弃什么山水标准、什么雅俗标准、什么气骨标准、什么文白标准。我们看文章，要问的只是两个问题：一、要表达什么？二、表达得好不好？有了这种新的标准，一切错打的笔墨官司，都可以去它的蛋；一切不敢说它不好的所谓名家之作，都可以叫它狗屁。”
020.介绍一套你该一看的奇书.txt	23	正因为中国传统的毛病是空谈文章华丽、不尚思想内容；正因为中国著作的毛病是空洞而不务实学，所以，这套奇书中，我把不尚思想内容、不务实学的传统“名著”，有意的加以约束和浓缩、有意限定它们的比例、有意把这些千篇一律的浮辞滥情、多愁善感、自怜自艾又自私的东西，加以剪裁减量。相对的，我特别强调了“经世致用”的落实方面的名著，所以，在这套奇书中，中国人可以看到柳宗元被分成思想家而非文章家、看到戴东原（震）被分成思想家而非考据家、看到焦循不是学究、看到王安石不是简单文人、看到龚自珍（定盦）的《龚自珍全集》、看到郑观应的《盛世危言》、看到汪辉祖的《汪龙庄先生遗书》、看到俞正燮的《癸巳类稿》、看到郭嵩焘的《养知书屋遗集》、看到容闳的《西学东渐记》、看到顾祖禹的《读史方舆纪要》、看到魏源的《海国图志》。……这些以思想内容取人取书、以实学取人取书的重点，细心而识货的中国人，自然也不难看出来。
020.介绍一套你该一看的奇书.txt	27	压迫自由的观念，在中国已经很早就有了。压迫自由的步骤之一是控制文献，控制文献的基本手段是烧书。《孟子》记北宫锜问周朝所订爵位俸禄情形，孟子答说：“其详不可得闻也！诸侯恶其害己也，而皆去其籍。”“去其籍”，就是烧书。孙奕《示儿篇》说：“秦焚书之祸，所由来久矣！……焚书岂一朝一夕之故哉！”这是很有历史眼光的话。
020.介绍一套你该一看的奇书.txt	31	我在这套《中国名著精华全集》里，特别收进了《禁毁书目》，我在书前写道：
020.介绍一套你该一看的奇书.txt	33	在编《四库全书》以前，首先要人民提供藏书做底本，但是人民怕文字狱，都不敢提供，经乾隆皇帝保证“书中即有忌讳字面，并无妨碍”。千方百计，劝诱人民提供藏书。可是一旦提供出来，乾隆皇帝就露出真面目，就一边发扬文化，一边摧残文化了。1776年乾隆皇帝下谕：“明季诸人书集，词意抵触本朝者，自当在销毁之列”；1778年又下谕：“如有收藏明末国初悖谬之书，急宜及早交出。”随着就展开一波又一波的禁书运动。估计全毁书目在两千四百五十种以上，抽毁书目在四百种以上。这些书目今天都不全了，但从残余之中，还可看到一片杀气，足令我们猛省。
020.介绍一套你该一看的奇书.txt	39	基于这种对抗，对争取自由的作品，我也特别着重。所以，在这套《中国名著精华全集》中，中国人可以看到“左道惑众”的李贽（卓吾）《李温陵集》、看到“摇动人心倡乱”的金人瑞（圣叹）《唱经堂才子书》、看到一些被查禁的小说、看到一些不准登大雅之堂的秘藏珍本。换句话说，这套《中国名著精华全集》收集很多当政者“不准看”的禁书，虽然这些禁书是古人禁的，但从这种禁书型模里，我们也就知古鉴今了。
020.介绍一套你该一看的奇书.txt	43	古代东西对后代的人，有一个最重要的意义需要把握，就是“经世致用”，这是为学的人的一道大关，不能把握的，不足以论学。这种把握，17世纪的顾炎武（亭林）说得最清楚。顾炎武说：“百余年来之为学者，往往言心言性，而茫然不得其解也。……聚宾客门人数十百人，与之言心、言性，舍‘多学而识’以求‘一贯’之方，置四海困穷不言，而讲危微精一。……我弗敢知也。……愚所谓圣人之道者如之何？曰博学于文、曰行己有耻。自一身以至于天下国家，皆学之事也；自子臣弟友以至出入往来辞受取与之间，皆有耻之事也。士而不先言耻，则为无本之人；非好古多闻，则为空虚之学。以无本之人，而讲空虚之学，吾见其日从事于圣人，去之弥远也。”正因为现代的中国人要上追这种“自一身以至于天下国家，皆学之事也”的抱负，对“四海困穷”的苦难中国人民的生活与不幸，我们就要关心。而在古书中这一方面的比例，我就特别加强。所以，在这套奇书中，中国人就可看到李觏的《直讲李先生文集》、看到倪国琏的《康济录》、看到洪亮吉的《洪北江先生遗集》、看到桓宽的《盐铁论》、看到贾思勰的《齐民要术》、看到蔡琰的《悲愤诗》、看到刘鹗的《老残游记》。……以《康济录》为例，我在书前写道：
020.介绍一套你该一看的奇书.txt	57	中国文献除正常流传下来的大量古书外，自古到今，也有不少重大的出土与发现，例如汉朝的孔壁中书，例如晋朝的汲冡竹书，例如清朝以来的殷墟甲骨、敦煌塞上和西域各处的写本、书卷、木简，例如最近大陆出土的大量帛书、竹简与文件，这些许多连孔夫子都看不到的东西，如今都被中国人看到了。尤其是近十年来，古书的出土更达到“汉唐以来所未有也”的地步，新出土的古书，带给我们前所未有的新发现，使我们在处理古书上，有了古人所没有的收获。例如：1972年4月，在山东临沂银雀山的一号、二号汉墓里，发现了一批竹简，由于竹简中有汉武帝元光元年（公元前134年）的历谱，可以断定这批竹简是两千一百年前就已流传的文献；又由于竹简中用字不避汉朝皇帝的讳，又可以断定竹简的古书，都早于汉朝。再往上推，秦二世在位三年，秦始皇在位三十七年，上距战国，不过四十多年，四十多年又值秦始皇统一思想，没人有闲工夫造假书，所以竹简中的古书，都是战国以前的原装货，应无疑义。
020.介绍一套你该一看的奇书.txt	71	现代处理古书的标准，不该以古董式的版本为尚，也不该以鉴赏、校勘的用度为足，而该以配合新知的研究，定其去取。例如商务印书馆的宋本《资治通鉴》，当然没有胡三省的音注，在鉴赏和校勘上，虽然有它的价值，可是在普及和实用上，就远不如它的重排本《资治通鉴》；商务印书馆的《四部丛刊》本无疏单注《五经》，在普及和实用上，也远不及艺文印书馆的阮刻《十三经注疏》；同样的，《仁寿本二十五史》中的南宋印北宋监本《史记》，在普及和实用上，也远不如黄善夫本或殿本或泷川会注本，这些例子，都说明了版本的考究，并不就是弘扬了古书。
020.介绍一套你该一看的奇书.txt	75	为了达成对一部书或一个作者的完整印象，我在选书的时候，都以作者死后的总集名目，来定书名。以陆游的作品为例，初印本的《剑南诗稿》附有《南唐书》《斋居纪事》《家世旧闻》等书，但没有《渭南文集》和《老学庵笔记》，愈讲究版本，对作者的全面性，反倒愈缺乏了解，所以，只有采用《陆放翁全集》的方式，才可免于管窥，免于以偏概全。
020.介绍一套你该一看的奇书.txt	77	因为重点在以全集名目以对作者的作品求其全豹，有时候一书没收入全集的，我也给附了进去。例如韦庄的《浣花集》，在他生前，他特别“查禁”了自己早年最好的作品——《秦妇吟》，因此《浣花集》中没有《秦妇吟》，《秦妇吟》也失传了。但在一千年后，在敦煌石室中，竟被洋鬼子伯希和发现了抄本，所以《秦妇吟》应该补入《浣花集》，才是正办。又如范成大的全集，在宋朝就有《石湖大全集》的名目，可是这书在清朝的纪昀（晓岚）时代，就看不到了，看到的反而是他的诗、词、梅谱、菊谱的单行本。他的《吴船录》《吴郡志》《桂海虞衡志》也都成为专书。鲍廷博《知不足斋丛书》收有《石湖纪行三录》，是一种好版本。如今我把范成大的书选入《中国名著精华全集》，在定名方面，我用了最早的《石湖大全集》来总括，这种用心，细心而识货的中国人，必然会伸出大拇指来。
020.介绍一套你该一看的奇书.txt	79	提供解题——提供经世致用、学以致用的解说
020.介绍一套你该一看的奇书.txt	89	在书的选定和导读的写定里，我又特别注重经世致用、学以致用的强调。我生平深信读书与做人是一回事，读书要使人能变化气质、增高水准、有利国计民生。我的解说，也就是朝这一个方向定性定位的。我自己读书、我引导别人读书，一片心意，全部在此。不能从这一心意认同这套《中国名著精华全集》的人，自然是漫无心肝的知识分子，自然是教人看不起的。
020.介绍一套你该一看的奇书.txt	93	中国古书虽然普遍受了政治与教条的污染，但是，在专家的精心处理下，仍旧不乏有温故知新的可能或残留。如何把这些遗产来番总归户、总整理、总提升、总推出，是有心的中国人的共同责任。这方面的工作，以半个世纪来的中国人做得最好。半个世纪来的中国人，他们受了新思潮和新方法的影响，比古人更知道如何读古书。以标点古书为例，古代人笨得不会标点，虽然汉朝屯戍西陲的木简中，已有标点的痕迹，但是古书有像样的标点，还是元朝以后的事。古人的笨还不止此，例如古书的书名多在篇名之后（所谓小题在上大题在下）；序多在一书之后；目录也在一书之后；甚至经文和传注不该分离却各自分离；而正文和旁记的字或文中自注的字该分离却又搅在一起。……种种鲜事，举不胜举。后来人就愈来愈聪明了，他们逐渐知道用科学一点的方法来处理了，知道该标点的要标点、该分段的要分段、该注解的要注解、该译成白话的就译成白话了。这套《中国名著精华全集》中，我尽量搜集半世纪来中国有心人在这一方面的成绩，有的甚至是海内稀见的（如我父亲李鼎彝选注的《资治通鉴》等）。我深信这些成绩，是现代中国人了解古书的唯一快捷方式。只有透过这种快捷方式，古书才有可读性，否则古书只是天书、只是专家学者的私脔而已，甚至专家学者也只能就本行的古书“从一而终”，隔行以外的古书，也照样啃不动。所以，这套《中国名著精华全集》用半世纪来的中国有心人的总成绩为抽样，精益求精、华中取华，这种特色，才能达成中国古书的全面性进入现代分类、成为现代读物，“把现代人看古书的问题，得到满意的一次解决”。
020.介绍一套你该一看的奇书.txt	138	15、老子——李耳
020.介绍一套你该一看的奇书.txt	139	16、论语——孔丘
020.介绍一套你该一看的奇书.txt	141	18、庄子——庄周
020.介绍一套你该一看的奇书.txt	142	19、荀子——荀况
020.介绍一套你该一看的奇书.txt	188	54、孟子——孟轲
020.介绍一套你该一看的奇书.txt	190	56、韩昌黎集——韩愈
020.介绍一套你该一看的奇书.txt	255	92、礼记——戴圣
020.介绍一套你该一看的奇书.txt	358	122、陶渊明集——陶潜
020.介绍一套你该一看的奇书.txt	363	127、东坡七集——苏轼
020.介绍一套你该一看的奇书.txt	372	136、小仓山房诗文集——袁枚
020.介绍一套你该一看的奇书.txt	377	四〇、诗集
020.介绍一套你该一看的奇书.txt	379	140、诗经——佚名
020.介绍一套你该一看的奇书.txt	380	141、楚辞——屈平等
020.介绍一套你该一看的奇书.txt	381	142、古诗十九首——佚名
020.介绍一套你该一看的奇书.txt	383	144、悲愤诗——蔡琰
020.介绍一套你该一看的奇书.txt	392	153、李太白集——李白
020.介绍一套你该一看的奇书.txt	393	154、杜少陵集——杜甫
020.介绍一套你该一看的奇书.txt	394	155、白氏长庆集——白居易
020.介绍一套你该一看的奇书.txt	395	156、李长吉歌诗——李贺
020.介绍一套你该一看的奇书.txt	396	157、樊川诗集——杜牧
020.介绍一套你该一看的奇书.txt	397	158、李义山诗集——李商隐
020.介绍一套你该一看的奇书.txt	401	162、稼轩词——辛弃疾
020.介绍一套你该一看的奇书.txt	402	163、人境庐诗草——黄遵宪
020.介绍一套你该一看的奇书.txt	406	164、明诗综——朱彝尊
020.介绍一套你该一看的奇书.txt	437	178、左传——左丘明
020.介绍一套你该一看的奇书.txt	442	183、史记——司马迁
021.不论见望，斜眼必矣！.txt	3	《鸡肋集》记苏轼说：“陶渊明意不在诗，诗以寄其意耳。采菊东篱下，悠然望南山，则既采菊又望山，意尽于此，无余蕴矣，非渊明意也。采菊东篱下，悠然见南山，则本自采菊，无意望山，适举首而见之，故悠然忘情，趣闲而景远。……”蔡宽夫《诗话》也说，俗本以“见”字为“望”字乃“害理”也。
021.不论见望，斜眼必矣！.txt	5	“无意‘望’山，适举首而‘见’之”，所得之感是“悠然”；有意去一个劲儿去“望”，所得之感是满足或厌腻。两种境界有异。
021.不论见望，斜眼必矣！.txt	7	“见”美女与“望”美女亦同此。我有《偷看你一眼》之诗，即此种境界。
021.不论见望，斜眼必矣！.txt	15	梁启勋《曼殊室随笔》述一笑话，说陶渊明乃斜眼之人，因为采菊东篱却又能见到南山者，只有生来斜眼者才能办到。
021.不论见望，斜眼必矣！.txt	17	陈诚大老粗时代，带兵赏月，下口令：“向上看（月）！”——此目不斜视之极也。陶渊明若躬与其“望”，必“见”逃为逃兵矣！
