kind	score	file	line	text
keyword_line		013.软禁（1970-1971·35到36岁）.txt	109	一、（追记）清早魏廷朝来，说彭明敏已偷渡，且得瑞典政治庇护，昨晚家属已收到电报云云，听了令人惊奇不已！
keyword_line		013.软禁（1970-1971·35到36岁）.txt	119	一、（追记）傍晚管区警察来，我在家吃蛋炒饭，顺便约他同吃。他貌似有难言之隐。最后说上面通令捉拿身高多少之独臂人彭明敏一名，他现在奉命来查管区内计程车，有没有搭过这类客人云云。我说你们要拜托《法网恢恢》（The Fugitive）中的医生去找，因为他是找独臂人的专家……
keyword_line		013.软禁（1970-1971·35到36岁）.txt	129	二、小华来电，说昨晚范经理等下楼，被人仔细端详，大大确定是007。
keyword_line		013.软禁（1970-1971·35到36岁）.txt	135	五、午后经过派出所，找管区警察不在，所中值班人说他有“特别勤务”，我心里更明白了。
keyword_line		013.软禁（1970-1971·35到36岁）.txt	143	九、下午情报：彭一走，警总派管区警察先看我是否在家（24日上午）后，即由特勤队到我家盯三四天，后以责任太繁，决定皮球踢给市警察局，市警察局再踢给大安分局，于是由市警察局、大安分局与我的管区派出所组成专案联合小组，除由警总、市警局、分局、派出所各单位主管分层督察外，小组设组长一人，组员八人（内中一名为管区警察，改派为特勤［特别勤务］，免除其他业务，专门参加监视工作）。待遇除正规薪水外，组员每人每日加发24元，一月加发720元，内定此项监视，至少三个月，八人每月开支5760元。其他跟踪车费等另报，组长以上薪水不详。同样被监视者，除我以外，有通化街的谢聪敏与和平东路的□（按后查出即彭太太），每月总开支预算是5万元。监视方法是二人一组，四小时一换班，二十四小时不断，做情况记录。先是派出所主管以李、谢二人都在管区内，为恐祸延，坚主管区警察逼李、谢搬家。我的管区警察表示没办法。（“房子是李敖自己的！怎么逼他不许住自己的房子？”）后分局局长与管区警察面谈，管区警察表示三点：一、李敖房子已抵押，经济情况不好，没钱逃（此点已被分局局长认为李敖可受外面接济）。二。李敖是最聪明的人，他要跑，会跑在（彭）前头，不会跑在后头。三、又因为李敖最聪明，所以他目前不走，政府抓他师出无名，他若一走被捕，对他反倒不利（此二点分局局长同意）。
keyword_line		013.软禁（1970-1971·35到36岁）.txt	163	六、Mrs．Philips午约见于美国学校，说李翰祥不能出境，其中一个理由竟是他同Mrs．PhiliPs联合设法偷渡李敖！真可笑！真是妈妈的！
keyword_line		013.软禁（1970-1971·35到36岁）.txt	209	不计韵律，改元稹诗如上，聊写被软禁始末。此册但写此一事件，其他个人生活、舆论资料、消息来去，暂不与也。一月日记成，远寄三三，以答故人。1970年3月5日，李敖在台湾台北。
keyword_line		013.软禁（1970-1971·35到36岁）.txt	235	四、对曾经磨难的榜样，有更大的兴味去体认。
keyword_line		013.软禁（1970-1971·35到36岁）.txt	245	绍唐兄：我被“软禁”眼看就快一年了。上月我家发现被偷装的侦听器，我不动声色，把它转到联合国人权委员会。警总“抓”我去，逼我缴出销案，我说这个是要不回来了，等我找到第二个，一定给你们，弄得他们也没办法。当天我在“口供”中已明白表示我已无所顾惜，政府如想不把人丢到海外，就不要逼我。这次中国大陆问题研讨会，美国代表们由哥伦比亚大学的奥森伯格（Michael Oksenberg）出面，请我吃饭，正是我被抓问后的第二天。当天晚上蒋经国请他们吃饭，奥森伯格们曾以我的处境问蒋是否于人权构成迫害，蒋不否认，但说“Repressive”而已，他的英文可真不错！我这边你还是不要来。如有卖书的机会，请代我把握。我手边有《古今图书集成》一套，《大汉和辞典》一套，《文星丛刊》一套，《文星集刊》二套，《中华古籍丛刊》《金陵丛书》《榕村全集》等多套。1971年1月2日夜。敖之。
keyword_line		014.监狱（1971-1976·36到41岁）.txt	5	我从1971年3月19日晚上被收押起，大概经过三四天或四五天的疲劳审问，始终浑身疲累却满口谎话，不得要领。特务们侦讯的方式只是翻来覆去听你说说说，偶尔在旁做记录，四小时换一班，接班的两人翻看记录后，即立刻进入情况。轮番上阵，一一追问我过去多年所做“害”国民党的事，尤其是“跟监”我的十四个月中，我竟神通广大，在被“跟监”中做的许多“害”他们的事，例如援救柏杨事件、泰源监狱名单事件、接雷震出狱事件、窃听器偷运事件，乃至八竿子打不着的美国商业银行爆炸事件等等，不一而足。在所有问题中，最令我困扰的是一再问什么是“两个半”？我说“两个半”是中国民间传说有两个半军事家，一个是杨杰、一个是蒋介石、半个是白崇禧。他们说你李敖胡扯，我们问的不是这个。我说既然不是这个，请你们给我一个边，教我怎么答，否则无从答起，最后终于告诉我魏廷朝说“两个半”是他是一个台独、谢聪敏是一个台独、你李敖是半个台独。在台湾肯干的台独，只有你们“两个半”。事实上，魏廷朝从来没跟我提过什么“两个半”，我又从何答起？最后侦讯人员告诉我，他们得到的情报是以彭明敏为首的叛乱活动“台湾本部”有五个委员，我是其中之一。我听了大惑不解，因为关于这“台湾本部”，事实上，我一无所知，乃是被逮捕以后才得知的。听了这一天方夜谭，我说半个正好是“两个半”的五分之一，“两个半”自是指五委员而言，这样看来，“两个半”岂不正是五委员的秘密代号吗？——我在忧患中仍不失幽默，这段讽刺，我记忆犹新。
keyword_line		014.监狱（1971-1976·36到41岁）.txt	7	多年以后，我看到谢聪敏在海外的回忆，谈到“台湾本部”的事。谢聪敏说：“我被捕以后首先受到八天八夜的疲劳讯问，在昏昏沉沉中听到特务要求我编造台独联盟‘台湾本部’的组织。特务指出‘台湾本部’要有五个委员。‘你先把两个木的编进去。’特务说。我不知道谁是两个木的，我把林水泉先生编进去。他们不让我编进林水泉，他们说林水泉坐在牢里，不可能参加台湾本部的会议，他们要的是两个字的。于是我把当时的国民党想尽办法邀请回台的林二先生排进去。我说林二就是彭教授派遣来台的。‘我们要的是李敖，不是林二。’特务等得不耐烦，明白地说。‘李敖是大陆人，怎么会参加台湾本部？’我问。‘海外的台独联盟主张容纳大陆人，李敖担任台湾本部委员，那是理所当然。’”我从来没有听过“台湾本部”的名称，当然也没有向他谈过。即使有“台湾本部”的名称，他也未必接受委员的职务，自古才大难为用，谁敢惹他？“‘你们要虚构罪名也要让人民信服啊！’‘无论如何我们已经决定抓他。’于是他们开始用刑，编造‘台湾本部’的委员名单，替台独联盟网罗大陆人。”——在特务们的“网罗”下和谢聪敏的诬攀下，我李敖就变成了“台湾本部”五人小组的大员，可是直到今天，我除了谢聪敏、魏廷朝二位外，还不知道另外两位大员的名字！
keyword_line		014.监狱（1971-1976·36到41岁）.txt	11	刑求我的下手人物是由保安处组长李彬如上校带头。李彬如长得猥琐黑矮、上海口音、程度奇差，在1963年检察官王镇被刑求案中，就出过大恶名（1963年5月6日监察院“王镇诉请被警总刑求案之监察院调查报告”中提到的李中校，即是此人），后来脊椎生病死了。另有主要的帮凶是组员陈敬忠参谋，长得人高马大，讲得一口好国语，却是台湾人，程度也奇差，下落不明……这些人在办案时，心理状态都是极有问题的。例如他们刑求逼供时，我反问他们，我说：“我看别这么麻烦了好不好？你们拿空白的笔录纸来，我在最后先盖下指模奉赠，然后你们回办公室，随便你们怎么填写我的罪状就是了，你们填我是‘匪谍’、是‘台独’、是长白山上的‘老狐狸’（我被抓时，正是电视剧《长白山上》走红的时候），悉随尊便，都行！”可是，他们不肯，他们说：“他妈的你李敖是什么意思？你这样看不起我们！你以为我们破不了案，你想把秘密带到棺材里去？不行！你死进了棺材，我们也要把你棺材盖撬开，要你吐出秘密，再去死。真的假不了，假的真不了，你在我们眼中，是玻璃缸里的金鱼，我们把你看得一清二楚！你不说不行！”我说：“你们要我说，总得透露一点蛛丝马迹，让我来编。”他们说：“我们不提示！”正因为他们的信条是“不提示”，所以才有新疆王盛世才那种整人作风。（盛世才自己反苏后，诬人是共产党，十分起劲，他亲自审问丁慰慈，查问拿了苏联多少卢布。丁慰慈不胜刑求，向盛世才说，你说拿多少就拿多少，我承认就是。可是盛世才一定要逼人自诬。于是丁慰慈只好从拿5万说起，盛世才嫌少，毒打之下，卢布由5万升到10万、20万、30万，可是还打不停，嫌太少。丁慰慈索性自诬拿了100万，结果盛世才又嫌多。于是，丁慰慈由10万、20万、30万，一路往上升后，再从90万、80万、70万、60万一路往下降。直到被毒打得体无完肤时，丁慰慈说出50万，盛世才认为与“腹案”相合，含笑叫停。盛世才的结论是：“丁慰慈！你早说实话，不就少吃那么多的苦头了么？”）——这种办案人员的心态，后来我才悟出道理来，原来这是一种自欺型的心理变态、一种自欺型的虐待狂。明明以冤狱整人，却视被害人自诬细节以为乐，乐而久之，他们也多少自欺这不是冤案、假案、错案，这是无风不起浪的。于是，他们心虽不安，理却得了，遂根据人犯的乱说而乱编，嵌入法律，把案子咬得死死的，最后，奖金他们拿，大牢人犯坐，周而复始，冤狱连台了！
keyword_line		014.监狱（1971-1976·36到41岁）.txt	13	五委员之外，另一个被追问的问题是：“为什么要把害政府的文件交给‘国际奸人’马丁？”我说：“因为我要争取人权，只好托‘国际奸人’送到联合国人权委员会等机构，来揭发你们国民党统治下的黑暗。”特务们追问：“马丁是不是台独分子？”我笑说：“马丁是英国人、英国名人，怎么会是台独分子？”特务们听了，面露狞笑，突然间，朝我面前丢出一本书，原来就是我被捕前不久坐在马桶上看《新闻天地》提到的那本大名鼎鼎的《台湾独立联盟机关志》——《台湾青年》第120期，赫然看到《台湾泰源监狱“政治犯”名单》的大标题，我才恍然大悟：原来马丁“此马来头大”，此马原来跟台独分子勾结的！
keyword_line		014.监狱（1971-1976·36到41岁）.txt	15	最精彩的是，在名单最后，还来了一张照片，标题说：“蒋家对于反对他的所谓‘政治犯’就是在释放后也经常派遣特务跟踪，此张照片是其镜头之一（本联盟在岛内的秘密盟员摄）。”——照片内容，明明是我从我家四楼窗口偷照的“跟监”现场，我变成了他们台独联盟“在岛内的秘密盟员”！如此不由分说，公然以黄袍加身、硬施厚爱，这些台湾“盟友”的作风与用意，也就真可知矣！但是，把我硬施厚爱的台湾“盟友”是谁？难道是表面上《台湾青年》版权页上的“发行人王育德”、“总编辑吴进义”，乃至“编辑委员罗福全、孙明海、王仰止”这些“小尾”吗？或是出资大老板最后无耻投降国民党回来的辜宽敏那种“中尾”吗？当然不是，我与他们素昧平生，真正的硬施厚爱者，不是别人，正是“大尾”彭明敏自己！多年以后，谢聪敏也私下笑嘻嘻地告诉我：“不是彭先生干的，还是谁啊？”这是什么作风、什么意思呢？如果李敖是岛内台独联盟秘密盟员，你这样一写，岂不无异向国民党泄底、告密吗？如果李敖不是秘密盟员，你这样一写，岂不蓄意诬陷李敖是台独盟员吗？不论从正反哪个角度看，这照片登出来、这行字写上去，就是典型的诬陷朋友、典型的出卖同志，为政治牺牲朋友，在朋友因他受难时还落井下石如此，这是哪一国的做人品质呢？
keyword_line		014.监狱（1971-1976·36到41岁）.txt	17	经过夜以继日、日以继夜的侦讯，我终于悟出原来诬我成为台独大员是符合特务们和台独分子们的双方利益的！最后我对特务们说：我的整个感想是台独分子希望把这案子做大，咬住李敖，硬替他们捧场，对外宣传说：大家快看，台独运动不但有外省人参加，并且还是顶呱呱的外省人李敖加入我们的行列！另一方面，你们国民党情治人员也希望把这案子做大，案子有李敖参加，自然就顿时变成大案，扣住李敖，硬替你们捧场，可以对上面报告破了巨案、可以多领奖金。这样双方你推我拉，我还有话可说？
keyword_line		014.监狱（1971-1976·36到41岁）.txt	19	就这样的，我在暗无天日的保安处讯问室第五房住了近一年后，被移送到景美秀朗桥下军法看守所，那天是1972年的二二八之日。在第五房近一年，是我一生中最阴暗的日子，在这房中，我历经了国民党特务们的凌辱刑求、历经了好朋友的陷害出卖、历经了亲弟弟的趁火打劫、历经了小情人的黯然离去、历经了终年不见阳光的孤单岁月……虽然我在多少个子夜、多少个晦冥、多少个“昏黑日午”，我噙泪为自己打气，鼓舞自己不要崩溃，但当十个月后，当小蕾终于写信来，说她不再等我了，我捧信凄然，毕竟为之泪下。我识小蕾在1967年9月26日，那时她19岁，正从高雄女中毕业北来念铭传商专，她和同学提着行李等计程车，正巧我开车经过，看到她，我立刻喜欢上她。此后我经常送她上学、接她下课，近于形影不离地过了三年七个月的快乐日子。有一次李翰祥坐我车里一起等她下课，远远地她和同学走来，李翰祥一眼就断定哪个女孩子是小蕾，并身兼“星探”，邀她演缇萦、演琼瑶的电影，但她拒绝了。小蕾身高一米七○，长发清纯、可爱无比，除了忧郁不足外，十足是琼瑶《窗外》里的小女生，在《文星》星沉的日子里，她一直在我身边，伴我度过被国民党大力封杀的岁月，在山边、在小溪、在花园、在电影院、在保龄球馆、在特务跟踪的日月潭……我们一起徜徉大化，过了无数欢娱的时光。小蕾是最善良的少女，她从没跟我发生争吵，她永远依偎在我身边，任我提议做我想做的任何事，从要摸着她大腿看电影，到泡在浴缸里下跳棋、到她20岁生日时由我拍裸照……她都让我满足，她是我有生以来最怀念的女人。我一生与女人离合，都是情随情迁，但与小蕾的分手，却是情随事迁，是我政治性入狱导致的生分、导致的生离死别，所以留下的只有怀念与美感，无复其他。小蕾的离去，相对于我被刑求逼供，是我遭遇的另一困境，两个困境都发生在我陷身牢狱的第一年，那时我35岁。
keyword_line		014.监狱（1971-1976·36到41岁）.txt	21	小蕾来信后十八天，我终于离开保安处第五房，改押景美军法看守所。我被关在第二房，当晚进住另一囚犯，自言是犯了军法的警备总部上尉袁耀权，名为同住，实为监视。第二房不到两坪大，扣掉四分之一的马桶和水槽，更形狭小，“散步”五步就得回身，两人一起“散步”每次都要侧身而过，其局促可知。过了几个月，袁耀权判了无期徒刑，调走了，我独住第二房，再转到十一房，十一房大了一倍多，可是最多时要住上六名囚犯。最后同房的黄毅辛出狱了，胡炎汉、崔积泽移监了，李国龙管训了，黄中国枪毙了，其他川流的囚犯也都走了，只剩我一个人住，不久便调到第八房，跟第二房一样小，但光线好一点。我在景美军法看守所共住了四年八个月，可是一个人在第八房住了二年半之久。在第八房我是特权阶级：一、我有一个黄毅辛走后留下的热水瓶；二、我有一块大木板——破门板架起的“书桌”。不过，“书桌”架起后，全房只剩二分之一的“散步”空间了。我一个人整天吃喝拉撒睡，全部活动，统统在此。不过不以人为本位，小房间内也不乏“生物”，白蚁也、蟑螂也、壁虎也、蜘蛛也、蜈蚣也……都户限为穿、来去自如。至于狗彘不若的人，就自叹弗及。八号房的户限与来去，主要靠墙与地交接点上的一个小洞，长方形，约有30×15公分大，每天三顿饭，就从小洞推进来；喝的水，装在五公升的塑胶桶里，也从小洞拖进来；购买日用品、借针线、借剪指甲刀、寄信、倒垃圾……统统经过小洞；甚至外面寄棉被来，检查后，也卷成一长卷，从小洞一段段塞进。小房虽有门，却是极难一开的。门虽设而常关，高高的窗户倒可开启，可是透过窗上的铁栏看到的窗外，一片灰墙与肃杀，纵在晴天的时候，也令人有阴霾之感。
keyword_line		014.监狱（1971-1976·36到41岁）.txt	35	警备总部就凭上面这三类罪名，判了我十年大狱。判决日是1972年3月10日，审判长是聂开国、审判官是张玉芳、王云涛。收到判决书后，我拒绝上诉，准备坐它十年。但是军事检察官韩延年说判得太轻了，他提出声请书，说李敖“犯罪情节并无轻微，亦无可悯恕之处，又无法定减轻之原因，乃竟分别酌减或处以最低度之刑，量刑似嫌过宽，爰依《军事审判法》第187条第1项申请复判”。复判开始后，可拖得久，直拖到三年半后，1975年8月12日才下来，审判长是萧凯、审判官是李桓、成鼎。文号是六十一年覆普教风字第33号国防部判决书，“主文”是“原判决撤销发回台湾警备总司令部更为审理。”于是，老庭重开，再为判决，因为赶上蒋介石死了大减刑，所以刑期就短了。“主文”是：
keyword_line		014.监狱（1971-1976·36到41岁）.txt	43	一、说我明知彭明敏特赦出狱后叛国之念未泯云云，事实上，我根本不知道，彭明敏脑袋里的念，泯也好、不泯也罢，我又从何知道？判决书上所说，都是诬我之言，都不能成立，并且认定这种事实也全无物证及其他必要之证据（违反《刑事诉讼法》第156条）。
keyword_line		014.监狱（1971-1976·36到41岁）.txt	45	二、说我秘密与彭明敏交往云云，事实上，我跟彭明敏交往，完完全全公然行之，毫无秘密可言。其没有秘密，甚至到了彭明敏要请情治人员吃饭，都托我代约的程度。1967年7月3日，彭明敏有信给我，想约调查局处长王淦吃饭，就是证据；又如调查局局长沈之岳请吃饭，也是专门请彭明敏和我两人的，说秘密与彭明敏交往，竟秘密到情治人员头上，天下有如此秘密乎？
keyword_line		014.监狱（1971-1976·36到41岁）.txt	47	三、说我介绍某外籍人士为彭明敏带信到海外未加检举云云，事实上，信是封口的，我又不是喜欢偷拆人信的情治人员，何能窥知其中内容？托外国朋友梅心怡（Lynn A. Miles）带一封信，而不经过邮政局，难道就犯法不成？这犯了什么法？不犯法，又检举什么？带一封信，就判人十年徒刑吗？
keyword_line		014.监狱（1971-1976·36到41岁）.txt	49	四、说我接受谢聪敏交阅叛乱宣言及月刊多件云云，事实上，这是瞒天过海之言。因为谢聪敏给我的宣言，乃是五年前（1965年）他们那张宣言的英译本，它是历史文件，在我这学历史的眼中，它与兴中会成立宣言等所有宣言都别无二致，都是史料而已。如果交阅的是即将发出的新宣言，也许还可以这样罗织我，事实根本上没有这种新宣言。而该五年前宣言的英译本，还是国民党大员连战翻译的，译者连战无罪，读者李敖却何来刑责？至于说月刊多件，月刊都是外文杂志之类，又犯什么法？看看外国杂志，就判人十年徒刑吗？连军事法庭公设辩护人的辩护书，都说：“李敖仅系阅读资料，收集叛乱犯名单，并无意图破坏政府之组织，更不得指为‘预备颠覆政府’”呢？
keyword_line		014.监狱（1971-1976·36到41岁）.txt	51	五、说我把泰源监狱名单交某外籍人士带赴外国，作为攻讦政府之运用云云，事实上，1970年8月14日，“国际特赦协会”秘书长马丁·恩纳尔斯到我家，我把泰源监狱名单给他，目的只是请他透过这一人道组织，对政治犯援之以手而已。国际特赦协会对共产国家的人权纠正报告，后来台湾的国民党都一再引用之大加宣扬，见于1987年7月10日《中华日报》，为什么我跟这个会有接触，就变为攻讦政府了？难道一个政府合法抓了人，被抓的名单也是机密吗？这是哪一国的机密？如果是机密，足见其为非法也无疑。是非法就休怪人揭发！但无论如何，这样子把名单带到国外却并不犯法的。
keyword_line		014.监狱（1971-1976·36到41岁）.txt	53	以上五点，都分别驳斥了警备总部给我的三类罪名，都是笑话，都不能成立。剩下来唯一成立的关键，就在我是不是参加了彭明敏为首的叛乱活动、是不是“台湾本部”的委员了。这一罪名如被推翻，其他的依法都无所附丽、都不成其罪名。但是，耐人寻味的是，在复判中，这一参与“台湾本部”的重大案件，居然暗中消逝了，最后，反而用了无所附丽的一些浮词，罗织定罪，这是完全站不住的！这一判决后二十一年，我在路上碰到当年整我的保安处处长吴彰炯，他早已退休，改在仁爱路远东百货公司五楼富贵楼当总经理，他约我到他办公室小坐。我问他：“你现在还相信我是台独分子吗？”他笑着说：“你是啊，当时我们的情报你是‘台湾本部’五委员之一啊，你不但是台独分子，并且是大官哩！”我说：“我最后的判决书上，已经完全没有了‘台湾本部’这一事实了，五委员之说，复判时根本被推翻了，我有幸做了这么大的官，也给暗中解职了。你知道吗？”他听了，大为惊讶，说：“这怎么可能？我们当年是根据你是台独大员才抓你的啊！”我笑着说；“怎么办？你赶快给我补开证明吧，现在台独走红了，我可以凭你的证明去做大官呢！”——整个所谓“台湾本部”之说，都是吴彰炯这些又混又坏又可恶的特务们信以为真又侜张为幻出来的。谑画的是，李敖是台独大员也好，不是也罢，都无碍于军法大审下的大狱伺候，反正要你坐牢，欲加之罪，何患无辞？欲下之狱，何愁无罪？所谓李敖是台独大员的荒谬剧，洵可如是观。
keyword_line		014.监狱（1971-1976·36到41岁）.txt	77	四、我住军法看守所第二房，正对面是第十房，关的是调查局“匪谍”处长范子文。此公英国留学，相貌堂堂，气焰很大，被调查局局长——不懂ABC的沈之岳整，诬以“匪谍”之名，关了起来，不但把他关起来，连他的太太满素玉也关起来，太太就住楼上。范子文被关，自认不得活命，他的姐姐来看他，他双手抓住铁栏，大叫道：“我给国民党做走狗做了这么多年，就是这种下场啊！”经大家劝说，他才不叫了。他后来专心信佛，整天大声念佛，念佛以后，口中连说：“报应！报应！”可见他内心对过去杀生忏悔之重。念佛以后，他说不杀生了，可是牢里蚊子太多了，赶也赶不走，他没办法，就用扇子把墙上的蚊子一一拍死，一边拍一边说：“这不是杀生，这是打沈之岳！”
keyword_line		014.监狱（1971-1976·36到41岁）.txt	87	九、“成大共产党”在调查局被刑求，有人大骂：“你们这样对我们共产党，将来共产党从大陆来了，要剥你们皮啊！”调查局干员说：“剥就剥，可是没来以前，老子们先剥了你的皮！”
keyword_line		014.监狱（1971-1976·36到41岁）.txt	91	十一、“成大共产党”另一领袖吴荣元，也被判死刑，也是一位率真勇敢的年轻人。他被判死刑后，带着脚镣，等待枪毙，找来佛经看，以为解脱；后来改判无期，他把佛经一丢，说：“既然没死，还是看李敖的书吧！”
keyword_line		014.监狱（1971-1976·36到41岁）.txt	95	十三、关在押房里的寂寞难挨，是一般人犯最吃不消的，他们要打发日子。打发日子最好的方法就是出来做工。做工虽然苦，但是大家抢着干。有一次，押房里缺个理发的，班长问谁会理发，一个老台湾人叫叶迫，说他会，于是由他为大家理发。押房理发的规矩是，被理发的囚犯，每人准备卫生纸二张，自己折好，用手托着，理发的为你刮胡子时，一边刮，一边要把刮下的抹在卫生纸上，以节省他的时间，好快速为下一个服务。一般正常情况是，一阵快速服务下来，走道上每间押房门口，都丢下一小堆卫生纸，上有肥皂和着的胡子垃圾。可是，由于这位叶迫根本不会理发，而冒充他会，结果一阵刮胡子下来，走道两边的卫生纸上，竟是血迹斑斑，好像人人有了月经似的。气得范子文大骂叶迫，班长也脸上无光，赶忙把叶迫赶回押房去了。
keyword_line		014.监狱（1971-1976·36到41岁）.txt	97	十四、我有一段时间与人合住第十一房。有山东米商黄中国被判死刑，他是粗人，因赌博被人陷害成“匪谍”，以致冤死。还没执行前，胡炎汉劝他信耶稣，带他一起祷告。祷告完了，我在旁边大笑。胡炎汉问我笑什么？我偷偷开玩笑说：“黄中国枕头底下藏着佛经呢！他所有的宝全押，是上天堂的投机分子。只恐怕上不了所有的天堂，反倒下了所有的地狱！”黄中国的冤狱，我曾全力代他写状子，他感谢得向我磕头。可是最后在劫难逃，终被拖出枪毙。
keyword_line		014.监狱（1971-1976·36到41岁）.txt	113	攻击李敖，应该攻其所短，岂能攻其所长？说他专门打小报告，陷害朋友，可以说适得其反；既不合事实，尤其不是魏廷朝口中所言。李敖是最可靠的朋友（也是最难缠的敌人），在困难的环境中，经常接济难友。有许多受过他的恩惠的人，在十几年后始终对他怀念不已，这恐怕是他自己当初所料想不到的。他对看不顺眼的人和事，反应过度强烈，往往马上使小性子用刺骨的言词、伤人的冷漠、明显的动作，当面让人难堪；但他不会放暗箭。
keyword_line		015.隐居（1976-1979·41到44岁）.txt	37	我在谢、魏被捕后三周被捕，他们把我说成“五分之一”（谢说“五委员”之一，魏说“两个半”之半），说我同意加入组织，我完全莫名其妙。这时候正是火车站出现“欢迎李敖参加我们的行列”等传单的时候……当然构成了办案联合小组（各单位组成）对我的合理怀疑，由于我多年做“反派小生”的纪录太坏，使我无法取信于人……大概十几天后，我感到不遥为配合这“五分之一”的说法，恐怕不得了结。我出于无奈，编了一套说辞，我说我们开过加入的玩笑。我当时想，这一说辞，既可遥为配合加入的意思，又可因开玩笑而大事化小，既无法在“有无上”澄清，只好在“轻重上”取信于一时。
keyword_line		015.隐居（1976-1979·41到44岁）.txt	39	半年以后，调查局的刘科长来看我说：“好消息告诉你，查清楚了，我们知道冤枉你了。”后来我听说台独分子终于承认对我诬攀。一年后开庭，台独分子当庭承认对我诬攀，“被迫咬李敖”云云。其实这时候，台独分子的宣传目的已达，他们终于号召成功他们有了一个金字招牌的外省同志，并且让贵党背害贤之名。
keyword_line		015.隐居（1976-1979·41到44岁）.txt	55	从软禁起算，我失掉身体的自由已近六年。六年前是书被禁了，杂志被停刊了，店面被封门了……六年来，是荒货小贩做不成了，朋友吓跑了，女人嫁人了，房子抵押了，亲人变了，甚至弟弟也因债坐牢了。一切已凋零褪色，面目全非。内在的自己已由绚烂趋于平淡，外在的关系已由平淡归于虚无，六年烟云，可使内外有如此奇变，我仿佛觉得我不是重生一回，而是死了九次。
keyword_line		015.隐居（1976-1979·41到44岁）.txt	61	老师收到我这封信的时候，我所余刑期已不到一年。写这封信的时机，已经到来。我愿向老师表白如下：
keyword_line		015.隐居（1976-1979·41到44岁）.txt	63	《文星》被停刊在1965年，今年已1975年，我支付了十年的青春与困境——每况愈下的困境——偿还我早年的短期的同室操戈，如今已将两清。二十六年前，我跟贵党同来这“伤心之地”，同样的爱国、同样的胼手胝足，虽然不是同志，但也不该是敌人。天下没有不解的怨仇，何况我们同一血液，一切宜解不宜结。在这即将两清的尾声中，我愿透过老师，站在国家利益的观点，权衡我在这岛上的去留。我们的敌国，经过权衡已算出放逐作家比留下好，宽大本身就是雄辩，抵消出境后作家的“马后炮”而有余，在这一公算下，大作家索尔仁尼琴也好，小作家马克西莫夫也罢，都被放逐。我在此只就作家去留利害立论，当然是借喻，不是拿苏联来比喻。因为我们不是放逐，而是欢送，是双方在和谐气氛下协议出我的好处，就是国家的好处。我在这岛上对国家是多余，对我是浪费……
keyword_line		015.隐居（1976-1979·41到44岁）.txt	75	只是蔡维屏做不了主，坚不准辞。后来吴俊才老师自萨尔瓦多返台，亲到我家，同意我辞职，但邀我去《中央日报》任主笔，再准备接任总主笔，我笑着说：“我不会给国民党做打手的，谢谢老师啦！”1978年8月20日，我终于收到蔡维屏签发的“国际关系研究中心工作人员离职证明书”，“离职原因”栏填的是“辞职”，“离职日期”栏填的是“六十七年3月1日”，但证明书签发日期却是“六十七年8月18日”，可见这一辞职，是经过好几个月的折腾才成功的。合理的推测是：官方想以“弼马温”之职羁縻我，并显示双方关系没恶化，但是这种“优遇”，对李敖是无效的，李敖还是千方百计的跑了。离开国关中心显示了我的两点风格：第一，我不爱钱，薪水是副教授待遇，纯领干薪，每年也不少钱，如老老实实，可领二十多年，为数可观；第二，我爱惜羽毛和自由，主动求去，不像陈鼓应他们贪领薪水，最后因竞选被扫地出门了。
keyword_line		015.隐居（1976-1979·41到44岁）.txt	77	国关中心职务告一段落后，有人打趣，问我怎么你在国民党眼中，只是个相当副教授级的副研究员？我笑着说，已经很大啦，毛泽东在国民党眼中，不过一图书馆管理员耳；周恩来在国民党眼中，不过一副部长耳。国民党不“狗眼看人低”而把敌人看得这么高，已经很大啦！
