id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LAJJCS-088	026.蒋孝武死后的妖妄佛事.txt	3	3	成语	邪魔歪道	中文成语	李敖用邪魔歪道形容佛寺怪异不正。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-089	026.蒋孝武死后的妖妄佛事.txt	9	9	佛教俗语	法力无边	中文佛教俗语	李敖用法力无边反讽佛门法事。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-090	026.蒋孝武死后的妖妄佛事.txt	35	35	俗语典故	三千弱水取一瓢	弱水三千典故	李敖在一字韵诗中化用三千弱水取一瓢。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-091	027.给章孝慈上一课.txt	7	7	诗句	美人如玉剑如虹	清代龚自珍诗句	李敖引用美人如玉剑如虹来概括美人与权力纠葛。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-092	027.给章孝慈上一课.txt	7	7	成语典故	奇货可居	吕不韦典故	李敖列举吕不韦奇货可居的历史典故。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-093	027.给章孝慈上一课.txt	7	7	成语	顺水人情	中文成语	李敖列举杨贵妃顺水人情的历史典故。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-094	027.给章孝慈上一课.txt	9	9	成语	脱颖而出	毛遂自荐相关成语	李敖用脱颖而出形容章氏兄弟崭露头角。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-095	027.给章孝慈上一课.txt	11	11	俗语成语	鼻青眼肿	中文俗语	李敖用鼻青眼肿形容君子涉入实际政治后的下场。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-096	027.给章孝慈上一课.txt	11	11	成语	光宗耀祖	中文成语	李敖用光宗耀祖形容后人成就显耀门第。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-097	027.给章孝慈上一课.txt	11	11	成语	身败名裂	中文成语	李敖用身败名裂形容袁世凯结局。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-098	027.给章孝慈上一课.txt	11	11	劝勉格言	终老学术，才是上智	李敖文句	李敖以终老学术才是上智劝章孝慈。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。 只收非政治人生劝勉本体；不收青年党、国民党和实际政治论述。
LAJJCS-099	028.私生子与政治.txt	3	3	文言成句	事属寻常，本不足异	彭先生来信	李敖摘录来信中事属寻常、本不足异的文言成句。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-100	028.私生子与政治.txt	5	5	成语	出人头地	中文成语	李敖用出人头地表示私生子也能有成就。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-101	028.私生子与政治.txt	5	5	成语	一视同仁	中文成语	李敖用一视同仁表示同等看待婚生子和私生子。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-102	028.私生子与政治.txt	19	19	成语	妇人之仁	中文成语	李敖用妇人之仁批评见识偏小的忠厚。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-103	028.私生子与政治.txt	19	19	儒家成句	君子爱人以德	《礼记·檀弓》相关成句	李敖用君子爱人以德说明劝人远离官迷。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-104	029.蒋家杂碎.txt	15	15	俗语	睁眼谎话	中文俗语	李敖用睁眼谎话形容明知不实仍公开说谎。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。
LAJJCS-105	029.蒋家杂碎.txt	17	17	格言式成句	自欺而欺天下人	李敖文句	李敖用自欺而欺天下人概括自欺又欺人的说法。	首轮保守收入：《蒋家臭史》以蒋宋家族、蒋经国、蒋纬国、蒋家后人、国民党党国叙事、反共/革命口号、赣南战事、台湾政治和家族接班为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、政治犯、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、墓志挽联、成语、俗语、题联、文学引文、家族文书和非政治格言。 只收格言式成句本体；不收蒋经国政治犯谈话。
