kind	score	file	line	id	text	reason	hint	context
possible_missing_plausible		004.关于高等教育怪现状的讨论.txt	257		吾兄论高等教育，其中涉及沈先生处，似太人身攻击。请勿怪直言。兄大才可多在建设性方面发展，对台湾学术界当有不小裨益。	strong-literary-signal	review as possible addition	1964年3月30日，在美国哈佛大学研究的郝延平写信给我，说：“吾兄论高等教育，其中涉及沈先生处，似太人身攻击。请勿怪直言。兄大才可多在建设性方面发展，对台湾学术界当有不小裨益。”
possible_missing_plausible		004.关于高等教育怪现状的讨论.txt	261		只论制度不论人	strong-literary-signal;political-institutional-context	review as possible addition	其实，很少有人真正明白我在批评高等教育怪现状时所用的方法。我的方法是从事实与人事上来看制度的被强奸，所以这个问题不是什么“只论制度不论人”的问题。至少对沈刚伯说来，他是赞同这个方法的。他在1962年4月4日，为国民党的要人朱家骅祝寿，写了一篇《今日的大学和社会》，其中有一段说：
possible_missing_plausible		004.关于高等教育怪现状的讨论.txt	273		集体选稿	strong-literary-signal;political-institutional-context	review as possible addition	这是很明显的宣言了。接着他们有“集体选稿”的“童言无忌话家丑”，对学校的主持人提出了严厉的批评，这是台湾大学的学生干不出来的！他们又有一篇《关于本院教授的小统计》，我附录如下：
possible_missing_plausible		004.关于高等教育怪现状的讨论.txt	273		童言无忌话家丑	strong-literary-signal;political-institutional-context	review as possible addition	这是很明显的宣言了。接着他们有“集体选稿”的“童言无忌话家丑”，对学校的主持人提出了严厉的批评，这是台湾大学的学生干不出来的！他们又有一篇《关于本院教授的小统计》，我附录如下：
possible_missing_plausible		006.又一封没寄出的信.txt	11		看呀！师徒二人又表演苦肉计了！	strong-literary-signal	same line has records; review for multi-quote omission	沈先生在吃饭时，独独选中你来做传话人，也真有一手。大概是精读古史，直书赵盾；或熟诵旧诗，擒贼擒王。对这一委托，你居然不自明，也不辱命，倒满有意思。反正我们两人的师生关系，是“一与之齐，终生不改”的！我摆脱不了你，你也摆脱不了我，人家硬要说你在背后使坏，你跳到洞庭湖也洗不清。唯一洗清的办法是让我写文章，公然骂你几句，不过也太晚了，他们会说：“看呀！师徒二人又表演苦肉计了！”
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	5		把全部的时间都放在学术的工作上	strong-literary-signal	review as possible addition	四十五年前，李济从北平清华学校走出来，用充足的官费，跑到美国。五年留学期间，他得了三个学位，二十六岁就戴上哈佛大学的博士帽子。这种成绩，一方面得力于他的天资和努力；另一方面却由于清华学校的官费，可以让他“把全部的时间都放在学术的工作上”①，而不必像今天留学生那样的，花极多的时间去做工，把许多青春为谋生而消耗掉。这种情形，也正说明了为什么许多老一辈的学人总是“英年早达”，总显得比下一代“聪明有用”。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	5		英年早达	strong-literary-signal	review as possible addition	四十五年前，李济从北平清华学校走出来，用充足的官费，跑到美国。五年留学期间，他得了三个学位，二十六岁就戴上哈佛大学的博士帽子。这种成绩，一方面得力于他的天资和努力；另一方面却由于清华学校的官费，可以让他“把全部的时间都放在学术的工作上”①，而不必像今天留学生那样的，花极多的时间去做工，把许多青春为谋生而消耗掉。这种情形，也正说明了为什么许多老一辈的学人总是“英年早达”，总显得比下一代“聪明有用”。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	5		聪明有用	strong-literary-signal	review as possible addition	四十五年前，李济从北平清华学校走出来，用充足的官费，跑到美国。五年留学期间，他得了三个学位，二十六岁就戴上哈佛大学的博士帽子。这种成绩，一方面得力于他的天资和努力；另一方面却由于清华学校的官费，可以让他“把全部的时间都放在学术的工作上”①，而不必像今天留学生那样的，花极多的时间去做工，把许多青春为谋生而消耗掉。这种情形，也正说明了为什么许多老一辈的学人总是“英年早达”，总显得比下一代“聪明有用”。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	35		调查	strong-literary-signal;political-institutional-context	review as possible addition	综合李济“挖”的一生，他的努力是不出其位的，他计划和推动别人去“挖”、去“调查”，也是不遗余力的。除了田野考古以外，李济又投身在教授、讲学和主持研究工作；他从1928年冬天就任中央研究院历史语言研究所专任研究员兼第三组主任开始，曾担任史语所考古讲座、中央博物院筹备主任、故宫博物院理事、台湾大学历史系教授、考古人类学系主任、故宫中央博物院及中央图书馆联合管理处理事，及出席菲律宾、西雅图等学术会议的代表，又曾在伦敦、斯德哥尔摩、墨西哥大学、华盛顿大学讲学。他的现任是中央研究院历史语言研究所的所长（1955年起）、台湾大学考古人类学系主任（1949年起）。还有，他从1948年起，被选为中央研究院院士；从1938年起，被选为“英国皇家人类学研究所”（Royal Anthropological Institute of Great Britain and Ireland）的荣誉研究员（Honorary Fellow），这种荣誉，够得上是“...
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	35		英国皇家人类学研究所	strong-literary-signal;political-institutional-context	review as possible addition	综合李济“挖”的一生，他的努力是不出其位的，他计划和推动别人去“挖”、去“调查”，也是不遗余力的。除了田野考古以外，李济又投身在教授、讲学和主持研究工作；他从1928年冬天就任中央研究院历史语言研究所专任研究员兼第三组主任开始，曾担任史语所考古讲座、中央博物院筹备主任、故宫博物院理事、台湾大学历史系教授、考古人类学系主任、故宫中央博物院及中央图书馆联合管理处理事，及出席菲律宾、西雅图等学术会议的代表，又曾在伦敦、斯德哥尔摩、墨西哥大学、华盛顿大学讲学。他的现任是中央研究院历史语言研究所的所长（1955年起）、台湾大学考古人类学系主任（1949年起）。还有，他从1948年起，被选为中央研究院院士；从1938年起，被选为“英国皇家人类学研究所”（Royal Anthropological Institute of Great Britain and Ireland）的荣誉研究员（Honorary Fellow），这种荣誉，够得上是“...
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	35		为国增光	strong-literary-signal;political-institutional-context	review as possible addition	综合李济“挖”的一生，他的努力是不出其位的，他计划和推动别人去“挖”、去“调查”，也是不遗余力的。除了田野考古以外，李济又投身在教授、讲学和主持研究工作；他从1928年冬天就任中央研究院历史语言研究所专任研究员兼第三组主任开始，曾担任史语所考古讲座、中央博物院筹备主任、故宫博物院理事、台湾大学历史系教授、考古人类学系主任、故宫中央博物院及中央图书馆联合管理处理事，及出席菲律宾、西雅图等学术会议的代表，又曾在伦敦、斯德哥尔摩、墨西哥大学、华盛顿大学讲学。他的现任是中央研究院历史语言研究所的所长（1955年起）、台湾大学考古人类学系主任（1949年起）。还有，他从1948年起，被选为中央研究院院士；从1938年起，被选为“英国皇家人类学研究所”（Royal Anthropological Institute of Great Britain and Ireland）的荣誉研究员（Honorary Fellow），这种荣誉，够得上是“...
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	45		我们更老的老家	strong-literary-signal	review as possible addition	学术研究可以使我们找到“我们更老的老家”，真正了解《诗经》里“相土烈烈”的国家，这些奇迹，岂一般求近功而又色急的爱国派所能想像的吗？
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	75		联络定律	strong-literary-signal;political-institutional-context	same line has records; review for multi-quote omission	中国教育制度的错误，是在把这一训练，当着读书人的毕生之业；它固然可以提高人生的情操，但是，不可免地，也压低了学习人的理性。我并没有意思说，讲逻辑与对对子是先天地不相容；但是，“先入为主”这是我们中国的老话。现代心理学所发现的“联络定律”、十足地证明了，行为与思想的习惯都是在成人以前养成的，愈早的教育，扎根愈深；假如在童年的时代所贯注的全是“香稻啄余鹦鹉粒（敖按：这句在杜甫原句里是“红豆喙残鹦鹉粒”），碧梧栖老风凰枝”这一类的巧妙联语，这一脆弱的心灵，要听着人说“凡人皆有死，孔子人也，故孔子也死”这一类的话，他一定要感觉到这话的浅薄凡俗有辱圣人了。我说“感觉”是有意的；因为他的理性已经为对联关锁了；他是看不出这一话的逻辑性的。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	75		感觉	strong-literary-signal;political-institutional-context	same line has records; review for multi-quote omission	中国教育制度的错误，是在把这一训练，当着读书人的毕生之业；它固然可以提高人生的情操，但是，不可免地，也压低了学习人的理性。我并没有意思说，讲逻辑与对对子是先天地不相容；但是，“先入为主”这是我们中国的老话。现代心理学所发现的“联络定律”、十足地证明了，行为与思想的习惯都是在成人以前养成的，愈早的教育，扎根愈深；假如在童年的时代所贯注的全是“香稻啄余鹦鹉粒（敖按：这句在杜甫原句里是“红豆喙残鹦鹉粒”），碧梧栖老风凰枝”这一类的巧妙联语，这一脆弱的心灵，要听着人说“凡人皆有死，孔子人也，故孔子也死”这一类的话，他一定要感觉到这话的浅薄凡俗有辱圣人了。我说“感觉”是有意的；因为他的理性已经为对联关锁了；他是看不出这一话的逻辑性的。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	95		知识	strong-literary-signal	same line has records; review for multi-quote omission	在我们自己的传统文化里，纯粹知识——亦即现在所谓科学知识——是没有地位的。至少，“知识”只能算末流，在这一点，儒家与道家差不多持有同样的见解。我们传统的文化里，可以说没有“知识即是德性”，更没有“知识即是力量”这些观念。但是我们的传统文化里，对于“德性”与“力量”的估价均甚高。而追求知识的人——假如有这种人的话——只能与一般的匠人并列。社会上盛行“教书匠”这一名词，就可以反应这一心里[理]。在过去，作一个老师，大受尊敬，因为老师的基本责任是“传道”；所谓“道”者，可以说是与纯粹“知识”并无亲切的关系。现在的老师，是要传播知识的了——他们的地位，也就由“天地君亲师”的“师”一变而为“军公教”的“教”了。在这一情形下，他们在一般人的眼中，也就与各种工匠，绝对地没有什么分别。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	95		知识即是德性	strong-literary-signal	same line has records; review for multi-quote omission	在我们自己的传统文化里，纯粹知识——亦即现在所谓科学知识——是没有地位的。至少，“知识”只能算末流，在这一点，儒家与道家差不多持有同样的见解。我们传统的文化里，可以说没有“知识即是德性”，更没有“知识即是力量”这些观念。但是我们的传统文化里，对于“德性”与“力量”的估价均甚高。而追求知识的人——假如有这种人的话——只能与一般的匠人并列。社会上盛行“教书匠”这一名词，就可以反应这一心里[理]。在过去，作一个老师，大受尊敬，因为老师的基本责任是“传道”；所谓“道”者，可以说是与纯粹“知识”并无亲切的关系。现在的老师，是要传播知识的了——他们的地位，也就由“天地君亲师”的“师”一变而为“军公教”的“教”了。在这一情形下，他们在一般人的眼中，也就与各种工匠，绝对地没有什么分别。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	95		德性	strong-literary-signal	same line has records; review for multi-quote omission	在我们自己的传统文化里，纯粹知识——亦即现在所谓科学知识——是没有地位的。至少，“知识”只能算末流，在这一点，儒家与道家差不多持有同样的见解。我们传统的文化里，可以说没有“知识即是德性”，更没有“知识即是力量”这些观念。但是我们的传统文化里，对于“德性”与“力量”的估价均甚高。而追求知识的人——假如有这种人的话——只能与一般的匠人并列。社会上盛行“教书匠”这一名词，就可以反应这一心里[理]。在过去，作一个老师，大受尊敬，因为老师的基本责任是“传道”；所谓“道”者，可以说是与纯粹“知识”并无亲切的关系。现在的老师，是要传播知识的了——他们的地位，也就由“天地君亲师”的“师”一变而为“军公教”的“教”了。在这一情形下，他们在一般人的眼中，也就与各种工匠，绝对地没有什么分别。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	95		力量	strong-literary-signal	same line has records; review for multi-quote omission	在我们自己的传统文化里，纯粹知识——亦即现在所谓科学知识——是没有地位的。至少，“知识”只能算末流，在这一点，儒家与道家差不多持有同样的见解。我们传统的文化里，可以说没有“知识即是德性”，更没有“知识即是力量”这些观念。但是我们的传统文化里，对于“德性”与“力量”的估价均甚高。而追求知识的人——假如有这种人的话——只能与一般的匠人并列。社会上盛行“教书匠”这一名词，就可以反应这一心里[理]。在过去，作一个老师，大受尊敬，因为老师的基本责任是“传道”；所谓“道”者，可以说是与纯粹“知识”并无亲切的关系。现在的老师，是要传播知识的了——他们的地位，也就由“天地君亲师”的“师”一变而为“军公教”的“教”了。在这一情形下，他们在一般人的眼中，也就与各种工匠，绝对地没有什么分别。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	95		教书匠	strong-literary-signal	same line has records; review for multi-quote omission	在我们自己的传统文化里，纯粹知识——亦即现在所谓科学知识——是没有地位的。至少，“知识”只能算末流，在这一点，儒家与道家差不多持有同样的见解。我们传统的文化里，可以说没有“知识即是德性”，更没有“知识即是力量”这些观念。但是我们的传统文化里，对于“德性”与“力量”的估价均甚高。而追求知识的人——假如有这种人的话——只能与一般的匠人并列。社会上盛行“教书匠”这一名词，就可以反应这一心里[理]。在过去，作一个老师，大受尊敬，因为老师的基本责任是“传道”；所谓“道”者，可以说是与纯粹“知识”并无亲切的关系。现在的老师，是要传播知识的了——他们的地位，也就由“天地君亲师”的“师”一变而为“军公教”的“教”了。在这一情形下，他们在一般人的眼中，也就与各种工匠，绝对地没有什么分别。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	95		传道	strong-literary-signal	same line has records; review for multi-quote omission	在我们自己的传统文化里，纯粹知识——亦即现在所谓科学知识——是没有地位的。至少，“知识”只能算末流，在这一点，儒家与道家差不多持有同样的见解。我们传统的文化里，可以说没有“知识即是德性”，更没有“知识即是力量”这些观念。但是我们的传统文化里，对于“德性”与“力量”的估价均甚高。而追求知识的人——假如有这种人的话——只能与一般的匠人并列。社会上盛行“教书匠”这一名词，就可以反应这一心里[理]。在过去，作一个老师，大受尊敬，因为老师的基本责任是“传道”；所谓“道”者，可以说是与纯粹“知识”并无亲切的关系。现在的老师，是要传播知识的了——他们的地位，也就由“天地君亲师”的“师”一变而为“军公教”的“教”了。在这一情形下，他们在一般人的眼中，也就与各种工匠，绝对地没有什么分别。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	95		军公教	strong-literary-signal	same line has records; review for multi-quote omission	在我们自己的传统文化里，纯粹知识——亦即现在所谓科学知识——是没有地位的。至少，“知识”只能算末流，在这一点，儒家与道家差不多持有同样的见解。我们传统的文化里，可以说没有“知识即是德性”，更没有“知识即是力量”这些观念。但是我们的传统文化里，对于“德性”与“力量”的估价均甚高。而追求知识的人——假如有这种人的话——只能与一般的匠人并列。社会上盛行“教书匠”这一名词，就可以反应这一心里[理]。在过去，作一个老师，大受尊敬，因为老师的基本责任是“传道”；所谓“道”者，可以说是与纯粹“知识”并无亲切的关系。现在的老师，是要传播知识的了——他们的地位，也就由“天地君亲师”的“师”一变而为“军公教”的“教”了。在这一情形下，他们在一般人的眼中，也就与各种工匠，绝对地没有什么分别。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	99		美国人的爸爸	strong-literary-signal;political-institutional-context	review as possible addition	现在对于台湾文化沙漠的状态，与高等教育的瘫痪，不但政府筹不出适当改进办法，一般民众似乎也漠不关心。有远见的人们，只想把他们的儿女送出洋，送到美国去赚美钞，以至变成美国人；自己可以做“美国人的爸爸”（这是黎东方教授的名句），在台湾享福。他们当然不愿儿女们回台湾的。如此再过十年，我们的大学也许要关门了，或者完全变了质！我的理由如下：老的教授渐渐地更老了、衰了、不能教书了，以至死了。他们教的徒弟，好一点的都出了洋，不愿回来，不能回来以至不准回来，我们渐渐地已经是不能维持一个最低的教学标准了；现在旁观的人已经说台湾是文化沙漠了。如此再演变下去，那就……同在大学教书的朋友们，大概都可以证明，我这话绝对没有说得过分。若是要挽回这一恶劣的趋势，并不是绝对地不能找出一个方案。基本的问题还是：我们对于现代科学知识的性质，若没有清楚的认识，什么方案都是没用的。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	103		如此再过十年，我们的大学也许要关门了	strong-literary-signal;political-institutional-context	review as possible addition	上面这些悲观透顶的预言与感叹，竟出自一位最高教育机构系主任之口，一位最高研究所主持人之口，甚至是一度曾任中央研究院代院长之口，我们怎么能不恐慌，恐慌“如此再过十年，我们的大学也许要关门了”！
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	129		拔尖主义	strong-literary-signal;political-institutional-context	review as possible addition	现在，可怜的李济正走上十字街头，以他所受的训练、所持的水准，他何尝不知道文化沙漠里需要新学风？他何尝不讨厌南港的乾嘉余孽的新朴学？他是真正梦过科学学术的人，他何尝不愿援引一批新学人来替代旧学究？他何尝不想改造台湾大学和中央研究院？他何尝不愿实行傅斯年的“拔尖主义”(17)来网罗高材生……可是，这一切一切，对今天的李济来说，都已是悲剧里的喜剧对白，对白里的良宵美梦。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	135		好奇的心理	strong-literary-signal	review as possible addition	①见李济：《我在美国的大学生活》，《传记文学>第一卷第五期（1962年10月1日，台北出版）。在这篇回忆里，他说他在美国五年，只在一个工厂里做过一个月的工，做工的原因是“好奇的心理”，不是经济的缘故。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	137		中国人种之构成	strong-literary-signal	review as possible addition	②这书初稿于1923，雷宝华曾予节译，以“中国人种之构成”为题，发表在《科学》杂志第九卷第十一期（1925年）。后来李济加以修正，由哈佛大学正式出版（1928年）。日本的须山阜又把它日译，称为《支那民族の形成》（1943年，昭和18年12月，东京生活社版）。另有书评二：小仓隆男的载《蒙古》第11卷第5号：从宜生的载《民俗台湾》第4卷第7号。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	149		龙山文化	strong-literary-signal	review as possible addition	⑧这次发掘发现了黑陶遗址，证明殷商以前的中国沿海一带，还有一种跟仰韶文化异趣的文化——“龙山文化”。有关它的通俗介绍可看裴文中《中国史前时期之研究》（1948年12月，上海商务印书馆版）页42-50；167-186。进一步较新讨论与批评（包括对李济的）当然是今年耶鲁大学出版，张光直的Archaeology of Ancient China，请特别注意李济所写前言中的最后两段，它可以象征一个学术的接力。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	151		后记	strong-literary-signal	review as possible addition	⑨李济：《记小屯出土之青铜器》（中篇，锋刃器）的“后记”，国立台湾大学《文史哲学报》第4期（1952年12月，台北出版）。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	159		就各大学之一设一考古学系	strong-literary-signal	review as possible addition	(13)李济：《中国考古学之过去与将来》，《东方杂志》第31卷第7号（1934年4月1日，上海出版）。在这篇八千多字的文章里，他还提出“就各大学之一设一考古学系”的建议。请参看在李济提出这建议的前六年（1928年1月），马衡在《中大史研所周刊》上所写的《本校筹备考古学系之计划》。
possible_missing_plausible		007.李济：他的贡献和悲剧.txt	167		拔尖主义	strong-literary-signal	review as possible addition	(17)“拔尖主义”是傅斯年造的一个名词，指专门罗致各大学的好学生见李济：《值得青年们效法的傅孟真先生》，《自由中国》第4卷第1期（1951年1月1日，台北出版）。
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	3		本社	strong-literary-signal	same line has records; review for multi-quote omission	八个多月前，我在《文星》第73期上，以“本社”的名义，写了一篇《李济：他的贡献和悲剧》，很引起学术界的重视。李济本人不但气得拍了桌子，并且要对指摘他的部分有所申辩。因此他挤出笑脸，邀请《文星》同人吃饭，我和孟能商量了一下，决定拒绝了他那席“鸿门宴”。我向孟能说：“李济的目的是要透过我们的口，来为他洗刷；其实何必呢？他可以自己或命令他的亲信来反驳就是了。”
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	3		李济的目的是要透过我们的口，来为他洗刷；其实何必呢？他可以自己或命令他的亲信来反驳就是了。	strong-literary-signal	same line has records; review for multi-quote omission	八个多月前，我在《文星》第73期上，以“本社”的名义，写了一篇《李济：他的贡献和悲剧》，很引起学术界的重视。李济本人不但气得拍了桌子，并且要对指摘他的部分有所申辩。因此他挤出笑脸，邀请《文星》同人吃饭，我和孟能商量了一下，决定拒绝了他那席“鸿门宴”。我向孟能说：“李济的目的是要透过我们的口，来为他洗刷；其实何必呢？他可以自己或命令他的亲信来反驳就是了。”
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	13		如此再过十年，我们的大学也许要关门了	strong-literary-signal;political-institutional-context	review as possible addition	上面这些悲观透顶的预言与感叹，竟出自一位最高教育机构系主任之口，一位最高研究所主持人之口，甚至是一度曾任中央研究院代院长之口，我们怎么能不恐慌，恐慌“如此再过十年，我们的大学也许要关门了”！
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	35		不是卖老	strong-literary-signal;political-institutional-context	review as possible addition	除了在文字上散布悲观消极的气氛以外，李济还在言词上表示同样的泄气。这种表示最明显的一次是在1962年2月24日中央研究院第五次院士会议及选举1960年度和1961年度新院士后的酒会上，李济支着拐杖致词，先没有必要的声明他支拐杖的理由“不是卖老”，然后来了一大套又臭又长的悲观论，他说他一直悲观，可是今天因为有四位海外学人归来，有做喜事的感觉，所以他多年来的悲观一扫而空，觉得还值得再活一二十年！
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	59		失言	strong-literary-signal	review as possible addition	以一个严肃为造形的人，如果真是不苟言笑也是好的。可是李济却不如此，他常常“失言”，常常搬弄是非，道听途说，像一个长舌的妇人。他会随便流传谣言，在酒席之间或公众场合，说某某青年如何如何“心术不正”啦、“气死老子”啦，某某青年的太太又如何如何啦、可以去如何如何啦……这些都是很失体统的“风度”，可是李济却优为之，这一点，似乎又不是什么希腊的求真精神和儒家的敦厚修养吧？
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	59		心术不正	strong-literary-signal	review as possible addition	以一个严肃为造形的人，如果真是不苟言笑也是好的。可是李济却不如此，他常常“失言”，常常搬弄是非，道听途说，像一个长舌的妇人。他会随便流传谣言，在酒席之间或公众场合，说某某青年如何如何“心术不正”啦、“气死老子”啦，某某青年的太太又如何如何啦、可以去如何如何啦……这些都是很失体统的“风度”，可是李济却优为之，这一点，似乎又不是什么希腊的求真精神和儒家的敦厚修养吧？
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	59		气死老子	strong-literary-signal	review as possible addition	以一个严肃为造形的人，如果真是不苟言笑也是好的。可是李济却不如此，他常常“失言”，常常搬弄是非，道听途说，像一个长舌的妇人。他会随便流传谣言，在酒席之间或公众场合，说某某青年如何如何“心术不正”啦、“气死老子”啦，某某青年的太太又如何如何啦、可以去如何如何啦……这些都是很失体统的“风度”，可是李济却优为之，这一点，似乎又不是什么希腊的求真精神和儒家的敦厚修养吧？
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	59		风度	strong-literary-signal	review as possible addition	以一个严肃为造形的人，如果真是不苟言笑也是好的。可是李济却不如此，他常常“失言”，常常搬弄是非，道听途说，像一个长舌的妇人。他会随便流传谣言，在酒席之间或公众场合，说某某青年如何如何“心术不正”啦、“气死老子”啦，某某青年的太太又如何如何啦、可以去如何如何啦……这些都是很失体统的“风度”，可是李济却优为之，这一点，似乎又不是什么希腊的求真精神和儒家的敦厚修养吧？
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	61		追击野猫	strong-literary-signal	review as possible addition	这种失体统的事，还多着呢！有一次师范大学清李济来演说，因为演说内容很枯燥，台下偶尔有人说话，李济当场告诉师大校长，叫师大校长出面制止，师大校长很有风度的表示歉意，可是李济意犹未足，演说一毕，在师大校长致谢词的时候，站起来居然不告而去！等师大校长转过身来鼓掌致敬的时候，却不见了人影，弄得校长尴尬，学生窃笑。这就是李济的修养和风度！这种修养和风度，足可跟他“追击野猫”那一次相伯仲！（“追击野猫”是有一次李济光着上身，手执木棍，自家里直冲而出，为了追击一头野猫，直追到温州街巷口。结果野猫比他跑得快，终于棍底逃生，李济乃怏怏而归。）
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	77		代所长	strong-literary-signal	review as possible addition	人们或许以为这把持学术资料，是傅斯年的家法，而不是他人的主意，但据我的经验，这答案是断然否定的。当民国三十四年暑假，我正准备到南溪史语所找一点参考资料，但因为前一年我在东方杂志四十卷二十一号发表了一篇《四分一月说辨正商榷》，批驳了“代所长”生霸死霸的说法，于是被该所拒绝了！不过这第一次的拒绝，是得自复旦大学讲师邓广铭的传话，而不是正式的公函。
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	103		痛苦的经验	strong-literary-signal	review as possible addition	我所谓“痛苦的经验”使然，是有典故的。因为当年他们曾因把资料开放而失过面子：例如第三次安阳发掘出来的大龟四版，出土时颇轰动一时。郭沫若那时正在日本研究甲骨，特地卑躬厚礼地要大龟四版的拓片。当时李济他们居然答应了郭沫若的请求，大概是为了表示学术公器的大度吧！不料郭沫若拓片到手，《卜辞通纂》书成。此书的内容有否价值是另一问题，可是却大大抢了史语所中人物的锋头，使他们因资料开放而大大的失掉面子！
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	137		很热烈的颂扬西方的近代文明	strong-literary-signal	review as possible addition	以一个曾经“很热烈的颂扬西方的近代文明”的人、一个曾经主张“全盘西化”的人，居然花极大部分的时间与精力在东方“学术”的考证上、辨伪上，而美其名曰“打鬼”、曰“解放人心”、曰“偷关漏税的思想方法训练”，这是不能教人心服的！
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	137		全盘西化	strong-literary-signal	review as possible addition	以一个曾经“很热烈的颂扬西方的近代文明”的人、一个曾经主张“全盘西化”的人，居然花极大部分的时间与精力在东方“学术”的考证上、辨伪上，而美其名曰“打鬼”、曰“解放人心”、曰“偷关漏税的思想方法训练”，这是不能教人心服的！
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	137		学术	strong-literary-signal	review as possible addition	以一个曾经“很热烈的颂扬西方的近代文明”的人、一个曾经主张“全盘西化”的人，居然花极大部分的时间与精力在东方“学术”的考证上、辨伪上，而美其名曰“打鬼”、曰“解放人心”、曰“偷关漏税的思想方法训练”，这是不能教人心服的！
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	137		打鬼	strong-literary-signal	review as possible addition	以一个曾经“很热烈的颂扬西方的近代文明”的人、一个曾经主张“全盘西化”的人，居然花极大部分的时间与精力在东方“学术”的考证上、辨伪上，而美其名曰“打鬼”、曰“解放人心”、曰“偷关漏税的思想方法训练”，这是不能教人心服的！
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	137		解放人心	strong-literary-signal	review as possible addition	以一个曾经“很热烈的颂扬西方的近代文明”的人、一个曾经主张“全盘西化”的人，居然花极大部分的时间与精力在东方“学术”的考证上、辨伪上，而美其名曰“打鬼”、曰“解放人心”、曰“偷关漏税的思想方法训练”，这是不能教人心服的！
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	137		偷关漏税的思想方法训练	strong-literary-signal	review as possible addition	以一个曾经“很热烈的颂扬西方的近代文明”的人、一个曾经主张“全盘西化”的人，居然花极大部分的时间与精力在东方“学术”的考证上、辨伪上，而美其名曰“打鬼”、曰“解放人心”、曰“偷关漏税的思想方法训练”，这是不能教人心服的！
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	141		新朴学集团	strong-literary-signal	same line has records; review for multi-quote omission	这几段使胡适生前极不高兴的话，可说是我对“新朴学集团”的总批评。“新朴学集团”的逋逃薮是史语所，这个所所容纳的极大部分是“村学究”、“老夫子”与“小老夫子”，他们的表现就是在“‘国故’的臭东西”上搬弄“开倒车的学术”，并且习焉成风，认为不走他们路线者皆非学术，皆是左道旁门、皆是野狐禅。但是36年下来，他们的“学术”成绩竟不过如此，这岂不是强奸“学术”？
possible_missing_plausible		008.从李济的悲剧看中央研究院的几个黑暗面.txt	141		村学究	strong-literary-signal	same line has records; review for multi-quote omission	这几段使胡适生前极不高兴的话，可说是我对“新朴学集团”的总批评。“新朴学集团”的逋逃薮是史语所，这个所所容纳的极大部分是“村学究”、“老夫子”与“小老夫子”，他们的表现就是在“‘国故’的臭东西”上搬弄“开倒车的学术”，并且习焉成风，认为不走他们路线者皆非学术，皆是左道旁门、皆是野狐禅。但是36年下来，他们的“学术”成绩竟不过如此，这岂不是强奸“学术”？
