id	book	chapter	source_file	line_start	line_end	quote_text	category	source_or_origin	summary	notes	quote_found_at_declared_range	source_excerpt
LAHSPZ-058	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	21	21	牺牲诗的意思来迁就诗的韵脚	诗论格言	胡适自述	胡适回忆初学旧诗时对押韵束缚的痛感。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　丁未正月（1907）我游苏州，三月与中国公学全体同学旅行到杭州。我都有诗纪游。我那时全不知道“诗韵”是什么，只依家乡的方音，念起来同韵便算同韵。在西湖上写了一首绝句，只押了两个韵脚，杨千里先生看了大笑，说，一个字在“尤”韵，一个字在“萧”韵。他替我改了两句，意思全不是我的了。我才知道做诗要硬记诗韵，并且不妨牺牲诗的意思来迁就诗的韵脚⑦。
LAHSPZ-059	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	35	35	慈乌尚有反哺恩，不如禽兽胡为人！	古典化诗句	胡适《弃父行》原删句	李敖附录胡适《弃父行》原有而后删的痛切诗句。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　“富易交，贵易妻”，不闻富贵父子离。商人三十初生子，提携鞠养恩无比。儿生七岁始受书，十载功成作秀士。明年为儿娶佳妇，五年添孙不知数。阿翁对此增烦忧，白头万里经商去。秀才设帐还授徒，修脯不足赡妻孥。秀才新妇出名门，阿母怜如掌上珍。掌上珍，今所失，婿不自立母酸楚。检点奁中五百金，珍重携将与息女。夫婿得此愁颜开，睥睨亲属如尘埃。持金重息贷邻里，三年子财如母财。尔时阿翁时不利，经营惨淡终颠踬。关河真今鬓毛摧，岁月频催齿牙坠。穷愁潦倒重归来，归来子妇相嫌猜。私谓：“阿翁老不死，穷年坐食胡为哉！”阿翁衰老思粱肉；买肉归来子妇哭：“自古男儿贵自立，阿翁恃子宁非辱？”翁闻斯言勃然怒，毕世劬劳徒自误。从今识得养儿乐，出门老死他乡去（此下原有“吁嗟乎！慈乌尚有反哺恩，不如禽兽胡为人！”三句今删）⑩。
LAHSPZ-060	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	35	35	富易交，贵易妻	古典化诗句	胡适《弃父行》	胡适少年《弃父行》开头句，以富贵易变写人情。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　“富易交，贵易妻”，不闻富贵父子离。商人三十初生子，提携鞠养恩无比。儿生七岁始受书，十载功成作秀士。明年为儿娶佳妇，五年添孙不知数。阿翁对此增烦忧，白头万里经商去。秀才设帐还授徒，修脯不足赡妻孥。秀才新妇出名门，阿母怜如掌上珍。掌上珍，今所失，婿不自立母酸楚。检点奁中五百金，珍重携将与息女。夫婿得此愁颜开，睥睨亲属如尘埃。持金重息贷邻里，三年子财如母财。尔时阿翁时不利，经营惨淡终颠踬。关河真今鬓毛摧，岁月频催齿牙坠。穷愁潦倒重归来，归来子妇相嫌猜。私谓：“阿翁老不死，穷年坐食胡为哉！”阿翁衰老思粱肉；买肉归来子妇哭：“自古男儿贵自立，阿翁恃子宁非辱？”翁闻斯言勃然怒，毕世劬劳徒自误。从今识得养儿乐，出门老死他乡去（此下原有“吁嗟乎！慈乌尚有反哺恩，不如禽兽胡为人！”三句今删）⑩。
LAHSPZ-061	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	35	35	自古男儿贵自立，阿翁恃子宁非辱？	古典化诗句	胡适《弃父行》	胡适少年诗中借子妇之语反写弃父之痛。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　“富易交，贵易妻”，不闻富贵父子离。商人三十初生子，提携鞠养恩无比。儿生七岁始受书，十载功成作秀士。明年为儿娶佳妇，五年添孙不知数。阿翁对此增烦忧，白头万里经商去。秀才设帐还授徒，修脯不足赡妻孥。秀才新妇出名门，阿母怜如掌上珍。掌上珍，今所失，婿不自立母酸楚。检点奁中五百金，珍重携将与息女。夫婿得此愁颜开，睥睨亲属如尘埃。持金重息贷邻里，三年子财如母财。尔时阿翁时不利，经营惨淡终颠踬。关河真今鬓毛摧，岁月频催齿牙坠。穷愁潦倒重归来，归来子妇相嫌猜。私谓：“阿翁老不死，穷年坐食胡为哉！”阿翁衰老思粱肉；买肉归来子妇哭：“自古男儿贵自立，阿翁恃子宁非辱？”翁闻斯言勃然怒，毕世劬劳徒自误。从今识得养儿乐，出门老死他乡去（此下原有“吁嗟乎！慈乌尚有反哺恩，不如禽兽胡为人！”三句今删）⑩。
LAHSPZ-062	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	73	73	秋高风怒号，客子中怀乱。抚枕一太息，悠悠归里闬。入门拜慈母，母方抚孙玩。齐儿见叔来，牙牙似相唤。拜母复入室，诸嫂同炊爨。问答乃未已，举头日已旰。方期长聚首，岂复疑梦幻？年来历世故，遭际多忧患。耿耿苦思家，听人讥斥鷃	少年诗	胡适《秋日梦返故居》	胡适少年诗写客中梦回故居与思家之情。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　秋高风怒号，客子中怀乱。抚枕一太息，悠悠归里闬。入门拜慈母，母方抚孙玩。齐儿见叔来，牙牙似相唤。拜母复入室，诸嫂同炊爨。问答乃未已，举头日已旰。方期长聚首，岂复疑梦幻？年来历世故，遭际多忧患。耿耿苦思家，听人讥斥鷃(12)。
LAHSPZ-063	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	91	91	酒能销万虑，已分醉如泥。烛泪流干后，更声断续时。醒来还苦忆，起坐一沉思。窗外东风峭，星光淡欲垂	少年诗	胡适《酒醒》	胡适少年诗写醉醒后的苦忆沉思。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　酒能销万虑，已分醉如泥。烛泪流干后，更声断续时。醒来还苦忆，起坐一沉思。窗外东风峭，星光淡欲垂(16)。
LAHSPZ-064	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	95	95	永夜亲机抒，悠悠念远人。朱弦纤指弄，一曲翠眉颦。满座天涯客，无端旅思新。未应儿女语，争奈不胜春	少年诗	胡适《女优陆菊演纺花》	胡适少年诗写看女优表演引起的旅思。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　永夜亲机抒，悠悠念远人。朱弦纤指弄，一曲翠眉颦。满座天涯客，无端旅思新。未应儿女语，争奈不胜春(17)！
LAHSPZ-065	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	111	111	笳声销歇暮云沉，耿耿天河灿列星。战士疮痍横满地，倦者酣眠创者逝。枕戈藉草亦蘧然，时见刍灵影摇曳。长夜沉沉夜未央，陶然入梦已三次。梦中忽自顾，身已离行伍，秋风佛襟袖，独行殊踽踽。唯见日东出，迎我归乡土。纵横阡陌间，尽是钓游迹，时闻老农刈稻歌，又听牛羊嗥山脊。归来戚友咸燕集，誓言不复相离别。娇儿数数亲吾额，少妇情深自呜咽。举室争言君已倦，幸得归休免征战。惊回好梦日熹微，梦魂渺渺成虚愿	译诗	胡适译坎贝尔《军人梦》	李敖称赞十七岁胡适文言译诗工巧，收入其译《军人梦》。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　笳声销歇暮云沉，耿耿天河灿列星。战士疮痍横满地，倦者酣眠创者逝。枕戈藉草亦蘧然，时见刍灵影摇曳。长夜沉沉夜未央，陶然入梦已三次。梦中忽自顾，身已离行伍，秋风佛襟袖，独行殊踽踽。唯见日东出，迎我归乡土。纵横阡陌间，尽是钓游迹，时闻老农刈稻歌，又听牛羊嗥山脊。归来戚友咸燕集，誓言不复相离别。娇儿数数亲吾额，少妇情深自呜咽。举室争言君已倦，幸得归休免征战。惊回好梦日熹微，梦魂渺渺成虚愿(21)。
LAHSPZ-066	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	173	173	从来桀纣多材武，未必汤武真圣贤。那得中国生仲马，一笔翻案三千年！	少年诗	胡适改旧诗《读大仲马侠隐记》	胡适改旧诗借大仲马翻案笔法表现疑古色彩。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　“从来桀纣多材武，未必汤武真圣贤。那得中国生仲马，一笔翻案三千年！”
LAHSPZ-067	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	195	195	夫舌之存也，岂非以其柔耶？齿之亡也，岂非以其刚耶？	道家寓言	《说苑》常摐示老子语	胡适《秋柳》附记中引用柔舌刚齿寓言。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　女士告我，此诸图皆秋日所摄，其一乃雪中之柳也（此幅今删）。因念旧作，附记于此（说苑记常摐〔一作商容〕将死，老子往问焉。常摐张其口而示老子曰：“吾舌存乎？”老子曰：“然。”“吾齿存乎？”曰：“亡。”常摐曰：“子知之乎？”老子曰：“夫舌之存也，岂非以其柔耶？齿之亡也，岂非以其刚耶？”常摐曰：“嘻，是已。”老子“不争”之说附见本卷第十五则）。
LAHSPZ-068	胡适评传	少年诗人（1907-1909）	010.少年诗人（1907-1909）.txt	203	203	但见萧飕万木摧，尚余垂柳拂人来。词人漫说柔条弱，也向西风舞一回。	少年诗	胡适《秋柳》改句	胡适旧作《秋柳》后来的改写，借柔柳迎风写韧性。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　但见萧飕万木摧，尚余垂柳拂人来。词人漫说柔条弱，也向西风舞一回。
LAHSPZ-069	胡适评传	“无忘城下盟”（1908-1909）	011.“无忘城下盟”（1908-1909）.txt	81	81	应有天涯感，无忘城下盟	赠别诗句	胡适赠别诗句	胡适以同窗情谊作诗句，题中化用城下盟。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　这都算不得诗，但“应有天涯感，无忘城下盟”两句确是当时的心理。合并之后，有许多同学都不肯回老公学去，也是为此。这一年的经验，为一个理想而奋斗、为一个团体而牺牲、为共同生命而合作，这些都在我们一百六十多人的精神上留下磨不去的影子(24)。
LAHSPZ-070	胡适评传	“无忘城下盟”（1908-1909）	011.“无忘城下盟”（1908-1909）.txt	153	153	记得那年，你家办了嫁妆，我家备了新房，只不曾捉到我这个新郎；这十年来，换了几朝帝王，看了多少世态炎凉！锈了你嫁奁中的刀剪，改了你多少嫁衣新样；——更老了你和我人儿一双！只有那十年陈的爆竹，愈陈偏愈响！	新婚诗文	胡适《新婚杂诗》	李敖引用胡适新婚杂诗，说明当年逃婚并非单纯无钱办婚事。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　这次“逃婚”，原因似乎待考，不是“家中没有钱给我办婚事”那么简单。因为“办婚事”的一套全都齐备了，他在1918年1月写《新婚杂诗五首》（《新青年》第四卷第四号，1918年4月15日北京出版，后收入《尝试集》）第四首中曾说：“记得那年，你家办了嫁妆，我家备了新房，只不曾捉到我这个新郎；这十年来，换了几朝帝王，看了多少世态炎凉！锈了你嫁奁中的刀剪，改了你多少嫁衣新样；——更老了你和我人儿一双！只有那十年陈的爆竹，愈陈偏愈响！”可见理由不是那么单纯。
LAHSPZ-071	胡适评传	“无忘城下盟”（1908-1909）	011.“无忘城下盟”（1908-1909）.txt	167	167	既柳眼所不能媚，岂大作能燃死灰？	戏和诗句	杨杏佛戏和胡适句	杨杏佛戏和胡适老树句，李敖用以写师友唱和趣味。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　前作老树行，有“既鸟语所不能媚，亦不为风易高致”之语，侪辈争传，以为不当以入诗。杨杏佛（铨）一日戏和叔永春日诗“灰”韵一联云，“既柳眼所不能媚，岂大作能燃死灰？”余大笑曰：“果然青出于蓝而胜于蓝！”盖杏佛尝从余习英文也。
LAHSPZ-072	胡适评传	“无忘城下盟”（1908-1909）	011.“无忘城下盟”（1908-1909）.txt	167	167	既鸟语所不能媚，亦不为风易高致	诗句	胡适《老树行》句	胡适旧作《老树行》句，被同辈传诵并引出杨杏佛戏和。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　前作老树行，有“既鸟语所不能媚，亦不为风易高致”之语，侪辈争传，以为不当以入诗。杨杏佛（铨）一日戏和叔永春日诗“灰”韵一联云，“既柳眼所不能媚，岂大作能燃死灰？”余大笑曰：“果然青出于蓝而胜于蓝！”盖杏佛尝从余习英文也。
LAHSPZ-073	胡适评传	“无忘城下盟”（1908-1909）	011.“无忘城下盟”（1908-1909）.txt	167	167	青出于蓝而胜于蓝	传统成语	传统成语	胡适笑称学生杨杏佛戏和句胜过自己。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　前作老树行，有“既鸟语所不能媚，亦不为风易高致”之语，侪辈争传，以为不当以入诗。杨杏佛（铨）一日戏和叔永春日诗“灰”韵一联云，“既柳眼所不能媚，岂大作能燃死灰？”余大笑曰：“果然青出于蓝而胜于蓝！”盖杏佛尝从余习英文也。
LAHSPZ-074	胡适评传	“无忘城下盟”（1908-1909）	011.“无忘城下盟”（1908-1909）.txt	183	183	余作文字不畏人反对，唯畏作不关痛痒之文字，人阅之与未阅之前同一无影响，则真覆瓿之文字矣，今日作文字，须言之有物，至少亦须值得一驳，愈驳则真理愈出，吾唯恐人之不驳耳。	文章格言	胡适语	胡适对严庄说写文章不怕反对，只怕不关痛痒。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　23日晨以车归纽约，往访严敬斋（庄）及王君复（夏）于哥伦比亚大学。闻邓孟硕亦在此，访之于其室，相见甚欢。敬斋告我，此间有多人反对余之非留学篇，赖同志如王鉴易鼎新诸君为余辩护甚力。余因谓敬斋曰，“余作文字不畏人反对，唯畏作不关痛痒之文字，人阅之与未阅之前同一无影响，则真覆瓿之文字矣，今日作文字，须言之有物，至少亦须值得一驳，愈驳则真理愈出，吾唯恐人之不驳耳。”
LAHSPZ-075	胡适评传	从逛窑子到上北京（1909-1910）	012.从逛窑子到上北京（1909-1910）.txt	333	333	霜浓欺日薄	诗句	胡适改旧句	胡适把原句改为霜浓欺日薄，呈现当时悲观意象。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　前诗以乐观主义作结，盖近来之心理如是。吾与友朋书，每以“乐观”相勉，自信去国数年所得，唯此一大观念足齿数耳。在上海时，悲观之念正盛，偶见日出，霜犹未消，有句云：“日淡霜浓可奈何！”后改为“霜浓欺日薄”，足成一律，今绝不能复作此念矣。前作雪诗亦复如是，盖自然如此，初非有意作吉祥语也。一日偶吟云：
LAHSPZ-076	胡适评传	从逛窑子到上北京（1909-1910）	012.从逛窑子到上北京（1909-1910）.txt	335	335	三年之前尝悲歌：“日淡霜浓可奈何！”年来渐知此念非，“海枯石烂终有时！”一哀一乐非偶尔，三年进德只此耳。	乐观诗句	胡适《乐观主义》日记诗句	胡适以旧悲观句与新乐观句对照，说明三年心境转变。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　三年之前尝悲歌：“日淡霜浓可奈何！”年来渐知此念非，“海枯石烂终有时！”一哀一乐非偶尔，三年进德只此耳。
LAHSPZ-077	胡适评传	从逛窑子到上北京（1909-1910）	012.从逛窑子到上北京（1909-1910）.txt	337	337	要使枯树生花，死灰生火，始为豪耳。况未必为枯树死灰乎！	励志格言	觐庄语	胡适极喜欢的朋友语，强调能令枯树死灰复生才算豪气。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　盖纪实也。觐庄有句云：“要使枯树生花，死灰生火，始为豪耳。况未必为枯树死灰乎！”余极喜之。
LAHSPZ-078	胡适评传	从逛窑子到上北京（1909-1910）	012.从逛窑子到上北京（1909-1910）.txt	379	379	六年你我不相见，见时在赫贞江边；握手一笑不须说，你我如今更少年。回头你我年老时，粉条黑板做讲师；更有暮气大可笑，喜作丧气颓唐诗。那时我更不长进，往往喝酒不顾命；有时镇日醉不醒，明朝醒来害酒病。一日大醉几乎死，醒来忽然怪自己；父母生我该有用，似此真不成事体。从此不敢大糊涂，六年海外来读书……	赠友诗	胡适《赠朱经农》	胡适追忆旧日颓唐和后来振作读书的赠友诗。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　六年你我不相见，见时在赫贞江边；握手一笑不须说，你我如今更少年。回头你我年老时，粉条黑板做讲师；更有暮气大可笑，喜作丧气颓唐诗。那时我更不长进，往往喝酒不顾命；有时镇日醉不醒，明朝醒来害酒病。一日大醉几乎死，醒来忽然怪自己；父母生我该有用，似此真不成事体。从此不敢大糊涂，六年海外来读书……
LAHSPZ-079	胡适评传	从逛窑子到上北京（1909-1910）	012.从逛窑子到上北京（1909-1910）.txt	383	383	粗饭尚可饱，破衣未为丑。人生无好友，如身无足手。吾生所交游，益我皆最厚。少年恨污俗，反与污俗偶。自视六尺躯，不值一杯酒。倘非良友力，吾醉死已久。从此谢诸友，立身重抖擞……	友情诗	胡适《朋友篇 寄怡荪经农》	胡适写好友扶持使自己摆脱颓唐的诗句。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　粗饭尚可饱，破衣未为丑。人生无好友，如身无足手。吾生所交游，益我皆最厚。少年恨污俗，反与污俗偶。自视六尺躯，不值一杯酒。倘非良友力，吾醉死已久。从此谢诸友，立身重抖擞……
LAHSPZ-080	胡适评传	从逛窑子到上北京（1909-1910）	012.从逛窑子到上北京（1909-1910）.txt	391	391	莫笑劳劳作‘考据’，且论臭味到岑苔！	考据诗句	李敖引诗句	李敖用诗句形容胡适与评卷老夫子的考据趣味相投。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　(25)以后胡适对“考据”这个“考据”那个极有偏爱，不能不说他这次曾受“考据”之惠的缘故。他跟那位评卷的老夫子真是臭味相投，真所谓：“莫笑劳劳作‘考据’，且论臭味到岑苔！”
LAHSPZ-081	胡适评传	从逛窑子到上北京（1909-1910）	012.从逛窑子到上北京（1909-1910）.txt	429	429	理未易察	哲学短句	吕祖谦语	胡适敬写吕祖谦语赠清华大学，表达道理不易明察。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　(32)这是他在1934年6月22日晨10时，在清华大学第六届毕业典礼时演说中的自称，见1934年6月23日天津《大公报》。他在1960年4月29日，也“敬写”了“南宋哲人吕祖谦的一句话”——“理未易察”，给他的“母校”清华大学。严格的说起来，清华大学实在不能算他的“母校”，他实在也不能说是“毕业”的“老校友”。
LAHSPZ-082	胡适评传	从逛窑子到上北京（1909-1910）	012.从逛窑子到上北京（1909-1910）.txt	467	467	自胜者彊	老子名句	《老子》	李敖说明胡适早年字与别号取自《老子》自胜者强。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　5.希彊——早年的字。本《老子》中“自胜者彊”。
LAHSPZ-083	胡适评传	从逛窑子到上北京（1909-1910）	012.从逛窑子到上北京（1909-1910）.txt	483	483	至人贵藏晖	唐诗句	李白诗句	李敖说明胡适藏晖室主人别号取自李白诗。	校对轮保守收入：本书兼具评传、史料脚注和早年诗文，现代党派、革命、选举、国家治理、时事新闻、电讯和现代政治人物评议不收；删除碎片化题字、过度场景化人物评语和政治边缘表达，只取句子本体可独立成立的诗文、治学方法、古典名句、宗教哲理、亲情婚恋诗文和非政治生活格言。	yes	　　13.藏晖室主人——别号。本李白诗“至人贵藏晖”。 
