id	book	source_file	line_start	line_end	quote_text	category	source_or_origin	found_in_source	political_hits	notes
LAYHS-168	李敖有话说	580.2006-05-26：不出户知天下.txt	23	23	智者不惑，仁者不忧，勇者知惧而吾往矣	李敖改句	李敖改《论语》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-169	李敖有话说	581.2006-05-29：谈孤独的愉悦.txt	11	11	遗世独立，羽化而登仙	宋文名句	苏轼《前赤壁赋》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-170	李敖有话说	582.2006-05-30：发掘真相的本领.txt	7	7	长安一片月，万户捣衣声	唐诗句	李白诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-171	李敖有话说	582.2006-05-30：发掘真相的本领.txt	15	15	五色令人目盲，五音令人耳聋	老子名句	《老子》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-172	李敖有话说	585.2006-06-02：节俭办丧事.txt	5	5	述而不作，信而好古，窃比于我老彭	论语名句	《论语·述而》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-173	李敖有话说	592.2006-06-13：论《中央日报》的倒闭.txt	21	21	杀头生意有人做，赔钱生意没人做	俗语	中国俗语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-174	李敖有话说	593.2006-06-14：好的思考力.txt	11	11	日从西山临天下，花随流水到人间	对联/诗句	传统联句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-175	李敖有话说	599.2006-06-22：上帝管两头，我管中间.txt	5	5	天主，你为何默不做声？您怎能容忍这种事？	宗教引文	教宗本笃十六世奥斯维辛讲话语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-176	李敖有话说	599.2006-06-22：上帝管两头，我管中间.txt	7	7	天道无亲，常与善人	老子名句	《老子》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-177	李敖有话说	605.2006-06-30：人的智能.txt	11	11	不参佛法不入龛，不看佛经不朝山。早信佛门终作土，此是菩提第一篇。	李敖诗句	李敖佛法诗	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-178	李敖有话说	605.2006-06-30：人的智能.txt	13	13	不幻丹青幻此身，又生又灭全为真。我知祖师东去意，休听西来海潮音	李敖诗句	李敖佛法诗	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-179	李敖有话说	605.2006-06-30：人的智能.txt	15	15	青眼看杀镜中我，白眼看尽世上人。维摩神通何所羡？我自神通又通神	李敖诗句	李敖佛法诗	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-180	李敖有话说	605.2006-06-30：人的智能.txt	17	17	道说不死真成妄，佛言无生更转诬。我生我死皆实体，我是空门大丈夫	李敖诗句	李敖佛法诗	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-181	李敖有话说	605.2006-06-30：人的智能.txt	19	19	推动前进开风气，扯住后腿领风骚，度尽众生留风范：我自成佛不放刀	李敖诗句	李敖自拟诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-182	李敖有话说	605.2006-06-30：人的智能.txt	35	35	人生不在能拿一付好牌，而在能打一付烂牌	人生格言	现代格言	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-183	李敖有话说	605.2006-06-30：人的智能.txt	35	35	男人老了不会更顽固，只会上下掉毛	李敖格言	李敖语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-184	李敖有话说	605.2006-06-30：人的智能.txt	35	35	没有教养的混蛋是一样的，受过教养的各有各的混蛋	李敖格言	李敖语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-185	李敖有话说	605.2006-06-30：人的智能.txt	35	35	小兵的混蛋是一样的，将军各有各的混蛋	李敖格言	李敖语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-186	李敖有话说	605.2006-06-30：人的智能.txt	35	35	谎话有三种：谎话，他妈的谎话，和不说话	李敖格言	李敖语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-187	李敖有话说	605.2006-06-30：人的智能.txt	35	35	天地不是不仁，只是无情	李敖改句	李敖改《老子》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-188	李敖有话说	605.2006-06-30：人的智能.txt	35	35	天地不仁，以万物为刍狗	老子名句	《老子》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-189	李敖有话说	605.2006-06-30：人的智能.txt	35	35	传播光明之道有二：身为蜡烛或身为镜子，后者比较好，因为自己不牺牲	人生格言	现代格言	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-190	李敖有话说	605.2006-06-30：人的智能.txt	35	35	爱情的成功要靠你和我；爱情的失败只靠你或我	爱情格言	现代格言	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-191	李敖有话说	605.2006-06-30：人的智能.txt	35	35	我思，故我在；我再思，故你不在；我三思，故思不再	哲学谐拟格言	笛卡儿名言谐拟	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-192	李敖有话说	605.2006-06-30：人的智能.txt	35	35	最大的不道德，就在不知什么是道德	伦理格言	李敖语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-193	李敖有话说	605.2006-06-30：人的智能.txt	35	35	最大的不道德，就在不知道什么是道德	伦理格言	现代格言	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-194	李敖有话说	605.2006-06-30：人的智能.txt	35	35	最大的不道德，就在水底下拿标杆的道德	伦理格言	李敖语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-195	李敖有话说	608.2006-07-05：我没有歧视女人.txt	11	11	唯女人与小人为难养也。近之则不孙（逊），远之则怨	论语名句	《论语·阳货》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-196	李敖有话说	610.2006-07-07：要清白请长寿.txt	9	9	在足曰桎，在手曰梏	古文训诂	传统刑具训释	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-197	李敖有话说	612.2006-07-11：我的傲慢和偏见.txt	5	5	觚不觚，觚哉？觚哉？	论语名句	《论语·雍也》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-198	李敖有话说	621.2006-07-24：中国古典里的一些观念.txt	5	5	食，色，性也	孟子名句	《孟子·告子上》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-199	李敖有话说	621.2006-07-24：中国古典里的一些观念.txt	7	7	饮食男女，人之大欲存焉	礼记名句	《礼记·礼运》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-200	李敖有话说	621.2006-07-24：中国古典里的一些观念.txt	27	27	知之者不如好之者，好之者不如乐之者	论语名句	《论语·雍也》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-201	李敖有话说	625.2006-07-28：现代科技让很多东西现形.txt	19	19	寄蜉蝣于天地，渺沧海之一粟	宋文名句	苏轼《前赤壁赋》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-202	李敖有话说	632.2006-08-08：相信来生是美好的想象.txt	11	11	与君世世为兄弟，更结人间未了因	宋诗句	苏轼诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-203	李敖有话说	635.2006-08-11：The buck stops here.txt	15	15	皇帝轮流做，今年到我家	传统俗语	中国俗语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-204	李敖有话说	636.2006-08-14：分享书中的人生哲学.txt	9	9	己所不欲，勿施于人	论语名句	《论语·颜渊》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-205	李敖有话说	637.2006-08-15：我是一个会看书的人.txt	7	7	读书破万卷，下笔如有神	唐诗名句	杜甫诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-206	李敖有话说	637.2006-08-15：我是一个会看书的人.txt	13	13	渠侬生小苏堤住，合与东坡作后身	诗句	传统题咏诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-207	李敖有话说	637.2006-08-15：我是一个会看书的人.txt	13	13	云海茫茫万余里，因缘强自说来生	诗句	传统题咏诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-208	李敖有话说	650.2006-09-01：恰似你的温柔.txt	20	20	但愿那海风再起，只为那浪花的手，恰似你的温柔	歌词	现代歌曲《恰似你的温柔》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-209	李敖有话说	650.2006-09-01：恰似你的温柔.txt	20	20	这不是一件容易的事，我们却都没有哭泣。让它淡淡地来，让它好好的去。	歌词	现代歌曲《恰似你的温柔》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-210	李敖有话说	660.2006-09-15：解读三国.txt	5	5	霍四究说三分，尹常卖五代史	小说史料句	传统说书史料	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-211	李敖有话说	660.2006-09-15：解读三国.txt	9	9	斜阳古道赵家庄，负鼓盲翁正上场	近代诗句	传统说书题咏诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-212	李敖有话说	660.2006-09-15：解读三国.txt	9	9	身后是非谁管得，满村争说蔡中郎	近代诗句	传统说书题咏诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-213	李敖有话说	670.2006-09-29：五十年是什么？（上）.txt	7	7	不畏浮云遮望眼，自缘身在最高层	宋诗名句	王安石《登飞来峰》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-214	李敖有话说	673.2006-10-04：中华民国只是遗留的幻觉.txt	19	19	满堂花醉三千客，一剑霜寒四十州	唐诗名句	贯休诗句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-215	李敖有话说	673.2006-10-04：中华民国只是遗留的幻觉.txt	19	19	问君能有几多愁，恰似一江春水向东流	南唐词句	李煜《虞美人》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-216	李敖有话说	690.2006-10-27：探访林语堂故居（3）.txt	17	17	多难兴邦日，众志成城御	联句	林语堂相关题句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-217	李敖有话说	691.2006-10-30：林语堂不是一个好的文学家.txt	11	11	文如秋水波涛静，品似春山蕴藉深	人物挽联/评语	林语堂相关联句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-218	李敖有话说	704.2006-11-16：参访淡水红毛城（5）.txt	25	25	他们看不了很远，他们看不了很深，可是谁能挡住他们向沧海凝神	散文诗句	现代散文句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-219	李敖有话说	710.2006-11-24：把美国的地下大使驱逐出境.txt	7	7	你说的话我完全不赞同，可是我要拼命为你争取你有说这话的权利	外国格言	伏尔泰语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-220	李敖有话说	710.2006-11-24：把美国的地下大使驱逐出境.txt	7	7	礼义廉耻，国之四维，四维不张，国乃灭亡	管子名句	《管子》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-221	李敖有话说	724.2006-12-14：台湾会继续的沉沦下去.txt	13	13	天作孽，犹可违，自作孽，不可活	尚书名句	《尚书·太甲》语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-222	李敖有话说	729.2006-12-21：看书的的窍门.txt	3	3	学不至于乐，不可谓之学	读书格言	古人读书法	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-223	李敖有话说	729.2006-12-21：看书的的窍门.txt	7	7	读经而已，而不足以知经	读书格言	古人读经法	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-224	李敖有话说	729.2006-12-21：看书的的窍门.txt	7	7	松柏后凋于岁寒，鸡鸣不已于风雨	古典成句	论语/诗经语意合句	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-225	李敖有话说	729.2006-12-21：看书的的窍门.txt	9	9	伤人乎，不问马	论语名句	《论语·乡党》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-226	李敖有话说	729.2006-12-21：看书的的窍门.txt	9	9	读论语而已，则不足以知论语	读书格言	古人读经法语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-227	李敖有话说	729.2006-12-21：看书的的窍门.txt	11	11	完全尽信书，就不如无书	孟子成句	《孟子》“尽信书不如无书”语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-228	李敖有话说	730.2006-12-22：人间的一些奇怪因缘.txt	7	7	自我来黄州，已过三寒食。年年欲惜春，春去不容惜。今年又苦雨，两月秋萧瑟。卧闻海棠花，泥污燕支雪。暗中偷负去，夜半真有力。何殊病少年，病起头已白。春江欲入户，雨势来不已。小屋如渔舟，濛濛水云里。空庖煮寒菜，破灶烧湿苇。那知是寒食，但见乌衔纸。君门深九重，坟墓在万里。也拟哭途穷，死灰吹不起。	宋诗	苏轼《寒食雨二首》	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-229	李敖有话说	730.2006-12-22：人间的一些奇怪因缘.txt	11	11	东坡此诗似李太白，犹恐太白有未到处	书法题跋语	黄庭坚评苏轼诗语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-230	李敖有话说	730.2006-12-22：人间的一些奇怪因缘.txt	11	11	试使东坡复为之，未必及此	书法题跋语	黄庭坚评苏轼书语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-231	李敖有话说	730.2006-12-22：人间的一些奇怪因缘.txt	11	11	余生平见东坡先生真迹，不下三十余卷	书法题跋语	董其昌评苏轼真迹语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。 校对轮补入：首轮漏收，校对时确认句子本体属于非政治诗文、经史文句、歌词、题句或格言。
LAYHS-232	李敖有话说	732.2006-12-26：先有新视野才会有新观念.txt	15	15	饿死事小，失节事大	宋儒名句	程颐语意	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
LAYHS-233	李敖有话说	733.2006-12-27：原来一切都是美国问题.txt	11	11	若想人不知，除非己莫为	传统俗语	中国俗语	yes		首轮保守收入：本书节目政论、新闻标题和选战语境极密集，仅取可独立成立的诗文、经史文句、成语俗谚、对联、文学/歌词句和少量非政治格言。
